split,quality_group,non_mated_count,non_mated_fraction,false_accept_count,realized_fpir,threshold,score_q99,quality_cutpoints,threshold_fit_on_test,method,target_fpir
safety,q3,5025,0.19800614705650563,940,0.18706467661691542,-0.3853297531604767,-0.1554736572504041,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q4,5130,0.2021435889352983,956,0.18635477582846005,-0.40696680163368315,-0.15612456217408177,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q5,5134,0.2023012057687761,996,0.19400077911959485,-0.5375706107221185,-0.19223497912287707,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q1,23625,0.1940674903068936,4461,0.1888253968253968,-0.37910595536231995,-0.1630759894847875,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q2,24395,0.2003926529539331,4623,0.1895060463209674,-0.3782176077365875,-0.15605033904314017,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q3,23810,0.19558717224157193,4540,0.19067618647627047,-0.3853297531604767,-0.1500139330327511,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q4,24481,0.2010990996911349,4586,0.1873289489808423,-0.40696680163368315,-0.15426457226276397,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q5,25425,0.20885358480646646,5136,0.20200589970501476,-0.5375706107221185,-0.18828210771083845,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q1,14722,0.20044385747545848,2944,0.1999728297785627,-0.3712603747844696,-0.16541157379746438,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q2,14739,0.20067531689517612,2947,0.19994572223353008,-0.36832889914512634,-0.1534822577238087,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q3,14831,0.20192792081364794,2966,0.19998651473265458,-0.36179280281066895,-0.1518321186304092,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q4,14640,0.19932740615682057,2927,0.19993169398907104,-0.41072159105876704,-0.16479244053363787,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q5,14515,0.1976254986588969,2818,0.19414398897692042,-0.6805719897490232,-0.3385101628303517,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q1,4610,0.18165340058318227,890,0.19305856832971802,-0.3712603747844696,-0.15305394068360328,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q2,4774,0.18811569075577272,911,0.19082530372852954,-0.36832889914512634,-0.14905757769942304,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q3,5423,0.21368902198754827,972,0.1792365849160981,-0.36179280281066895,-0.15325371325016046,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q4,5580,0.21987548270155252,1016,0.182078853046595,-0.41072159105876704,-0.1701741899549961,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q5,4991,0.1966664039719442,981,0.19655379683430174,-0.6805719897490232,-0.3369833052158353,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q1,23370,0.1919727935861208,4662,0.1994865211810013,-0.3712603747844696,-0.15348758146166794,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q2,23051,0.1893523690609187,4814,0.2088412650210403,-0.36832889914512634,-0.1449146419763565,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q3,24066,0.19769008345928896,4562,0.189562037729577,-0.36179280281066895,-0.14403579235076935,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q4,24682,0.20275021357692055,4483,0.18163033789806338,-0.41072159105876704,-0.15969490900635744,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q5,26567,0.218234540316751,5218,0.19640907893251025,-0.6805719897490232,-0.3535222637653351,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,all,73447,1.0,22034,0.29999863847400166,-0.47558802366256714,-0.16643597126007081,[],False,global_safe,0.3
safety,all,25378,1.0,7089,0.2793364331310584,-0.47558802366256714,-0.16582930743694313,[],False,global_safe,0.3
test,all,121736,1.0,34619,0.28437766971150685,-0.47558802366256714,-0.15974194929003735,[],False,global_safe,0.3
fit,low,36600,0.4983185153920514,10980,0.3,-0.4406627118587494,-0.16453480452299063,[0.54886115],False,fiqa_s_2bin,0.3
fit,high,36847,0.5016814846079486,11037,0.29953591879935954,-0.5210933739490238,-0.16832206338644015,[0.54886115],False,fiqa_s_2bin,0.3
safety,low,12634,0.49783276853968006,3460,0.273864176032927,-0.4406627118587494,-0.16668434396386136,[0.54886115],False,fiqa_s_2bin,0.3
safety,high,12744,0.5021672314603199,3619,0.28397677338355304,-0.5210933739490238,-0.16258383080363326,[0.54886115],False,fiqa_s_2bin,0.3
test,low,59869,0.4917937175527371,16803,0.2806627804038818,-0.4406627118587494,-0.15726188838481905,[0.54886115],False,fiqa_s_2bin,0.3
test,high,61867,0.508206282447263,17807,0.28782711300046876,-0.5210933739490238,-0.1620912891626359,[0.54886115],False,fiqa_s_2bin,0.3
fit,low,36880,0.5021307881874004,11064,0.3,-0.42616620659828186,-0.15681724935770036,[0.5589450499999999],False,fiqa_l_2bin,0.3
fit,high,36567,0.4978692118125996,10959,0.2996964476167036,-0.5520131062795985,-0.17912099480628974,[0.5589450499999999],False,fiqa_l_2bin,0.3
safety,low,12160,0.4791551737725589,3436,0.2825657894736842,-0.42616620659828186,-0.15266718506813062,[0.5589450499999999],False,fiqa_l_2bin,0.3
safety,high,13218,0.5208448262274411,3797,0.28725979724617945,-0.5520131062795985,-0.18155656158924102,[0.5589450499999999],False,fiqa_l_2bin,0.3
test,low,58258,0.4785601629756194,17351,0.29783034089738747,-0.42616620659828186,-0.14741319373250006,[0.5589450499999999],False,fiqa_l_2bin,0.3
test,high,63478,0.5214398370243807,17585,0.27702511106210026,-0.5520131062795985,-0.17725167855620433,[0.5589450499999999],False,fiqa_l_2bin,0.3
fit,q1,14509,0.19754380709899655,4352,0.2999517540836722,-0.4369007647037506,-0.16803119838237762,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q2,14732,0.2005800100752924,4419,0.29995927233233777,-0.44430336356163025,-0.16009393021464324,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q3,14684,0.1999264775960897,4405,0.29998637973304276,-0.4497281610965729,-0.16407732471823688,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q4,14762,0.20098846787479407,4426,0.2998238721040509,-0.4812428440907122,-0.15926456466317185,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q5,14760,0.2009612373548273,4404,0.2983739837398374,-0.624075638259796,-0.19009055376052858,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q1,4947,0.19493261880368823,1327,0.26824337982615726,-0.4369007647037506,-0.17694384127855306,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q2,5142,0.20261643943573174,1456,0.28315830416180476,-0.44430336356163025,-0.16526570335030555,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q3,5025,0.19800614705650563,1399,0.278407960199005,-0.4497281610965729,-0.1554736572504041,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q4,5130,0.2021435889352983,1459,0.2844054580896686,-0.4812428440907122,-0.15612456217408177,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q5,5134,0.2023012057687761,1508,0.2937280872613946,-0.624075638259796,-0.19223497912287707,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q1,23625,0.1940674903068936,6557,0.27754497354497354,-0.4369007647037506,-0.1630759894847875,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q2,24395,0.2003926529539331,6921,0.28370567739290836,-0.44430336356163025,-0.15605033904314017,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q3,23810,0.19558717224157193,6719,0.28219235615287697,-0.4497281610965729,-0.1500139330327511,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q4,24481,0.2010990996911349,7014,0.28650790408888527,-0.4812428440907122,-0.15426457226276397,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q5,25425,0.20885358480646646,7646,0.3007276302851524,-0.624075638259796,-0.18828210771083845,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q1,14722,0.20044385747545848,4416,0.299959244667844,-0.4275684356689453,-0.16541157379746438,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q2,14739,0.20067531689517612,4421,0.29995250695433884,-0.4255637228488922,-0.1534822577238087,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q3,14831,0.20192792081364794,4449,0.29997977209898186,-0.42695149779319763,-0.1518321186304092,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q4,14640,0.19932740615682057,4388,0.29972677595628416,-0.4848096920152237,-0.16479244053363787,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q5,14515,0.1976254986588969,4261,0.29355838787461247,-0.7469629090212253,-0.3385101628303517,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q1,4610,0.18165340058318227,1310,0.2841648590021692,-0.4275684356689453,-0.15305394068360328,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q2,4774,0.18811569075577272,1366,0.2861332216170926,-0.4255637228488922,-0.14905757769942304,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q3,5423,0.21368902198754827,1485,0.2738336713995943,-0.42695149779319763,-0.15325371325016046,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q4,5580,0.21987548270155252,1547,0.27724014336917563,-0.4848096920152237,-0.1701741899549961,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q5,4991,0.1966664039719442,1485,0.2975355640152274,-0.7469629090212253,-0.3369833052158353,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q1,23370,0.1919727935861208,6910,0.29567821994009413,-0.4275684356689453,-0.15348758146166794,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q2,23051,0.1893523690609187,6975,0.3025899093314824,-0.4255637228488922,-0.1449146419763565,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q3,24066,0.19769008345928896,6951,0.28883071553228623,-0.42695149779319763,-0.14403579235076935,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q4,24682,0.20275021357692055,6817,0.27619317721416414,-0.4848096920152237,-0.15969490900635744,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q5,26567,0.218234540316751,7835,0.29491474385515865,-0.7469629090212253,-0.3535222637653351,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
