split,quality_group,non_mated_count,non_mated_fraction,false_accept_count,realized_fpir,threshold,score_q99,quality_cutpoints,threshold_fit_on_test,method,target_fpir
safety,q1,4947,0.19493261880368823,989,0.19991914291489793,-0.5060969591140747,-0.33874194860458373,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q2,5142,0.20261643943573174,952,0.18514196810579542,-0.5068577527999878,-0.34676924645900725,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q3,5025,0.19800614705650563,985,0.19601990049751244,-0.5202682018280029,-0.353346779346466,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q4,5130,0.2021435889352983,1016,0.1980506822612086,-0.5394802396269729,-0.35290522664785384,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q5,5134,0.2023012057687761,1015,0.19770159719516947,-0.6348294145601956,-0.40054924607276915,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q1,23625,0.1940674903068936,4251,0.17993650793650795,-0.5060969591140747,-0.33523885846138024,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q2,24395,0.2003926529539331,4375,0.1793400286944046,-0.5068577527999878,-0.3286899912357325,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q3,23810,0.19558717224157193,4478,0.1880722385552289,-0.5202682018280029,-0.33099957376718525,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q4,24481,0.2010990996911349,4401,0.17977206813447164,-0.5394802396269729,-0.34170194268226606,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q5,25425,0.20885358480646646,4548,0.17887905604719764,-0.6348294145601956,-0.38321902632713317,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q1,14722,0.20044385747545848,2944,0.1999728297785627,-0.5298864841461182,-0.37885849535465277,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q2,14739,0.20067531689517612,2947,0.19994572223353008,-0.5003130435943604,-0.36006390333175664,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q3,14831,0.20192792081364794,2966,0.19998651473265458,-0.48917967081069946,-0.3357964873313904,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q4,14640,0.19932740615682057,2838,0.19385245901639345,-0.5242931246757507,-0.33332458347082133,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q5,14515,0.1976254986588969,2836,0.19538408542886668,-0.7507215738296509,-0.49721091687679264,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q1,4610,0.18165340058318227,785,0.1702819956616052,-0.5298864841461182,-0.3874868568778038,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q2,4774,0.18811569075577272,909,0.19040636782572268,-0.5003130435943604,-0.3529837191104895,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q3,5423,0.21368902198754827,1018,0.18771897473723032,-0.48917967081069946,-0.3380986028909689,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q4,5580,0.21987548270155252,1116,0.2,-0.5242931246757507,-0.33821527808904644,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q5,4991,0.1966664039719442,998,0.1999599278701663,-0.7507215738296509,-0.48298514187335967,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q1,23370,0.1919727935861208,4274,0.18288403936670947,-0.5298864841461182,-0.37571059376001315,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q2,23051,0.1893523690609187,4380,0.19001344844041473,-0.5003130435943604,-0.34073078632354736,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q3,24066,0.19769008345928896,4605,0.19134879082523062,-0.48917967081069946,-0.32263153642416004,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q4,24682,0.20275021357692055,4278,0.17332469005753182,-0.5242931246757507,-0.30654181122779844,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q5,26567,0.218234540316751,4934,0.18571912523054918,-0.7507215738296509,-0.5072706925868988,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,all,73447,1.0,22034,0.29999863847400166,-0.5824652314186096,-0.35561149895191213,[],False,global_safe,0.3
safety,all,25378,1.0,7308,0.2879659547639688,-0.5824652314186096,-0.35329012960195544,[],False,global_safe,0.3
test,all,121736,1.0,32654,0.26823618321613985,-0.5824652314186096,-0.3399116531014443,[],False,global_safe,0.3
fit,low,36600,0.4983185153920514,10980,0.3,-0.5533793568611145,-0.34870307505130765,[0.54886115],False,fiqa_s_2bin,0.3
fit,high,36847,0.5016814846079486,11037,0.29953591879935954,-0.6213073653869373,-0.3673445105552673,[0.54886115],False,fiqa_s_2bin,0.3
safety,low,12634,0.49783276853968006,3581,0.2834415070444831,-0.5533793568611145,-0.3463413119316101,[0.54886115],False,fiqa_s_2bin,0.3
safety,high,12744,0.5021672314603199,3691,0.28962649089767734,-0.6213073653869373,-0.36319839745759985,[0.54886115],False,fiqa_s_2bin,0.3
test,low,59869,0.4917937175527371,16063,0.26830246037181177,-0.5533793568611145,-0.33229095458984376,[0.54886115],False,fiqa_s_2bin,0.3
test,high,61867,0.508206282447263,16596,0.26825286501689105,-0.6213073653869373,-0.349882917404175,[0.54886115],False,fiqa_s_2bin,0.3
fit,low,36880,0.5021307881874004,11064,0.3,-0.5510275363922119,-0.35889504909515385,[0.5589450499999999],False,fiqa_l_2bin,0.3
fit,high,36567,0.4978692118125996,10940,0.2991768534470971,-0.6364080905914307,-0.351945077776909,[0.5589450499999999],False,fiqa_l_2bin,0.3
safety,low,12160,0.4791551737725589,3397,0.27935855263157894,-0.5510275363922119,-0.36041500657796877,[0.5589450499999999],False,fiqa_l_2bin,0.3
safety,high,13218,0.5208448262274411,3965,0.29996973823573914,-0.6364080905914307,-0.3478187423944474,[0.5589450499999999],False,fiqa_l_2bin,0.3
test,low,58258,0.4785601629756194,16100,0.2763568951903601,-0.5510275363922119,-0.34700674057006836,[0.5589450499999999],False,fiqa_l_2bin,0.3
test,high,63478,0.5214398370243807,16777,0.26429629162859575,-0.6364080905914307,-0.3314303037524224,[0.5589450499999999],False,fiqa_l_2bin,0.3
fit,q1,14509,0.19754380709899655,4352,0.2999517540836722,-0.5493828654289246,-0.35014929294586183,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q2,14732,0.2005800100752924,4419,0.29995927233233777,-0.5530575513839722,-0.34697255611419675,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q3,14684,0.1999264775960897,4405,0.29998637973304276,-0.567048966884613,-0.34859341412782663,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q4,14762,0.20098846787479407,4422,0.2995529061102832,-0.5900026396735597,-0.3595893865823746,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q5,14760,0.2009612373548273,4366,0.29579945799457996,-0.7041984796524048,-0.39042619645595555,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q1,4947,0.19493261880368823,1414,0.2858297958358601,-0.5493828654289246,-0.33874194860458373,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q2,5142,0.20261643943573174,1420,0.2761571373006612,-0.5530575513839722,-0.34676924645900725,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q3,5025,0.19800614705650563,1451,0.28875621890547265,-0.567048966884613,-0.353346779346466,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q4,5130,0.2021435889352983,1497,0.291812865497076,-0.5900026396735597,-0.35290522664785384,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q5,5134,0.2023012057687761,1540,0.2999610440202571,-0.7041984796524048,-0.40054924607276915,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q1,23625,0.1940674903068936,6311,0.2671322751322751,-0.5493828654289246,-0.33523885846138024,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q2,24395,0.2003926529539331,6485,0.265833162533306,-0.5530575513839722,-0.3286899912357325,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q3,23810,0.19558717224157193,6516,0.2736665266694666,-0.567048966884613,-0.33099957376718525,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q4,24481,0.2010990996911349,6525,0.26653322985172173,-0.5900026396735597,-0.34170194268226606,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q5,25425,0.20885358480646646,7042,0.2769714847590954,-0.7041984796524048,-0.38321902632713317,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q1,14722,0.20044385747545848,4416,0.299959244667844,-0.5704718232154846,-0.37885849535465277,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q2,14739,0.20067531689517612,4421,0.29995250695433884,-0.5411756634712219,-0.36006390333175664,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q3,14831,0.20192792081364794,4449,0.29997977209898186,-0.5348806977272034,-0.3357964873313904,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q4,14640,0.19932740615682057,4391,0.29993169398907105,-0.5825240915676333,-0.33332458347082133,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q5,14515,0.1976254986588969,4022,0.2770926627626593,-0.8123573660850525,-0.49721091687679264,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q1,4610,0.18165340058318227,1203,0.2609544468546638,-0.5704718232154846,-0.3874868568778038,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q2,4774,0.18811569075577272,1361,0.2850858818600754,-0.5411756634712219,-0.3529837191104895,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q3,5423,0.21368902198754827,1601,0.29522404573114513,-0.5348806977272034,-0.3380986028909689,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q4,5580,0.21987548270155252,1648,0.2953405017921147,-0.5825240915676333,-0.33821527808904644,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q5,4991,0.1966664039719442,1497,0.29993989180524944,-0.8123573660850525,-0.48298514187335967,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q1,23370,0.1919727935861208,6384,0.2731707317073171,-0.5704718232154846,-0.37571059376001315,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q2,23051,0.1893523690609187,6467,0.2805518198776626,-0.5411756634712219,-0.34073078632354736,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q3,24066,0.19769008345928896,6777,0.28160059835452506,-0.5348806977272034,-0.32263153642416004,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q4,24682,0.20275021357692055,6547,0.2652540312778543,-0.5825240915676333,-0.30654181122779844,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q5,26567,0.218234540316751,7375,0.27760003011254564,-0.8123573660850525,-0.5072706925868988,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
