split,quality_group,non_mated_count,non_mated_fraction,false_accept_count,realized_fpir,threshold,score_q99,quality_cutpoints,threshold_fit_on_test,method,target_fpir
safety,q3,5025,0.19800614705650563,1005,0.2,-0.5679785013198853,-0.3980515944957733,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q4,5130,0.2021435889352983,1026,0.2,-0.5939242243766785,-0.39706090629100793,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q5,5134,0.2023012057687761,1026,0.19984417608102845,-0.6867566704750061,-0.44544884711503974,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q1,23625,0.1940674903068936,4157,0.17595767195767195,-0.5461530685424805,-0.38422436356544504,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q2,24395,0.2003926529539331,4271,0.1750768600122976,-0.5538161993026733,-0.3815185469388961,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q3,23810,0.19558717224157193,4324,0.18160436791264176,-0.5679785013198853,-0.3902425217628479,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q4,24481,0.2010990996911349,4599,0.18785997304031699,-0.5939242243766785,-0.40038655400276146,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q5,25425,0.20885358480646646,4803,0.18890855457227138,-0.6867566704750061,-0.44182851910591137,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q1,14722,0.20044385747545848,2944,0.1999728297785627,-0.5659878849983215,-0.39390349298715593,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q2,14739,0.20067531689517612,2746,0.18630843340796527,-0.5414267778396606,-0.38231022834777845,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q3,14831,0.20192792081364794,2900,0.1955363765086643,-0.5420684814453125,-0.37754676342010496,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q4,14640,0.19932740615682057,2778,0.18975409836065574,-0.5809060335159302,-0.39909401863813393,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q5,14515,0.1976254986588969,2700,0.18601446779193936,-0.8122334480285645,-0.5489424109458917,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q1,4610,0.18165340058318227,874,0.18958785249457702,-0.5659878849983215,-0.39996171593666086,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q2,4774,0.18811569075577272,954,0.19983242563887726,-0.5414267778396606,-0.38298530340194703,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q3,5423,0.21368902198754827,1084,0.19988936013276784,-0.5420684814453125,-0.3764475530385972,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q4,5580,0.21987548270155252,1116,0.2,-0.5809060335159302,-0.3966591072082519,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q5,4991,0.1966664039719442,998,0.1999599278701663,-0.8122334480285645,-0.5411663711071014,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q1,23370,0.1919727935861208,4384,0.18759092854086434,-0.5659878849983215,-0.3969773140549658,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q2,23051,0.1893523690609187,4244,0.184113487484274,-0.5414267778396606,-0.3759998679161072,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q3,24066,0.19769008345928896,4446,0.18474195961106957,-0.5420684814453125,-0.3781891345977785,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q4,24682,0.20275021357692055,4263,0.17271695972773682,-0.5809060335159302,-0.39124925732612614,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q5,26567,0.218234540316751,5058,0.19038656980464486,-0.8122334480285645,-0.5374314033985138,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,all,73447,1.0,22034,0.29999863847400166,-0.6367332339286804,-0.393830059170723,[],False,global_safe,0.3
safety,all,25378,1.0,7573,0.2984080699818741,-0.6367332339286804,-0.39440304160118106,[],False,global_safe,0.3
test,all,121736,1.0,33794,0.277600709732536,-0.6367332339286804,-0.39379475563764604,[],False,global_safe,0.3
fit,low,36600,0.4983185153920514,10980,0.3,-0.6027360558509827,-0.3822046375274657,[0.54886115],False,fiqa_s_2bin,0.3
fit,high,36847,0.5016814846079486,10855,0.29459657502646075,-0.6797698140144348,-0.4116813516616821,[0.54886115],False,fiqa_s_2bin,0.3
safety,low,12634,0.49783276853968006,3766,0.2980845337976888,-0.6027360558509827,-0.38206758975982663,[0.54886115],False,fiqa_s_2bin,0.3
safety,high,12744,0.5021672314603199,3823,0.29998430634023854,-0.6797698140144348,-0.4075035145878793,[0.54886115],False,fiqa_s_2bin,0.3
test,low,59869,0.4917937175527371,16260,0.27159297800197096,-0.6027360558509827,-0.38364528059959413,[0.54886115],False,fiqa_s_2bin,0.3
test,high,61867,0.508206282447263,17300,0.27963211405110966,-0.6797698140144348,-0.409745147228241,[0.54886115],False,fiqa_s_2bin,0.3
fit,low,36880,0.5021307881874004,11064,0.3,-0.5999742150306702,-0.3840694040060045,[0.5589450499999999],False,fiqa_l_2bin,0.3
fit,high,36567,0.4978692118125996,10511,0.287444964038614,-0.6896248459815979,-0.40685395836830146,[0.5589450499999999],False,fiqa_l_2bin,0.3
safety,low,12160,0.4791551737725589,3589,0.29514802631578946,-0.5999742150306702,-0.38632040232419973,[0.5589450499999999],False,fiqa_l_2bin,0.3
safety,high,13218,0.5208448262274411,3965,0.29996973823573914,-0.6896248459815979,-0.4019069650769234,[0.5589450499999999],False,fiqa_l_2bin,0.3
test,low,58258,0.4785601629756194,16610,0.2851110577088125,-0.5999742150306702,-0.3848219895362854,[0.5589450499999999],False,fiqa_l_2bin,0.3
test,high,63478,0.5214398370243807,16973,0.26738397555058446,-0.6896248459815979,-0.40703243523836186,[0.5589450499999999],False,fiqa_l_2bin,0.3
fit,q1,14509,0.19754380709899655,4352,0.2999517540836722,-0.5909421443939209,-0.37802202701568605,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q2,14732,0.2005800100752924,4419,0.29995927233233777,-0.6052272915840149,-0.3838074949383735,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q3,14684,0.1999264775960897,4291,0.2922228275674203,-0.6209884881973267,-0.3919901877641678,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q4,14762,0.20098846787479407,4334,0.293591654247392,-0.6486471891403198,-0.40204192876815803,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q5,14760,0.2009612373548273,4383,0.2969512195121951,-0.7659954642229538,-0.44678518593311317,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q1,4947,0.19493261880368823,1409,0.2848190822720841,-0.5909421443939209,-0.3753228837251663,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q2,5142,0.20261643943573174,1538,0.29910540645663164,-0.6052272915840149,-0.3841899368166923,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q3,5025,0.19800614705650563,1507,0.2999004975124378,-0.6209884881973267,-0.3980515944957733,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q4,5130,0.2021435889352983,1539,0.3,-0.6486471891403198,-0.39706090629100793,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q5,5134,0.2023012057687761,1525,0.2970393455395403,-0.7659954642229538,-0.44544884711503974,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q1,23625,0.1940674903068936,6204,0.2626031746031746,-0.5909421443939209,-0.38422436356544504,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q2,24395,0.2003926529539331,6572,0.2693994671039147,-0.6052272915840149,-0.3815185469388961,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q3,23810,0.19558717224157193,6588,0.27669046619067617,-0.6209884881973267,-0.3902425217628479,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q4,24481,0.2010990996911349,6804,0.2779298231281402,-0.6486471891403198,-0.40038655400276146,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q5,25425,0.20885358480646646,7282,0.2864110127826942,-0.7659954642229538,-0.44182851910591137,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q1,14722,0.20044385747545848,4416,0.299959244667844,-0.609967052936554,-0.39390349298715593,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q2,14739,0.20067531689517612,4370,0.2964922993418821,-0.5914589166641235,-0.38231022834777845,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q3,14831,0.20192792081364794,4286,0.28898927921246037,-0.5865645408630371,-0.37754676342010496,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q4,14640,0.19932740615682057,4149,0.28340163934426227,-0.6364049911499023,-0.39909401863813393,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q5,14515,0.1976254986588969,4095,0.2821219428177747,-0.8876401782035828,-0.5489424109458917,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q1,4610,0.18165340058318227,1239,0.26876355748373104,-0.609967052936554,-0.39996171593666086,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q2,4774,0.18811569075577272,1432,0.2999581064097193,-0.5914589166641235,-0.38298530340194703,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q3,5423,0.21368902198754827,1626,0.2998340401991518,-0.5865645408630371,-0.3764475530385972,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q4,5580,0.21987548270155252,1674,0.3,-0.6364049911499023,-0.3966591072082519,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q5,4991,0.1966664039719442,1497,0.29993989180524944,-0.8876401782035828,-0.5411663711071014,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q1,23370,0.1919727935861208,6502,0.2782199400941378,-0.609967052936554,-0.3969773140549658,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q2,23051,0.1893523690609187,6604,0.28649516289965726,-0.5914589166641235,-0.3759998679161072,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q3,24066,0.19769008345928896,6500,0.2700905842267099,-0.5865645408630371,-0.3781891345977785,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q4,24682,0.20275021357692055,6613,0.26792804472895226,-0.6364049911499023,-0.39124925732612614,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q5,26567,0.218234540316751,7588,0.28561749538901643,-0.8876401782035828,-0.5374314033985138,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
