schema_version,metric_contract,rank_k,model_uid,method,target_fpir,score_space,test_probe_count,test_non_mated_count,test_mated_count,false_accept_count,true_identification_at_rank_k_count,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir_at_rank_k,tpir_at_rank_k_wilson95_low,tpir_at_rank_k_wilson95_high,target_met_on_test,target_met_by_wilson_upper,threshold_fit_on_test,tpir_cluster95_low,tpir_cluster95_high,mated_identity_count
2,genuine-score-topk-v2,20,conditional-threshold-929336e4be51ec259ff84da1,fiqa_s_5bin,0.05,negative_squared_l2_adc,182159,121736,60423,5651,400,0.04642012223171453,0.04525249528513111,0.04761637429233561,0.006619995697002797,0.006004024385397237,0.007298697375568722,True,True,False,0.0035266333180736836,0.01115248459847338,3000
2,genuine-score-topk-v2,20,conditional-threshold-4c719030fb35d9e89b15385d,fiqa_l_5bin,0.05,negative_squared_l2_adc,182159,121736,60423,5725,462,0.04702799500558586,0.04585301582675165,0.04823156093602517,0.007646095030038231,0.006982167606439899,0.008372622358099182,True,True,False,0.004661279603647624,0.011836373416889895,3000
2,genuine-score-topk-v2,20,conditional-threshold-786a8d6e0b48fae5ce925e67,global_empirical,0.1,negative_squared_l2_adc,182159,121736,60423,11211,762,0.0920927252415062,0.09048124976466104,0.09372994346583435,0.012611091802790329,0.011751816246929175,0.01353233599296372,True,True,False,0.007936295299044596,0.018956801349279278,3000
2,genuine-score-topk-v2,20,conditional-threshold-68cb0a5f61d7176b745dd087,global_safe,0.1,negative_squared_l2_adc,182159,121736,60423,11137,756,0.09148485246763488,0.08987822358458113,0.09311726246060419,0.012511791867335286,0.011655985494212082,0.013429579500173736,True,True,False,0.00789237524097748,0.01884192288157826,3000
2,genuine-score-topk-v2,20,conditional-threshold-e80d1361e9ea6b6e9fc6e181,fiqa_s_2bin,0.1,negative_squared_l2_adc,182159,121736,60423,11035,728,0.09064697377932575,0.08904706086988548,0.09227272067662917,0.01204839216854509,0.011208966967732633,0.012949857547620161,True,True,False,0.007590223921105703,0.018145189348431436,3000
2,genuine-score-topk-v2,20,conditional-threshold-b479da4fc6fbe9805682bff5,fiqa_l_2bin,0.1,negative_squared_l2_adc,182159,121736,60423,10965,782,0.09007195899323125,0.08847667915588268,0.09169310910723054,0.012942091587640469,0.012071353150361671,0.013874756574554808,True,True,False,0.008130215886706078,0.019422452074485563,3000
2,genuine-score-topk-v2,20,conditional-threshold-fa41960a962e2973eb2cbad3,fiqa_s_5bin,0.1,negative_squared_l2_adc,182159,121736,60423,11154,728,0.0916244989156864,0.09001675471715781,0.09325801541113929,0.01204839216854509,0.011208966967732633,0.012949857547620161,True,True,False,0.007585223354834728,0.018120409967467777,3000
2,genuine-score-topk-v2,20,conditional-threshold-a3b831eb2fd4751ece5aa124,fiqa_l_5bin,0.1,negative_squared_l2_adc,182159,121736,60423,11255,837,0.09245416310705132,0.0908398160578674,0.0940942300936232,0.013852340995978353,0.012950841808838542,0.014815650999892804,True,True,False,0.0094355628234503,0.01950323244730068,3000
2,genuine-score-topk-v2,20,conditional-threshold-23d8a5ef746a4a43168cef2c,global_empirical,0.2,negative_squared_l2_adc,182159,121736,60423,22220,1421,0.18252612210028257,0.18036625941961545,0.18470602033897218,0.023517534713602437,0.022339183637465513,0.024756467733954592,True,True,False,0.016855700417102718,0.031699213163461984,3000
2,genuine-score-topk-v2,20,conditional-threshold-cdd19a1026dfc0d9dc09179f,global_safe,0.2,negative_squared_l2_adc,182159,121736,60423,22111,1413,0.181630741933364,0.179475050900184,0.18380652503139283,0.02338513479966238,0.022210115163646828,0.024620753213763835,True,True,False,0.01676252942214699,0.031540462704746454,3000
2,genuine-score-topk-v2,20,conditional-threshold-1ab53425923470ecabcdf28f,fiqa_s_2bin,0.2,negative_squared_l2_adc,182159,121736,60423,22281,1415,0.1830272064138792,0.18086501767294397,0.18520939908975068,0.023418234778147393,0.02224238133719328,0.024654682788719746,True,True,False,0.016902270544098708,0.03154008919618523,3000
2,genuine-score-topk-v2,20,conditional-threshold-b491b9593fa208984657ccc3,fiqa_l_2bin,0.2,negative_squared_l2_adc,182159,121736,60423,21893,1489,0.17983998159952685,0.1776926929102506,0.18200747536730463,0.024642933982092913,0.023436662556330954,0.025909644264169345,True,True,False,0.01768884739580194,0.033090084951502396,3000
2,genuine-score-topk-v2,20,conditional-threshold-3c4a41c21a116fc4259be1b7,fiqa_s_5bin,0.2,negative_squared_l2_adc,182159,121736,60423,22154,1430,0.1819839653019649,0.1798266262329573,0.18416137414413752,0.023666484616785,0.022484397656240336,0.02490913458344038,True,True,False,0.017091584269470658,0.03177560395579933,3000
2,genuine-score-topk-v2,20,conditional-threshold-1b62a26d214804f6743b2e5f,fiqa_l_5bin,0.2,negative_squared_l2_adc,182159,121736,60423,22395,1579,0.18396365906551881,0.18179713959297872,0.18615012337411252,0.02613243301391854,0.024890242344773664,0.027434873158332772,True,True,False,0.019720974603917387,0.033774130932675075,3000
2,genuine-score-topk-v2,20,conditional-threshold-cd634006dea598a987fe394b,global_empirical,0.3,negative_squared_l2_adc,182159,121736,60423,33836,2185,0.2779457186041927,0.2754362173853039,0.28046923351601427,0.036161726494877776,0.0347023840251506,0.03768004327417055,True,True,False,0.02795351533844573,0.04584483939617326,3000
2,genuine-score-topk-v2,20,conditional-threshold-4be6f85ade6e0d20d2accbd2,global_safe,0.3,negative_squared_l2_adc,182159,121736,60423,33794,2182,0.277600709732536,0.27509218092635424,0.280123274004923,0.036112076527150254,0.03465372087592994,0.03762941280063767,True,True,False,0.02788632276145812,0.045810666051464374,3000
2,genuine-score-topk-v2,20,conditional-threshold-a23b472c52dd8b8f9bea66c9,fiqa_s_2bin,0.3,negative_squared_l2_adc,182159,121736,60423,33560,2136,0.27567851744759153,0.27317544050245285,0.27819575116716816,0.035350777021994934,0.033907648184487986,0.03685298327652537,True,True,False,0.02724238005225493,0.04460363999134891,3000
2,genuine-score-topk-v2,20,conditional-threshold-44431106dd536d9843f0f7d6,fiqa_l_2bin,0.3,negative_squared_l2_adc,182159,121736,60423,33583,2309,0.2758674508773083,0.2733638354946906,0.27838521111090514,0.038213925160948646,0.03671443744049498,0.03977212626597241,True,True,False,0.029633276484783377,0.04837651095875899,3000
2,genuine-score-topk-v2,20,conditional-threshold-f4ddf309dc3827340290b6ee,fiqa_s_5bin,0.3,negative_squared_l2_adc,182159,121736,60423,33450,2184,0.2747749227837287,0.27227442874894126,0.2772896306181917,0.03614517650563527,0.03468616289148602,0.037663166533583946,True,True,False,0.02795025640395105,0.04565459656586791,3000
2,genuine-score-topk-v2,20,conditional-threshold-59869390bac00db6746843ab,fiqa_l_5bin,0.3,negative_squared_l2_adc,182159,121736,60423,33807,2415,0.27770749819281065,0.27519866820294536,0.2802303569095349,0.039968224020654385,0.038435366797756665,0.041559571579335736,True,True,False,0.03215681574175157,0.04867731864017565,3000
