dataset_id,model,compression_profile,method,target_fpir,split_count,target_met_split_count,fpir_min,fpir_median,fpir_max,tpir_min,tpir_median,tpir_max
rfw_custom,edgeface,pq_512_m32_b8,continuous_fiqa,0.01,20,20,0.0054352370599548,0.0065640939877916,0.0082782841374696,0.7036082474226805,0.7221327319587629,0.7396907216494846
rfw_custom,edgeface,pq_512_m32_b8,continuous_fiqa,0.05,20,20,0.0379630403879923,0.0433564679321013,0.0458232293670039,0.8240979381443299,0.8292525773195877,0.8321520618556701
rfw_custom,edgeface,pq_512_m32_b8,continuous_fiqa,0.1,20,20,0.0837862697549962,0.08796722133957685,0.0922317919558491,0.8637242268041238,0.8664626288659794,0.8695231958762887
rfw_custom,edgeface,pq_512_m32_b8,continuous_fiqa,0.2,20,20,0.1668199682247679,0.18492348858600216,0.1885609164645873,0.8978737113402062,0.903833762886598,0.9049613402061856
rfw_custom,edgeface,pq_512_m32_b8,continuous_fiqa,0.3,20,20,0.2554561418178777,0.27238899573542935,0.2772807090893887,0.9172036082474226,0.9180090206185567,0.9191365979381444
rfw_custom,edgeface,pq_512_m32_b8,fiqa_2bin,0.01,20,20,0.0052679989965716,0.0062296178610251,0.0072748557571703,0.6994201030927835,0.7155283505154639,0.7332474226804123
rfw_custom,edgeface,pq_512_m32_b8,fiqa_2bin,0.05,20,20,0.0348691362154026,0.04059703988627805,0.0427293251944142,0.8134664948453608,0.8249033505154639,0.8308634020618557
rfw_custom,edgeface,pq_512_m32_b8,fiqa_2bin,0.1,20,20,0.0746717953006104,0.08412074588176266,0.0874655071494272,0.8592139175257731,0.8651739690721649,0.8672680412371134
rfw_custom,edgeface,pq_512_m32_b8,fiqa_2bin,0.2,20,20,0.1645622543690944,0.17890291830420602,0.1834601555313989,0.8946520618556701,0.9006121134020619,0.903028350515464
rfw_custom,edgeface,pq_512_m32_b8,fiqa_2bin,0.3,20,20,0.2547871895643448,0.26879337737269,0.2731833765364997,0.916881443298969,0.9181701030927836,0.9188144329896908
rfw_custom,edgeface,pq_512_m32_b8,fiqa_5bin,0.01,20,20,0.0044318086796554,0.0054352370599548,0.0061878083451793,0.6817010309278351,0.6997422680412371,0.7197164948453608
rfw_custom,edgeface,pq_512_m32_b8,fiqa_5bin,0.05,20,20,0.0333639936449535,0.03721046910276775,0.0400535161802826,0.8079896907216495,0.8205541237113402,0.8253865979381443
rfw_custom,edgeface,pq_512_m32_b8,fiqa_5bin,0.1,20,20,0.0724977004766284,0.0821975081528555,0.0849569361986788,0.8534149484536082,0.863563144329897,0.8663015463917526
rfw_custom,edgeface,pq_512_m32_b8,fiqa_5bin,0.2,20,20,0.1600468266577473,0.1717116815787273,0.1774395852496028,0.8927190721649485,0.8978737113402062,0.9001288659793815
rfw_custom,edgeface,pq_512_m32_b8,fiqa_5bin,0.3,20,20,0.243080525127519,0.25963709340245833,0.269671377205452,0.9139819587628866,0.916881443298969,0.9184922680412372
rfw_custom,edgeface,pq_512_m32_b8,global_safe,0.01,20,20,0.0055188560916464,0.0065222844719458,0.0081110460740864,0.7074742268041238,0.7210051546391752,0.7361469072164949
rfw_custom,edgeface,pq_512_m32_b8,global_safe,0.05,20,20,0.0402207542436658,0.0420185634250355,0.0430638013211807,0.823131443298969,0.8284471649484537,0.8315077319587629
rfw_custom,edgeface,pq_512_m32_b8,global_safe,0.1,20,20,0.083619031691613,0.0883016974663433,0.0905594113220168,0.8650128865979382,0.8679123711340206,0.8692010309278351
rfw_custom,edgeface,pq_512_m32_b8,global_safe,0.2,20,20,0.1662346350029266,0.1846726314909273,0.1873902500209047,0.8975515463917526,0.9023840206185568,0.904639175257732
rfw_custom,edgeface,pq_512_m32_b8,global_safe,0.3,20,20,0.2537837611840455,0.2746885191069487,0.2775315661844635,0.9172036082474226,0.9188144329896908,0.919458762886598
rfw_custom,edgeface,pq_512_m32_b8,plus_both,0.01,20,20,0.0051007609331883,0.006982189146249601,0.0093653315494606,0.696520618556701,0.7184278350515464,0.7419458762886598
rfw_custom,edgeface,pq_512_m32_b8,plus_both,0.05,20,20,0.0383811355464503,0.0433146584162555,0.0464921816205368,0.8250644329896907,0.8289304123711341,0.8356958762886598
rfw_custom,edgeface,pq_512_m32_b8,plus_both,0.1,20,20,0.0832009365331549,0.08884522117233881,0.091395601638933,0.8630798969072165,0.8664626288659794,0.8695231958762887
rfw_custom,edgeface,pq_512_m32_b8,plus_both,0.2,20,20,0.1668199682247679,0.18492348858600216,0.1873902500209047,0.8978737113402062,0.903028350515464,0.9049613402061856
rfw_custom,edgeface,pq_512_m32_b8,plus_both,0.3,20,20,0.25194414248683,0.2724726147671209,0.2790367087549126,0.916881443298969,0.9183311855670104,0.9197809278350516
rfw_custom,edgeface,pq_512_m32_b8,plus_entropy,0.01,20,20,0.0049335228698051,0.0065222844719458,0.0083619031691613,0.6932989690721649,0.7181056701030928,0.7403350515463918
rfw_custom,edgeface,pq_512_m32_b8,plus_entropy,0.05,20,20,0.0390500877999832,0.0437327535747136,0.0471611338740697,0.8237757731958762,0.8297358247422681,0.8356958762886598
rfw_custom,edgeface,pq_512_m32_b8,plus_entropy,0.1,20,20,0.0820302700894723,0.08880341165649294,0.0923990300192323,0.8627577319587629,0.8666237113402062,0.8701675257731959
rfw_custom,edgeface,pq_512_m32_b8,plus_entropy,0.2,20,20,0.1682414917635253,0.18504891713353955,0.1873902500209047,0.8985180412371134,0.903028350515464,0.9049613402061856
rfw_custom,edgeface,pq_512_m32_b8,plus_entropy,0.3,20,20,0.2548708085960364,0.27305794798896227,0.2790367087549126,0.916881443298969,0.9184922680412372,0.919458762886598
rfw_custom,edgeface,pq_512_m32_b8,plus_outside,0.01,20,20,0.00518437996488,0.0065222844719458,0.0084455222008529,0.7013530927835051,0.7185889175257731,0.7403350515463918
rfw_custom,edgeface,pq_512_m32_b8,plus_outside,0.05,20,20,0.0380466594196839,0.0436073250271761,0.0459068483986955,0.8244201030927835,0.8286082474226805,0.8321520618556701
rfw_custom,edgeface,pq_512_m32_b8,plus_outside,0.1,20,20,0.0824483652479304,0.08813445940296005,0.0932352203361485,0.8637242268041238,0.8666237113402062,0.8695231958762887
rfw_custom,edgeface,pq_512_m32_b8,plus_outside,0.2,20,20,0.166151015971235,0.1852997742286144,0.1886445354962789,0.8981958762886598,0.903833762886598,0.9049613402061856
rfw_custom,edgeface,pq_512_m32_b8,plus_outside,0.3,20,20,0.2532820469938958,0.2726398528305042,0.27786604231123,0.916881443298969,0.91784793814433,0.919458762886598
rfw_custom,edgeface,pq_512_m64_b8,continuous_fiqa,0.01,20,18,0.0076929509156283,0.0093653315494606,0.0102851408980684,0.7992912371134021,0.8105670103092784,0.8192654639175257
rfw_custom,edgeface,pq_512_m64_b8,continuous_fiqa,0.05,20,20,0.0401371352119742,0.04607408646207875,0.0497533238565097,0.8795103092783505,0.8833762886597938,0.8882087628865979
rfw_custom,edgeface,pq_512_m64_b8,continuous_fiqa,0.1,20,20,0.0789363659168826,0.09448950581152266,0.0986704573961033,0.9052835051546392,0.9109213917525771,0.912693298969072
rfw_custom,edgeface,pq_512_m64_b8,continuous_fiqa,0.2,20,20,0.1651475875909357,0.18463082197508146,0.1904005351618028,0.9291237113402062,0.9352448453608249,0.9378221649484536
rfw_custom,edgeface,pq_512_m64_b8,continuous_fiqa,0.3,20,20,0.2517769044234468,0.2805418513253616,0.2869805167656158,0.9474871134020618,0.9500644329896908,0.9510309278350516
rfw_custom,edgeface,pq_512_m64_b8,fiqa_2bin,0.01,20,20,0.0068567605987122,0.0088218078434651,0.009281712517769,0.779639175257732,0.805090206185567,0.8076675257731959
rfw_custom,edgeface,pq_512_m64_b8,fiqa_2bin,0.05,20,20,0.0353708504055523,0.04419265824901745,0.04665941968392,0.8646907216494846,0.8807989690721649,0.8833762886597938
rfw_custom,edgeface,pq_512_m64_b8,fiqa_2bin,0.1,20,20,0.0789363659168826,0.09302617275691946,0.0971653148256543,0.903028350515464,0.9097938144329896,0.911082474226804
rfw_custom,edgeface,pq_512_m64_b8,fiqa_2bin,0.2,20,20,0.165732920812777,0.1827075842461744,0.1865540597039886,0.9291237113402062,0.935889175257732,0.9368556701030928
rfw_custom,edgeface,pq_512_m64_b8,fiqa_2bin,0.3,20,20,0.2465089054268751,0.2792457563341416,0.2863115645120829,0.948131443298969,0.9495811855670104,0.9503865979381444
rfw_custom,edgeface,pq_512_m64_b8,fiqa_5bin,0.01,20,20,0.0056860941550296,0.0070239986620954,0.0086127602642361,0.779639175257732,0.7910760309278351,0.8054123711340206
rfw_custom,edgeface,pq_512_m64_b8,fiqa_5bin,0.05,20,20,0.0304373275357471,0.0401371352119742,0.0441508487331716,0.8611469072164949,0.8754832474226804,0.8801546391752577
rfw_custom,edgeface,pq_512_m64_b8,fiqa_5bin,0.1,20,20,0.0735011288569278,0.0882180784346517,0.0908938874487833,0.897229381443299,0.9091494845360824,0.9101159793814432
rfw_custom,edgeface,pq_512_m64_b8,fiqa_5bin,0.2,20,20,0.1634752069571034,0.17547453800484986,0.1831256794046325,0.9271907216494846,0.9329896907216496,0.935889175257732
rfw_custom,edgeface,pq_512_m64_b8,fiqa_5bin,0.3,20,20,0.2477631909022493,0.2667865206120913,0.2756919474872481,0.9471649484536082,0.94909793814433,0.9500644329896908
rfw_custom,edgeface,pq_512_m64_b8,global_safe,0.01,20,20,0.0078601889790116,0.0096161886445354,0.0098670457396103,0.8015463917525774,0.810083762886598,0.814110824742268
rfw_custom,edgeface,pq_512_m64_b8,global_safe,0.05,20,20,0.0405552303704323,0.0454887532402374,0.0479137051592942,0.8775773195876289,0.8820876288659794,0.8836984536082474
rfw_custom,edgeface,pq_512_m64_b8,global_safe,0.1,20,20,0.0776820804415084,0.0958692198344343,0.0984196003010285,0.9036726804123713,0.9101159793814432,0.9107603092783504
rfw_custom,edgeface,pq_512_m64_b8,global_safe,0.2,20,20,0.1700811104607408,0.18392006020570278,0.1893134877498118,0.9297680412371134,0.934278350515464,0.9371778350515464
rfw_custom,edgeface,pq_512_m64_b8,global_safe,0.3,20,20,0.2530311898988209,0.28104356551551135,0.2875658499874571,0.9478092783505154,0.9495811855670104,0.9503865979381444
rfw_custom,edgeface,pq_512_m64_b8,plus_both,0.01,20,16,0.0070239986620954,0.009281712517769,0.0106196170248348,0.7963917525773195,0.8112113402061856,0.8186211340206185
rfw_custom,edgeface,pq_512_m64_b8,plus_both,0.05,20,16,0.0408060874655071,0.04703570532653225,0.0534325612509407,0.8798324742268041,0.8836984536082474,0.8894974226804123
rfw_custom,edgeface,pq_512_m64_b8,plus_both,0.1,20,20,0.0853750313571368,0.0952420770967472,0.0983359812693369,0.9072164948453608,0.909471649484536,0.9120489690721648
rfw_custom,edgeface,pq_512_m64_b8,plus_both,0.2,20,20,0.1703319675558157,0.185383393260306,0.190149678066728,0.9297680412371134,0.9352448453608249,0.9384664948453608
rfw_custom,edgeface,pq_512_m64_b8,plus_both,0.3,20,20,0.2529475708671294,0.28033280374613256,0.2896563257797475,0.9474871134020618,0.9502255154639176,0.9516752577319588
rfw_custom,edgeface,pq_512_m64_b8,plus_entropy,0.01,20,17,0.0074420938205535,0.0092399030019232,0.0104523789614516,0.7992912371134021,0.8110502577319587,0.8192654639175257
rfw_custom,edgeface,pq_512_m64_b8,plus_entropy,0.05,20,19,0.0398862781168994,0.04695208629484065,0.0505895141734258,0.8785438144329897,0.884020618556701,0.8885309278350515
rfw_custom,edgeface,pq_512_m64_b8,plus_entropy,0.1,20,20,0.0809432226774814,0.09448950581152266,0.0984196003010285,0.9059278350515464,0.9101159793814432,0.9120489690721648
rfw_custom,edgeface,pq_512_m64_b8,plus_entropy,0.2,20,20,0.1702483485241241,0.1855088218078434,0.1895643448448866,0.9304123711340206,0.935083762886598,0.9381443298969072
rfw_custom,edgeface,pq_512_m64_b8,plus_entropy,0.3,20,20,0.2515260473283719,0.2806254703570532,0.2890709925579062,0.948131443298969,0.9502255154639176,0.9510309278350516
rfw_custom,edgeface,pq_512_m64_b8,plus_outside,0.01,20,15,0.0070239986620954,0.0092399030019232,0.0102015218663767,0.7960695876288659,0.8105670103092784,0.8179768041237113
rfw_custom,edgeface,pq_512_m64_b8,plus_outside,0.05,20,14,0.0406388494021239,0.0467848482314574,0.0522618948072581,0.8788659793814433,0.8836984536082474,0.8894974226804123
rfw_custom,edgeface,pq_512_m64_b8,plus_outside,0.1,20,20,0.083619031691613,0.0959528388661259,0.0986704573961033,0.9075386597938144,0.9107603092783504,0.9133376288659794
rfw_custom,edgeface,pq_512_m64_b8,plus_outside,0.2,20,20,0.1684923488586002,0.18442177439585244,0.1908186303202609,0.9291237113402062,0.9352448453608249,0.9387886597938144
rfw_custom,edgeface,pq_512_m64_b8,plus_outside,0.3,20,20,0.2527803328037461,0.2807927084204364,0.2876494690191488,0.9474871134020618,0.9500644329896908,0.9513530927835052
rfw_custom,magface,pq_512_m128_b8,continuous_fiqa,0.01,20,18,0.0054352370599548,0.00781837946316575,0.0102851408980684,0.9500644329896908,0.9566688144329896,0.9600515463917526
rfw_custom,magface,pq_512_m128_b8,continuous_fiqa,0.05,20,19,0.0376285642612258,0.0446107534074755,0.0500877999832761,0.9771262886597938,0.9798646907216495,0.9813144329896908
rfw_custom,magface,pq_512_m128_b8,continuous_fiqa,0.1,20,11,0.0888870306881846,0.09816874320595365,0.1040220754243665,0.9842139175257733,0.9845360824742267,0.985180412371134
rfw_custom,magface,pq_512_m128_b8,continuous_fiqa,0.2,20,15,0.1786102516932854,0.1975917718872815,0.2049502466761434,0.9887242268041238,0.9906572164948454,0.990979381443299
rfw_custom,magface,pq_512_m128_b8,continuous_fiqa,0.3,20,20,0.2600551885609165,0.2893636591688268,0.2941717534910946,0.9929123711340206,0.9938788659793816,0.9938788659793816
rfw_custom,magface,pq_512_m128_b8,fiqa_2bin,0.01,20,20,0.0041809515845806,0.0072330462413245,0.0085291412325445,0.9452319587628866,0.9552190721649484,0.9577963917525774
rfw_custom,magface,pq_512_m128_b8,fiqa_2bin,0.05,20,20,0.0366251358809265,0.04352370599548455,0.0460740864620787,0.9764819587628866,0.9801868556701031,0.9806701030927836
rfw_custom,magface,pq_512_m128_b8,fiqa_2bin,0.1,20,15,0.090308554226942,0.0968726482147336,0.1036039802659085,0.9842139175257733,0.9845360824742267,0.9858247422680412
rfw_custom,magface,pq_512_m128_b8,fiqa_2bin,0.2,20,18,0.1792792039468183,0.1949995819048415,0.200518437996488,0.9887242268041238,0.990979381443299,0.990979381443299
rfw_custom,magface,pq_512_m128_b8,fiqa_2bin,0.3,20,20,0.2598043314658416,0.2847646124257881,0.2932519441424868,0.9932345360824744,0.9938788659793816,0.9938788659793816
rfw_custom,magface,pq_512_m128_b8,fiqa_5bin,0.01,20,20,0.0045990467430387,0.0060623797976419,0.0074420938205535,0.9375,0.944909793814433,0.950708762886598
rfw_custom,magface,pq_512_m128_b8,fiqa_5bin,0.05,20,20,0.035203612342169,0.03917551634752065,0.0423112300359561,0.9739046391752576,0.9774484536082474,0.9787371134020618
rfw_custom,magface,pq_512_m128_b8,fiqa_5bin,0.1,20,20,0.0796053181704155,0.08855255456141811,0.0983359812693369,0.9832474226804124,0.9842139175257733,0.9848582474226804
rfw_custom,magface,pq_512_m128_b8,fiqa_5bin,0.2,20,20,0.172422443348106,0.18672129776737179,0.1964211054435989,0.9890463917525774,0.9896907216494846,0.990979381443299
rfw_custom,magface,pq_512_m128_b8,fiqa_5bin,0.3,20,20,0.2587172840538506,0.27941299439752487,0.2875658499874571,0.9932345360824744,0.9938788659793816,0.9938788659793816
rfw_custom,magface,pq_512_m128_b8,global_safe,0.01,20,20,0.0050171419014967,0.0081110460740864,0.0099506647713019,0.9545747422680412,0.958118556701031,0.9600515463917526
rfw_custom,magface,pq_512_m128_b8,global_safe,0.05,20,20,0.0398026590852077,0.0447361819550129,0.0472447529057613,0.979381443298969,0.9806701030927836,0.9813144329896908
rfw_custom,magface,pq_512_m128_b8,global_safe,0.1,20,10,0.0907266493854001,0.1001337904507065,0.1051091228363575,0.9845360824742267,0.9848582474226804,0.9858247422680412
rfw_custom,magface,pq_512_m128_b8,global_safe,0.2,20,15,0.1771887281545279,0.1969228196337486,0.2022744376620118,0.9887242268041238,0.990979381443299,0.990979381443299
rfw_custom,magface,pq_512_m128_b8,global_safe,0.3,20,20,0.2609749979095242,0.2885692783677565,0.2924993728572623,0.9932345360824744,0.9938788659793816,0.9938788659793816
rfw_custom,magface,pq_512_m128_b8,plus_both,0.01,20,15,0.0063550464085625,0.0093653315494606,0.0108704741199096,0.9513530927835052,0.9582796391752577,0.9603737113402062
rfw_custom,magface,pq_512_m128_b8,plus_both,0.05,20,19,0.0397190400535161,0.0458650388828497,0.0500041809515845,0.9774484536082474,0.9790592783505154,0.9800257731958762
rfw_custom,magface,pq_512_m128_b8,plus_both,0.1,20,17,0.0844552220085291,0.0927753156618446,0.1027677899489924,0.9842139175257733,0.9848582474226804,0.9858247422680412
rfw_custom,magface,pq_512_m128_b8,plus_both,0.2,20,17,0.1745965381720879,0.19537586754745373,0.2034451041056944,0.9887242268041238,0.9896907216494846,0.9906572164948454
rfw_custom,magface,pq_512_m128_b8,plus_both,0.3,20,20,0.2695877581737603,0.29145413496111716,0.2963458483150765,0.9922680412371134,0.9938788659793816,0.9942010309278352
rfw_custom,magface,pq_512_m128_b8,plus_entropy,0.01,20,17,0.0046826657747303,0.00819466510577805,0.0105359979931432,0.9458762886597938,0.9569909793814433,0.9594072164948454
rfw_custom,magface,pq_512_m128_b8,plus_entropy,0.05,20,20,0.0409733255288903,0.045237896145162604,0.0484990383811355,0.9780927835051546,0.9797036082474226,0.9806701030927836
rfw_custom,magface,pq_512_m128_b8,plus_entropy,0.1,20,17,0.0857095074839033,0.0941132201689104,0.1013462664102349,0.9838917525773196,0.9845360824742267,0.985180412371134
rfw_custom,magface,pq_512_m128_b8,plus_entropy,0.2,20,17,0.1797809181369679,0.1955012960949912,0.202023580566937,0.9890463917525774,0.9901739690721649,0.9906572164948454
rfw_custom,magface,pq_512_m128_b8,plus_entropy,0.3,20,20,0.2608913788778326,0.29082699222343,0.2969311815369178,0.9922680412371134,0.9942010309278352,0.9942010309278352
rfw_custom,magface,pq_512_m128_b8,plus_outside,0.01,20,16,0.0064386654402542,0.00903085542269415,0.0108704741199096,0.9545747422680412,0.958118556701031,0.9603737113402062
rfw_custom,magface,pq_512_m128_b8,plus_outside,0.05,20,20,0.0398026590852077,0.0457396103353123,0.0495024667614349,0.9780927835051546,0.979381443298969,0.9800257731958762
rfw_custom,magface,pq_512_m128_b8,plus_outside,0.1,20,15,0.0872982690860439,0.09628731499289234,0.1042729325194414,0.9842139175257733,0.9848582474226804,0.985180412371134
rfw_custom,magface,pq_512_m128_b8,plus_outside,0.2,20,17,0.1758508236474621,0.19650472447529055,0.200936533154946,0.9887242268041238,0.9900128865979382,0.990979381443299
rfw_custom,magface,pq_512_m128_b8,plus_outside,0.3,20,20,0.2669119491596287,0.29266661092064555,0.299690609582741,0.992590206185567,0.9938788659793816,0.9938788659793816
rfw_custom,magface,pq_512_m32_b8,continuous_fiqa,0.01,20,5,0.0078601889790116,0.010494188477297401,0.0112885692783677,0.9043170103092784,0.9123711340206184,0.9155927835051546
rfw_custom,magface,pq_512_m32_b8,continuous_fiqa,0.05,20,20,0.0380466594196839,0.04619951500961615,0.0499205619198929,0.9500644329896908,0.9550579896907216,0.95715206185567
rfw_custom,magface,pq_512_m32_b8,continuous_fiqa,0.1,20,20,0.0783510326950413,0.0913537921230872,0.0956601722552052,0.9635953608247424,0.965528350515464,0.9674613402061856
rfw_custom,magface,pq_512_m32_b8,continuous_fiqa,0.2,20,20,0.1686595869219834,0.1872230119575215,0.1958357722217576,0.9726159793814432,0.9742268041237112,0.975193298969072
rfw_custom,magface,pq_512_m32_b8,continuous_fiqa,0.3,20,20,0.2695041391420687,0.2925411823731081,0.2985199431390584,0.9774484536082474,0.9787371134020618,0.979381443298969
rfw_custom,magface,pq_512_m32_b8,fiqa_2bin,0.01,20,11,0.006689522535329,0.0093235220336148,0.0105359979931432,0.9020618556701032,0.9115657216494844,0.9155927835051546
rfw_custom,magface,pq_512_m32_b8,fiqa_2bin,0.05,20,20,0.0387156116732168,0.04298018228948905,0.0473283719374529,0.9487757731958762,0.9547358247422679,0.9565077319587628
rfw_custom,magface,pq_512_m32_b8,fiqa_2bin,0.1,20,20,0.0787691278534994,0.08792541182373105,0.0927335061459988,0.9632731958762888,0.965528350515464,0.9661726804123713
rfw_custom,magface,pq_512_m32_b8,fiqa_2bin,0.2,20,20,0.1700811104607408,0.1859687264821473,0.1904005351618028,0.9739046391752576,0.9742268041237112,0.975193298969072
rfw_custom,magface,pq_512_m32_b8,fiqa_2bin,0.3,20,20,0.2693369010786855,0.2879421356300693,0.2945898486495526,0.9774484536082474,0.9785760309278351,0.9790592783505154
rfw_custom,magface,pq_512_m32_b8,fiqa_5bin,0.01,20,20,0.0051007609331883,0.0071912367254787,0.0085291412325445,0.8830541237113402,0.8983569587628866,0.9065721649484536
rfw_custom,magface,pq_512_m32_b8,fiqa_5bin,0.05,20,20,0.0339493268667948,0.04026256375951165,0.0454887532402374,0.946520618556701,0.9510309278350516,0.9542525773195876
rfw_custom,magface,pq_512_m32_b8,fiqa_5bin,0.1,20,20,0.0760933188393678,0.0824483652479304,0.090308554226942,0.9619845360824744,0.9642396907216496,0.9664948453608248
rfw_custom,magface,pq_512_m32_b8,fiqa_5bin,0.2,20,20,0.1653148256543189,0.17902834685174346,0.1855506313236892,0.9732603092783504,0.9742268041237112,0.9748711340206184
rfw_custom,magface,pq_512_m32_b8,fiqa_5bin,0.3,20,20,0.2667447110962455,0.27953842294506226,0.2868132787022326,0.9774484536082474,0.9784149484536082,0.9787371134020618
rfw_custom,magface,pq_512_m32_b8,global_safe,0.01,20,6,0.0074420938205535,0.01036875992976,0.010786855088218,0.9052835051546392,0.9139819587628866,0.916881443298969
rfw_custom,magface,pq_512_m32_b8,global_safe,0.05,20,20,0.0382138974830671,0.0445689438916297,0.0490007525712852,0.9510309278350516,0.9542525773195876,0.9565077319587628
rfw_custom,magface,pq_512_m32_b8,global_safe,0.1,20,20,0.0792708420436491,0.09076845890124591,0.0957437912868969,0.963917525773196,0.9658505154639176,0.9664948453608248
rfw_custom,magface,pq_512_m32_b8,global_safe,0.2,20,20,0.1700811104607408,0.1883936784012041,0.190567773225186,0.9739046391752576,0.9748711340206184,0.975193298969072
rfw_custom,magface,pq_512_m32_b8,global_safe,0.3,20,20,0.2687515678568442,0.29203946818295845,0.2975165147587591,0.9780927835051546,0.9787371134020618,0.979381443298969
rfw_custom,magface,pq_512_m32_b8,plus_both,0.01,20,5,0.0081110460740864,0.011204950246676101,0.0121247595952838,0.9043170103092784,0.912693298969072,0.916881443298969
rfw_custom,magface,pq_512_m32_b8,plus_both,0.05,20,17,0.0398026590852077,0.0452378961451626,0.0520946567438749,0.9468427835051546,0.9528028350515464,0.95715206185567
rfw_custom,magface,pq_512_m32_b8,plus_both,0.1,20,20,0.0780165565682749,0.09035036374278785,0.093987791621373,0.9635953608247424,0.9661726804123713,0.9681056701030928
rfw_custom,magface,pq_512_m32_b8,plus_both,0.2,20,20,0.1623045405134208,0.1892298687181202,0.1956685341583744,0.973582474226804,0.9748711340206184,0.975193298969072
rfw_custom,magface,pq_512_m32_b8,plus_both,0.3,20,15,0.268584329793461,0.29663851492599713,0.3026172756919474,0.9768041237113402,0.9785760309278351,0.9790592783505154
rfw_custom,magface,pq_512_m32_b8,plus_entropy,0.01,20,6,0.0071076176937871,0.010494188477297401,0.0114558073417509,0.9020618556701032,0.9130154639175256,0.9159149484536082
rfw_custom,magface,pq_512_m32_b8,plus_entropy,0.05,20,20,0.0407224684338155,0.0459904674303871,0.0498369428882013,0.9478092783505154,0.9532860824742267,0.9565077319587628
rfw_custom,magface,pq_512_m32_b8,plus_entropy,0.1,20,20,0.0781001755999665,0.0911029350280123,0.0940714106530646,0.9645618556701032,0.965528350515464,0.9661726804123713
rfw_custom,magface,pq_512_m32_b8,plus_entropy,0.2,20,20,0.1691613011121331,0.1859687264821473,0.1912367254787189,0.9729381443298968,0.9748711340206184,0.975193298969072
rfw_custom,magface,pq_512_m32_b8,plus_entropy,0.3,20,20,0.2644033782088803,0.2920812776988042,0.2986871812024417,0.9774484536082474,0.9780927835051546,0.9787371134020618
rfw_custom,magface,pq_512_m32_b8,plus_outside,0.01,20,7,0.008194665105778,0.0104105694456058,0.0122919976586671,0.9072164948453608,0.9133376288659794,0.9155927835051546
rfw_custom,magface,pq_512_m32_b8,plus_outside,0.05,20,16,0.0396354210218245,0.04615770549377035,0.0510076093318839,0.9474871134020618,0.9548969072164948,0.958118556701031
rfw_custom,magface,pq_512_m32_b8,plus_outside,0.1,20,20,0.0755916046492181,0.09060122083786265,0.0942386487164478,0.9626288659793816,0.9658505154639176,0.9664948453608248
rfw_custom,magface,pq_512_m32_b8,plus_outside,0.2,20,20,0.1674053014466092,0.19081863032026086,0.1963374864119073,0.9729381443298968,0.9745489690721648,0.975193298969072
rfw_custom,magface,pq_512_m32_b8,plus_outside,0.3,20,18,0.2688351868885358,0.29755832427460494,0.3021155615017978,0.9768041237113402,0.9790592783505154,0.979381443298969
rfw_custom,magface,pq_512_m64_b8,continuous_fiqa,0.01,20,20,0.0041809515845806,0.00760933188393675,0.0099506647713019,0.9278350515463918,0.942332474226804,0.9484536082474226
rfw_custom,magface,pq_512_m64_b8,continuous_fiqa,0.05,20,20,0.0392173258633665,0.04486161050255035,0.0475792290325278,0.9684278350515464,0.9706829896907216,0.9726159793814432
rfw_custom,magface,pq_512_m64_b8,continuous_fiqa,0.1,20,20,0.0757588427126013,0.0864620787691278,0.0891378877832594,0.979381443298969,0.9809922680412372,0.9816365979381444
rfw_custom,magface,pq_512_m64_b8,continuous_fiqa,0.2,20,20,0.1616355882598879,0.1839618697215486,0.190149678066728,0.9855025773195876,0.9871134020618556,0.9877577319587628
rfw_custom,magface,pq_512_m64_b8,continuous_fiqa,0.3,20,20,0.2704239484906764,0.2867714691863868,0.2964294673467681,0.9903350515463918,0.9903350515463918,0.9903350515463918
rfw_custom,magface,pq_512_m64_b8,fiqa_2bin,0.01,20,20,0.0050171419014967,0.0065222844719458,0.0072748557571703,0.9278350515463918,0.9383054123711341,0.940721649484536
rfw_custom,magface,pq_512_m64_b8,fiqa_2bin,0.05,20,20,0.0371268500710761,0.0428129442261058,0.0467430387156116,0.96875,0.9708440721649485,0.9722938144329896
rfw_custom,magface,pq_512_m64_b8,fiqa_2bin,0.1,20,20,0.0769295091562839,0.08278284137469685,0.0868801739275859,0.9780927835051546,0.9809922680412372,0.9813144329896908
rfw_custom,magface,pq_512_m64_b8,fiqa_2bin,0.2,20,20,0.1614683501965047,0.18111882264403376,0.189480725813195,0.9855025773195876,0.986791237113402,0.9874355670103092
rfw_custom,magface,pq_512_m64_b8,fiqa_2bin,0.3,20,20,0.2705075675223681,0.28480642194163386,0.2899908019065139,0.9903350515463918,0.9903350515463918,0.9903350515463918
rfw_custom,magface,pq_512_m64_b8,fiqa_5bin,0.01,20,20,0.0039300944895058,0.00518437996487995,0.0061041893134877,0.9220360824742267,0.9307345360824744,0.9378221649484536
rfw_custom,magface,pq_512_m64_b8,fiqa_5bin,0.05,20,20,0.035203612342169,0.03976084956936195,0.0433146584162555,0.9648840206185568,0.9682667525773196,0.9700386597938144
rfw_custom,magface,pq_512_m64_b8,fiqa_5bin,0.1,20,20,0.0704908437160297,0.0787691278534994,0.0833681745965381,0.9764819587628866,0.9795425257731958,0.9806701030927836
rfw_custom,magface,pq_512_m64_b8,fiqa_5bin,0.2,20,20,0.160966636006355,0.17530729994146665,0.182373108119408,0.9855025773195876,0.9864690721649484,0.9871134020618556
