regime,seed,target_fpir,method,split,group,count,fraction,false_accept_count,fpir,threshold
independent_calibration_holdout,5,0.01,global_safe,test,all,121736,1.0,1654,0.013586777945718604,-0.3516332805156708
independent_calibration_holdout,5,0.01,global_safe,calibration_holdout,all,20085,1.0,119,0.005924819517052527,-0.3516332805156708
independent_calibration_holdout,5,0.01,fiqa_s,fit,low,26841,0.49360035308396777,268,0.009984724861219776,-0.3437047302722931
independent_calibration_holdout,5,0.01,fiqa_s,fit,high,27537,0.5063996469160322,274,0.009950248756218905,-0.3616741004173949
independent_calibration_holdout,5,0.01,fiqa_s,safety,low,12186,0.5002052376652163,109,0.008944690628590185,-0.3437047302722931
independent_calibration_holdout,5,0.01,fiqa_s,safety,high,12176,0.4997947623347837,110,0.009034165571616294,-0.3616741004173949
independent_calibration_holdout,5,0.01,fiqa_s,test,low,59621,0.4897565223105737,805,0.013501954009493299,-0.3437047302722931
independent_calibration_holdout,5,0.01,fiqa_s,test,high,62115,0.5102434776894264,802,0.012911535055944619,-0.3616741004173949
independent_calibration_holdout,5,0.01,fiqa_s,calibration_holdout,low,9999,0.49783420463032113,55,0.005500550055005501,-0.3437047302722931
independent_calibration_holdout,5,0.01,fiqa_s,calibration_holdout,high,10086,0.5021657953696789,72,0.007138607971445568,-0.3616741004173949
independent_calibration_holdout,5,0.01,fiqa_l,fit,low,27285,0.5017654198389054,271,0.009932197177936595,-0.3576042476254679
independent_calibration_holdout,5,0.01,fiqa_l,fit,high,27093,0.49823458016109456,270,0.009965673790277931,-0.3448346257209778
independent_calibration_holdout,5,0.01,fiqa_l,safety,low,11764,0.48288317872095887,113,0.009605576334580075,-0.3576042476254679
independent_calibration_holdout,5,0.01,fiqa_l,safety,high,12598,0.5171168212790411,101,0.00801714557866328,-0.3448346257209778
independent_calibration_holdout,5,0.01,fiqa_l,test,low,57427,0.47173391601498327,759,0.0132167795636199,-0.3576042476254679
independent_calibration_holdout,5,0.01,fiqa_l,test,high,64309,0.5282660839850167,871,0.01354398295728436,-0.3448346257209778
independent_calibration_holdout,5,0.01,fiqa_l,calibration_holdout,low,9247,0.4603933283544934,67,0.007245593165350925,-0.3576042476254679
independent_calibration_holdout,5,0.01,fiqa_l,calibration_holdout,high,10838,0.5396066716455066,53,0.004890201144122532,-0.3448346257209778
independent_calibration_holdout,5,0.05,global_empirical,fit,all,54378,1.0,2753,0.0506270918386112,-0.42205172777175903
independent_calibration_holdout,5,0.05,global_empirical,safety,all,24362,1.0,1184,0.0486002791232247,-0.42205172777175903
independent_calibration_holdout,5,0.05,global_empirical,test,all,121736,1.0,6171,0.05069166064270224,-0.42205172777175903
independent_calibration_holdout,5,0.05,global_empirical,calibration_holdout,all,20085,1.0,697,0.0347025143141648,-0.42205172777175903
independent_calibration_holdout,5,0.05,global_safe,fit,all,54378,1.0,2718,0.04998344918901026,-0.42137548327445984
independent_calibration_holdout,5,0.05,global_safe,safety,all,24362,1.0,1172,0.04810770872670553,-0.42137548327445984
independent_calibration_holdout,5,0.05,global_safe,test,all,121736,1.0,6100,0.05010843135966354,-0.42137548327445984
independent_calibration_holdout,5,0.05,global_safe,calibration_holdout,all,20085,1.0,686,0.03415484192183221,-0.42137548327445984
independent_calibration_holdout,5,0.05,fiqa_s,fit,low,26841,0.49360035308396777,1328,0.049476547073506946,-0.40966400504112244
independent_calibration_holdout,5,0.05,fiqa_s,fit,high,27537,0.5063996469160322,1371,0.04978755855757708,-0.43804726050909787
independent_calibration_holdout,5,0.05,fiqa_s,safety,low,12186,0.5002052376652163,609,0.0499753815854259,-0.40966400504112244
independent_calibration_holdout,5,0.05,fiqa_s,safety,high,12176,0.4997947623347837,553,0.04541721419185282,-0.43804726050909787
independent_calibration_holdout,5,0.05,fiqa_s,test,low,59621,0.4897565223105737,3135,0.05258214387548012,-0.40966400504112244
independent_calibration_holdout,5,0.05,fiqa_s,test,high,62115,0.5102434776894264,2983,0.0480238267729212,-0.43804726050909787
independent_calibration_holdout,5,0.05,fiqa_s,calibration_holdout,low,9999,0.49783420463032113,341,0.034103410341034104,-0.40966400504112244
independent_calibration_holdout,5,0.05,fiqa_s,calibration_holdout,high,10086,0.5021657953696789,353,0.034999008526670636,-0.43804726050909787
independent_calibration_holdout,5,0.05,fiqa_l,fit,low,27285,0.5017654198389054,1364,0.04999083745647792,-0.4188069701194763
independent_calibration_holdout,5,0.05,fiqa_l,fit,high,27093,0.49823458016109456,1353,0.049939098660170524,-0.42495046507022427
independent_calibration_holdout,5,0.05,fiqa_l,safety,low,11764,0.48288317872095887,583,0.04955797347840871,-0.4188069701194763
independent_calibration_holdout,5,0.05,fiqa_l,safety,high,12598,0.5171168212790411,593,0.04707096364502302,-0.42495046507022427
independent_calibration_holdout,5,0.05,fiqa_l,test,low,57427,0.47173391601498327,2990,0.052066101311229906,-0.4188069701194763
independent_calibration_holdout,5,0.05,fiqa_l,test,high,64309,0.5282660839850167,3106,0.04829806092459842,-0.42495046507022427
independent_calibration_holdout,5,0.05,fiqa_l,calibration_holdout,low,9247,0.4603933283544934,316,0.03417324537687899,-0.4188069701194763
independent_calibration_holdout,5,0.05,fiqa_l,calibration_holdout,high,10838,0.5396066716455066,373,0.034415943901088764,-0.42495046507022427
independent_calibration_holdout,5,0.1,global_empirical,fit,all,54378,1.0,5482,0.10081282871749604,-0.4663538336753845
independent_calibration_holdout,5,0.1,global_empirical,safety,all,24362,1.0,2392,0.09818569903948772,-0.4663538336753845
independent_calibration_holdout,5,0.1,global_empirical,test,all,121736,1.0,11118,0.09132877702569495,-0.4663538336753845
independent_calibration_holdout,5,0.1,global_empirical,calibration_holdout,all,20085,1.0,1517,0.07552900174259397,-0.4663538336753845
independent_calibration_holdout,5,0.1,global_safe,fit,all,54378,1.0,5437,0.09998528816800913,-0.465750515460968
independent_calibration_holdout,5,0.1,global_safe,safety,all,24362,1.0,2378,0.09761103357688203,-0.465750515460968
independent_calibration_holdout,5,0.1,global_safe,test,all,121736,1.0,11030,0.09060590129460472,-0.465750515460968
independent_calibration_holdout,5,0.1,global_safe,calibration_holdout,all,20085,1.0,1503,0.0748319641523525,-0.465750515460968
independent_calibration_holdout,5,0.1,fiqa_s,fit,low,26841,0.49360035308396777,2684,0.09999627435639506,-0.44962435960769653
independent_calibration_holdout,5,0.1,fiqa_s,fit,high,27537,0.5063996469160322,2750,0.09986563532701456,-0.48921713480442425
independent_calibration_holdout,5,0.1,fiqa_s,safety,low,12186,0.5002052376652163,1215,0.09970457902511078,-0.44962435960769653
independent_calibration_holdout,5,0.1,fiqa_s,safety,high,12176,0.4997947623347837,1161,0.09535151116951379,-0.48921713480442425
independent_calibration_holdout,5,0.1,fiqa_s,test,low,59621,0.4897565223105737,5594,0.09382600090572114,-0.44962435960769653
independent_calibration_holdout,5,0.1,fiqa_s,test,high,62115,0.5102434776894264,5550,0.08935039845447959,-0.48921713480442425
independent_calibration_holdout,5,0.1,fiqa_s,calibration_holdout,low,9999,0.49783420463032113,730,0.07300730073007301,-0.44962435960769653
independent_calibration_holdout,5,0.1,fiqa_s,calibration_holdout,high,10086,0.5021657953696789,785,0.07783065635534404,-0.48921713480442425
independent_calibration_holdout,5,0.1,fiqa_l,fit,low,27285,0.5017654198389054,2671,0.0978926149899212,-0.45609205961227417
independent_calibration_holdout,5,0.1,fiqa_l,fit,high,27093,0.49823458016109456,2703,0.09976746761156018,-0.4811526808703592
independent_calibration_holdout,5,0.1,fiqa_l,safety,low,11764,0.48288317872095887,1176,0.0999659979598776,-0.45609205961227417
independent_calibration_holdout,5,0.1,fiqa_l,safety,high,12598,0.5171168212790411,1246,0.098904588029846,-0.4811526808703592
independent_calibration_holdout,5,0.1,fiqa_l,test,low,57427,0.47173391601498327,5450,0.0949030943632786,-0.45609205961227417
independent_calibration_holdout,5,0.1,fiqa_l,test,high,64309,0.5282660839850167,5536,0.08608437388234928,-0.4811526808703592
independent_calibration_holdout,5,0.1,fiqa_l,calibration_holdout,low,9247,0.4603933283544934,688,0.07440250892181248,-0.45609205961227417
independent_calibration_holdout,5,0.1,fiqa_l,calibration_holdout,high,10838,0.5396066716455066,812,0.07492157224580182,-0.4811526808703592
independent_calibration_holdout,6,0.01,global_empirical,fit,all,55443,1.0,434,0.007827859242825965,-0.3520835340023041
independent_calibration_holdout,6,0.01,global_empirical,safety,all,23297,1.0,353,0.01515216551487316,-0.3520835340023041
independent_calibration_holdout,6,0.01,global_empirical,test,all,121736,1.0,1674,0.013751067884602747,-0.3520835340023041
independent_calibration_holdout,6,0.01,global_empirical,calibration_holdout,all,20085,1.0,122,0.006074184714961414,-0.3520835340023041
independent_calibration_holdout,6,0.01,global_safe,fit,all,55443,1.0,266,0.004797720181086882,-0.33622270822525024
independent_calibration_holdout,6,0.01,global_safe,safety,all,23297,1.0,232,0.00995836373782032,-0.33622270822525024
independent_calibration_holdout,6,0.01,global_safe,test,all,121736,1.0,1105,0.009077019123348885,-0.33622270822525024
independent_calibration_holdout,6,0.01,global_safe,calibration_holdout,all,20085,1.0,78,0.003883495145631068,-0.33622270822525024
independent_calibration_holdout,6,0.01,fiqa_s,fit,low,27315,0.49266814566311345,116,0.004246750869485631,-0.32789289951324463
independent_calibration_holdout,6,0.01,fiqa_s,fit,high,28128,0.5073318543368865,173,0.006150455062571104,-0.3509857654571533
independent_calibration_holdout,6,0.01,fiqa_s,safety,low,11394,0.4890758466755376,113,0.009917500438827453,-0.32789289951324463
independent_calibration_holdout,6,0.01,fiqa_s,safety,high,11903,0.5109241533244624,119,0.009997479626984794,-0.3509857654571533
independent_calibration_holdout,6,0.01,fiqa_s,test,low,59125,0.485682131826247,530,0.008964059196617337,-0.32789289951324463
independent_calibration_holdout,6,0.01,fiqa_s,test,high,62611,0.514317868173753,646,0.010317675807765408,-0.3509857654571533
independent_calibration_holdout,6,0.01,fiqa_s,calibration_holdout,low,9910,0.4934030370923575,38,0.003834510595358224,-0.32789289951324463
independent_calibration_holdout,6,0.01,fiqa_s,calibration_holdout,high,10175,0.5065969629076426,46,0.004520884520884521,-0.3509857654571533
independent_calibration_holdout,6,0.01,fiqa_l,fit,low,27701,0.4996302508882997,181,0.006534060142233133,-0.3481459617614746
independent_calibration_holdout,6,0.01,fiqa_l,fit,high,27742,0.5003697491117003,110,0.003965107057890563,-0.3281078636646271
independent_calibration_holdout,6,0.01,fiqa_l,safety,low,11814,0.5071039189595227,118,0.009988149652954123,-0.3481459617614746
independent_calibration_holdout,6,0.01,fiqa_l,safety,high,11483,0.49289608104047733,114,0.009927719237133153,-0.3281078636646271
independent_calibration_holdout,6,0.01,fiqa_l,test,low,58069,0.47700762305316424,600,0.010332535431986086,-0.3481459617614746
independent_calibration_holdout,6,0.01,fiqa_l,test,high,63667,0.5229923769468358,591,0.009282673912702029,-0.3281078636646271
independent_calibration_holdout,6,0.01,fiqa_l,calibration_holdout,low,9362,0.46611899427433406,45,0.004806665242469558,-0.3481459617614746
independent_calibration_holdout,6,0.01,fiqa_l,calibration_holdout,high,10723,0.5338810057256659,32,0.0029842394852186887,-0.3281078636646271
independent_calibration_holdout,6,0.05,global_empirical,fit,all,55443,1.0,2423,0.04370254134877261,-0.42205172777175903
independent_calibration_holdout,6,0.05,global_empirical,safety,all,23297,1.0,1514,0.06498690818560329,-0.42205172777175903
independent_calibration_holdout,6,0.05,global_empirical,test,all,121736,1.0,6171,0.05069166064270224,-0.42205172777175903
independent_calibration_holdout,6,0.05,global_empirical,calibration_holdout,all,20085,1.0,697,0.0347025143141648,-0.42205172777175903
independent_calibration_holdout,6,0.05,global_safe,fit,all,55443,1.0,1792,0.032321483325216886,-0.40714147686958313
independent_calibration_holdout,6,0.05,global_safe,safety,all,23297,1.0,1164,0.049963514615615746,-0.40714147686958313
independent_calibration_holdout,6,0.05,global_safe,test,all,121736,1.0,4882,0.040103174081619244,-0.40714147686958313
independent_calibration_holdout,6,0.05,global_safe,calibration_holdout,all,20085,1.0,510,0.02539208364451083,-0.40714147686958313
independent_calibration_holdout,6,0.05,fiqa_s,fit,low,27315,0.49266814566311345,828,0.030313014827018123,-0.3936593532562256
independent_calibration_holdout,6,0.05,fiqa_s,fit,high,28128,0.5073318543368865,1016,0.03612059158134243,-0.4275190830230713
independent_calibration_holdout,6,0.05,fiqa_s,safety,low,11394,0.4890758466755376,569,0.049938564156573634,-0.3936593532562256
independent_calibration_holdout,6,0.05,fiqa_s,safety,high,11903,0.5109241533244624,595,0.04998739813492397,-0.4275190830230713
independent_calibration_holdout,6,0.05,fiqa_s,test,low,59125,0.485682131826247,2340,0.039577167019027484,-0.3936593532562256
independent_calibration_holdout,6,0.05,fiqa_s,test,high,62611,0.514317868173753,2603,0.041574164284231205,-0.4275190830230713
independent_calibration_holdout,6,0.05,fiqa_s,calibration_holdout,low,9910,0.4934030370923575,237,0.02391523713420787,-0.3936593532562256
independent_calibration_holdout,6,0.05,fiqa_s,calibration_holdout,high,10175,0.5065969629076426,295,0.028992628992628992,-0.4275190830230713
independent_calibration_holdout,6,0.05,fiqa_l,fit,low,27701,0.4996302508882997,1002,0.03617197935092596,-0.4098944664001465
independent_calibration_holdout,6,0.05,fiqa_l,fit,high,27742,0.5003697491117003,782,0.028188306538822004,-0.4024997353553772
independent_calibration_holdout,6,0.05,fiqa_l,safety,low,11814,0.5071039189595227,590,0.04994074826477061,-0.4098944664001465
independent_calibration_holdout,6,0.05,fiqa_l,safety,high,11483,0.49289608104047733,574,0.04998693721153009,-0.4024997353553772
independent_calibration_holdout,6,0.05,fiqa_l,test,low,58069,0.47700762305316424,2591,0.04461933217379325,-0.4098944664001465
independent_calibration_holdout,6,0.05,fiqa_l,test,high,63667,0.5229923769468358,2291,0.03598410479526285,-0.4024997353553772
independent_calibration_holdout,6,0.05,fiqa_l,calibration_holdout,low,9362,0.46611899427433406,264,0.028199102755821406,-0.4098944664001465
independent_calibration_holdout,6,0.05,fiqa_l,calibration_holdout,high,10723,0.5338810057256659,243,0.02266156859087942,-0.4024997353553772
independent_calibration_holdout,6,0.1,global_empirical,fit,all,55443,1.0,5095,0.09189618166405136,-0.4663538336753845
independent_calibration_holdout,6,0.1,global_empirical,safety,all,23297,1.0,2779,0.11928574494570117,-0.4663538336753845
independent_calibration_holdout,6,0.1,global_empirical,test,all,121736,1.0,11118,0.09132877702569495,-0.4663538336753845
independent_calibration_holdout,6,0.1,global_empirical,calibration_holdout,all,20085,1.0,1517,0.07552900174259397,-0.4663538336753845
independent_calibration_holdout,6,0.1,global_safe,fit,all,55443,1.0,4060,0.07322836065869452,-0.4514112174510956
independent_calibration_holdout,6,0.1,global_safe,safety,all,23297,1.0,2329,0.09996995321286002,-0.4514112174510956
independent_calibration_holdout,6,0.1,global_safe,test,all,121736,1.0,9276,0.0761976736544654,-0.4514112174510956
independent_calibration_holdout,6,0.1,global_safe,calibration_holdout,all,20085,1.0,1189,0.0591984067712223,-0.4514112174510956
independent_calibration_holdout,6,0.1,fiqa_s,fit,low,27315,0.49266814566311345,1822,0.06670327658795533,-0.43211543560028076
independent_calibration_holdout,6,0.1,fiqa_s,fit,high,28128,0.5073318543368865,2229,0.07924488054607509,-0.47733035683631897
independent_calibration_holdout,6,0.1,fiqa_s,safety,low,11394,0.4890758466755376,1139,0.09996489380375637,-0.43211543560028076
independent_calibration_holdout,6,0.1,fiqa_s,safety,high,11903,0.5109241533244624,1190,0.09997479626984794,-0.47733035683631897
independent_calibration_holdout,6,0.1,fiqa_s,test,low,59125,0.485682131826247,4328,0.07320084566596194,-0.43211543560028076
independent_calibration_holdout,6,0.1,fiqa_s,test,high,62611,0.514317868173753,4898,0.07822906518023989,-0.47733035683631897
independent_calibration_holdout,6,0.1,fiqa_s,calibration_holdout,low,9910,0.4934030370923575,519,0.052371342078708374,-0.43211543560028076
independent_calibration_holdout,6,0.1,fiqa_s,calibration_holdout,high,10175,0.5065969629076426,682,0.06702702702702702,-0.47733035683631897
independent_calibration_holdout,6,0.1,fiqa_l,fit,low,27701,0.4996302508882997,2174,0.07848092126638027,-0.44682857394218445
independent_calibration_holdout,6,0.1,fiqa_l,fit,high,27742,0.5003697491117003,1878,0.06769519140653162,-0.45859193801879883
independent_calibration_holdout,6,0.1,fiqa_l,safety,low,11814,0.5071039189595227,1181,0.09996614186558321,-0.44682857394218445
independent_calibration_holdout,6,0.1,fiqa_l,safety,high,11483,0.49289608104047733,1148,0.09997387442306017,-0.45859193801879883
independent_calibration_holdout,6,0.1,fiqa_l,test,low,58069,0.47700762305316424,4878,0.08400351306204687,-0.44682857394218445
independent_calibration_holdout,6,0.1,fiqa_l,test,high,63667,0.5229923769468358,4366,0.06857555719603563,-0.45859193801879883
independent_calibration_holdout,6,0.1,fiqa_l,calibration_holdout,low,9362,0.46611899427433406,592,0.06323435163426619,-0.44682857394218445
independent_calibration_holdout,6,0.1,fiqa_l,calibration_holdout,high,10723,0.5338810057256659,611,0.05698032267089434,-0.45859193801879883
independent_calibration_holdout,7,0.01,global_empirical,fit,all,57065,1.0,570,0.009988609480417068,-0.3520835340023041
independent_calibration_holdout,7,0.01,global_empirical,safety,all,21675,1.0,217,0.010011534025374856,-0.3520835340023041
independent_calibration_holdout,7,0.01,global_empirical,test,all,121736,1.0,1674,0.013751067884602747,-0.3520835340023041
independent_calibration_holdout,7,0.01,global_empirical,calibration_holdout,all,20085,1.0,122,0.006074184714961414,-0.3520835340023041
independent_calibration_holdout,7,0.01,global_safe,fit,all,57065,1.0,566,0.009918513975291334,-0.35193559527397156
independent_calibration_holdout,7,0.01,global_safe,safety,all,21675,1.0,216,0.009965397923875432,-0.35193559527397156
independent_calibration_holdout,7,0.01,global_safe,test,all,121736,1.0,1667,0.013693566405993297,-0.35193559527397156
independent_calibration_holdout,7,0.01,global_safe,calibration_holdout,all,20085,1.0,122,0.006074184714961414,-0.35193559527397156
independent_calibration_holdout,7,0.01,fiqa_s,fit,low,28274,0.4954700779812495,282,0.009973827544740752,-0.343943327665329
independent_calibration_holdout,7,0.01,fiqa_s,fit,high,28791,0.5045299220187506,286,0.009933659824250634,-0.3621396429623186
independent_calibration_holdout,7,0.01,fiqa_s,safety,low,10600,0.48904267589388695,96,0.009056603773584906,-0.343943327665329
independent_calibration_holdout,7,0.01,fiqa_s,safety,high,11075,0.510957324106113,107,0.00966139954853273,-0.3621396429623186
independent_calibration_holdout,7,0.01,fiqa_s,test,low,59366,0.48766182558980087,807,0.013593639456928208,-0.343943327665329
independent_calibration_holdout,7,0.01,fiqa_s,test,high,62370,0.5123381744101991,819,0.013131313131313131,-0.3621396429623186
independent_calibration_holdout,7,0.01,fiqa_s,calibration_holdout,low,9957,0.4957430918595967,55,0.005523752134176961,-0.343943327665329
independent_calibration_holdout,7,0.01,fiqa_s,calibration_holdout,high,10128,0.5042569081404032,72,0.0071090047393364926,-0.3621396429623186
independent_calibration_holdout,7,0.01,fiqa_l,fit,low,28753,0.503864014720056,231,0.008033944284074706,-0.3524131178855896
independent_calibration_holdout,7,0.01,fiqa_l,fit,high,28312,0.4961359852799439,283,0.009995761514552134,-0.3457598388195038
independent_calibration_holdout,7,0.01,fiqa_l,safety,low,11108,0.512479815455594,111,0.009992797983435362,-0.3524131178855896
independent_calibration_holdout,7,0.01,fiqa_l,safety,high,10567,0.487520184544406,88,0.008327813002744393,-0.3457598388195038
independent_calibration_holdout,7,0.01,fiqa_l,test,low,58558,0.4810245120588815,686,0.011714880972710817,-0.3524131178855896
independent_calibration_holdout,7,0.01,fiqa_l,test,high,63178,0.5189754879411185,868,0.013738959764474975,-0.3457598388195038
independent_calibration_holdout,7,0.01,fiqa_l,calibration_holdout,low,9438,0.46990291262135925,56,0.005933460478915025,-0.3524131178855896
independent_calibration_holdout,7,0.01,fiqa_l,calibration_holdout,high,10647,0.5300970873786408,54,0.00507185122569738,-0.3457598388195038
independent_calibration_holdout,7,0.05,global_empirical,fit,all,57065,1.0,2900,0.05081924121615702,-0.42205172777175903
independent_calibration_holdout,7,0.05,global_empirical,safety,all,21675,1.0,1037,0.04784313725490196,-0.42205172777175903
independent_calibration_holdout,7,0.05,global_empirical,test,all,121736,1.0,6171,0.05069166064270224,-0.42205172777175903
independent_calibration_holdout,7,0.05,global_empirical,calibration_holdout,all,20085,1.0,697,0.0347025143141648,-0.42205172777175903
independent_calibration_holdout,7,0.05,global_safe,fit,all,57065,1.0,2853,0.04999561903092964,-0.4209546744823456
independent_calibration_holdout,7,0.05,global_safe,safety,all,21675,1.0,1022,0.04715109573241061,-0.4209546744823456
independent_calibration_holdout,7,0.05,global_safe,test,all,121736,1.0,6060,0.049779851481895246,-0.4209546744823456
independent_calibration_holdout,7,0.05,global_safe,calibration_holdout,all,20085,1.0,678,0.03375653472740851,-0.4209546744823456
independent_calibration_holdout,7,0.05,fiqa_s,fit,low,28274,0.4954700779812495,1413,0.049975242272052064,-0.40911439061164856
independent_calibration_holdout,7,0.05,fiqa_s,fit,high,28791,0.5045299220187506,1434,0.04980723142648744,-0.4381681595274301
independent_calibration_holdout,7,0.05,fiqa_s,safety,low,10600,0.48904267589388695,492,0.04641509433962264,-0.40911439061164856
independent_calibration_holdout,7,0.05,fiqa_s,safety,high,11075,0.510957324106113,509,0.04595936794582393,-0.4381681595274301
independent_calibration_holdout,7,0.05,fiqa_s,test,low,59366,0.48766182558980087,3089,0.05203315028804366,-0.40911439061164856
independent_calibration_holdout,7,0.05,fiqa_s,test,high,62370,0.5123381744101991,3016,0.048356581689915024,-0.4381681595274301
independent_calibration_holdout,7,0.05,fiqa_s,calibration_holdout,low,9957,0.4957430918595967,339,0.03404639951792709,-0.40911439061164856
independent_calibration_holdout,7,0.05,fiqa_s,calibration_holdout,high,10128,0.5042569081404032,355,0.03505134281200632,-0.4381681595274301
independent_calibration_holdout,7,0.05,fiqa_l,fit,low,28753,0.503864014720056,1437,0.04997739366326992,-0.4180886149406433
independent_calibration_holdout,7,0.05,fiqa_l,fit,high,28312,0.4961359852799439,1413,0.04990816614862956,-0.42595715065696826
independent_calibration_holdout,7,0.05,fiqa_l,safety,low,11108,0.512479815455594,534,0.04807346056895931,-0.4180886149406433
independent_calibration_holdout,7,0.05,fiqa_l,safety,high,10567,0.487520184544406,485,0.045897605753761714,-0.42595715065696826
independent_calibration_holdout,7,0.05,fiqa_l,test,low,58558,0.4810245120588815,3042,0.05194849550872639,-0.4180886149406433
independent_calibration_holdout,7,0.05,fiqa_l,test,high,63178,0.5189754879411185,3030,0.04795973281838615,-0.42595715065696826
independent_calibration_holdout,7,0.05,fiqa_l,calibration_holdout,low,9438,0.46990291262135925,322,0.03411739775376139,-0.4180886149406433
independent_calibration_holdout,7,0.05,fiqa_l,calibration_holdout,high,10647,0.5300970873786408,370,0.034751573213111675,-0.42595715065696826
independent_calibration_holdout,7,0.1,global_empirical,fit,all,57065,1.0,5762,0.10097257513361955,-0.4663538336753845
independent_calibration_holdout,7,0.1,global_empirical,safety,all,21675,1.0,2112,0.097439446366782,-0.4663538336753845
independent_calibration_holdout,7,0.1,global_empirical,test,all,121736,1.0,11118,0.09132877702569495,-0.4663538336753845
independent_calibration_holdout,7,0.1,global_empirical,calibration_holdout,all,20085,1.0,1517,0.07552900174259397,-0.4663538336753845
independent_calibration_holdout,7,0.1,global_safe,fit,all,57065,1.0,5706,0.09999123806185928,-0.46561476588249207
independent_calibration_holdout,7,0.1,global_safe,safety,all,21675,1.0,2090,0.09642445213379469,-0.46561476588249207
independent_calibration_holdout,7,0.1,global_safe,test,all,121736,1.0,11011,0.09044982585266478,-0.46561476588249207
independent_calibration_holdout,7,0.1,global_safe,calibration_holdout,all,20085,1.0,1498,0.07458302215583769,-0.46561476588249207
independent_calibration_holdout,7,0.1,fiqa_s,fit,low,28274,0.4954700779812495,2827,0.0999858527268869,-0.44962435960769653
independent_calibration_holdout,7,0.1,fiqa_s,fit,high,28791,0.5045299220187506,2874,0.0998228613108263,-0.4887365268170782
independent_calibration_holdout,7,0.1,fiqa_s,safety,low,10600,0.48904267589388695,1057,0.09971698113207547,-0.44962435960769653
independent_calibration_holdout,7,0.1,fiqa_s,safety,high,11075,0.510957324106113,1043,0.09417607223476299,-0.4887365268170782
independent_calibration_holdout,7,0.1,fiqa_s,test,low,59366,0.48766182558980087,5564,0.09372368022100191,-0.44962435960769653
independent_calibration_holdout,7,0.1,fiqa_s,test,high,62370,0.5123381744101991,5572,0.089337822671156,-0.4887365268170782
independent_calibration_holdout,7,0.1,fiqa_s,calibration_holdout,low,9957,0.4957430918595967,729,0.073214823742091,-0.44962435960769653
independent_calibration_holdout,7,0.1,fiqa_s,calibration_holdout,high,10128,0.5042569081404032,783,0.07731042654028436,-0.4887365268170782
independent_calibration_holdout,7,0.1,fiqa_l,fit,low,28753,0.503864014720056,2875,0.09998956630612457,-0.4556039869785309
independent_calibration_holdout,7,0.1,fiqa_l,fit,high,28312,0.4961359852799439,2826,0.09981633229725911,-0.4827123079720705
independent_calibration_holdout,7,0.1,fiqa_l,safety,low,11108,0.512479815455594,1056,0.0950666186532229,-0.4556039869785309
independent_calibration_holdout,7,0.1,fiqa_l,safety,high,10567,0.487520184544406,1035,0.09794643702091417,-0.4827123079720705
independent_calibration_holdout,7,0.1,fiqa_l,test,low,58558,0.4810245120588815,5597,0.09558045015198606,-0.4556039869785309
independent_calibration_holdout,7,0.1,fiqa_l,test,high,63178,0.5189754879411185,5380,0.0851562252682896,-0.4827123079720705
independent_calibration_holdout,7,0.1,fiqa_l,calibration_holdout,low,9438,0.46990291262135925,700,0.07416825598643781,-0.4556039869785309
independent_calibration_holdout,7,0.1,fiqa_l,calibration_holdout,high,10647,0.5300970873786408,810,0.0760777683854607,-0.4827123079720705
independent_calibration_holdout,8,0.01,global_empirical,fit,all,52416,1.0,495,0.009443681318681318,-0.3520835340023041
independent_calibration_holdout,8,0.01,global_empirical,safety,all,26324,1.0,292,0.01109253912779213,-0.3520835340023041
independent_calibration_holdout,8,0.01,global_empirical,test,all,121736,1.0,1674,0.013751067884602747,-0.3520835340023041
independent_calibration_holdout,8,0.01,global_empirical,calibration_holdout,all,20085,1.0,122,0.006074184714961414,-0.3520835340023041
independent_calibration_holdout,8,0.01,global_safe,fit,all,52416,1.0,447,0.008527930402930402,-0.3485065698623657
independent_calibration_holdout,8,0.01,global_safe,safety,all,26324,1.0,263,0.0099908828445525,-0.3485065698623657
independent_calibration_holdout,8,0.01,global_safe,test,all,121736,1.0,1537,0.012625681803246368,-0.3485065698623657
independent_calibration_holdout,8,0.01,global_safe,calibration_holdout,all,20085,1.0,104,0.005177993527508091,-0.3485065698623657
independent_calibration_holdout,8,0.01,fiqa_s,fit,low,25718,0.4906517094017094,199,0.007737771210825103,-0.33898648619651794
independent_calibration_holdout,8,0.01,fiqa_s,fit,high,26698,0.5093482905982906,259,0.009701101206082852,-0.3624345362186432
independent_calibration_holdout,8,0.01,fiqa_s,safety,low,13549,0.5147014131590943,135,0.009963834969370432,-0.33898648619651794
independent_calibration_holdout,8,0.01,fiqa_s,safety,high,12775,0.48529858684090565,127,0.009941291585127202,-0.3624345362186432
independent_calibration_holdout,8,0.01,fiqa_s,test,low,59961,0.4925494512716041,721,0.01202448258034389,-0.33898648619651794
independent_calibration_holdout,8,0.01,fiqa_s,test,high,61775,0.5074505487283959,814,0.013176851477134764,-0.3624345362186432
independent_calibration_holdout,8,0.01,fiqa_s,calibration_holdout,low,10056,0.50067214339059,51,0.005071599045346062,-0.33898648619651794
independent_calibration_holdout,8,0.01,fiqa_s,calibration_holdout,high,10029,0.49932785660941,72,0.0071791803769069695,-0.3624345362186432
independent_calibration_holdout,8,0.01,fiqa_l,fit,low,26340,0.502518315018315,246,0.009339407744874715,-0.3566443920135498
independent_calibration_holdout,8,0.01,fiqa_l,fit,high,26076,0.497481684981685,198,0.007593189139438564,-0.3411906063556671
