regime,seed,target_fpir,method,split,non_mated_count,false_accept_count,fpir,wilson95_low,wilson95_high,target_met,tpir20_count,mated_count,tpir20
full_calibration,4,0.1,fiqa_l,test,121736,11097,0.0911562725898666,0.08955227249048364,0.09278607453561513,True,771.0,60423.0,0.012760041705972891
full_calibration,5,0.01,global_empirical,test,121736,1802,0.014802523493461261,0.01413929939231479,0.015496368073549874,False,79.0,60423.0,0.0013074491501580525
full_calibration,5,0.01,global_safe,test,121736,1718,0.014112505750147861,0.013465066444217988,0.014790609081564947,False,74.0,60423.0,0.0012246992039455175
full_calibration,5,0.01,fiqa_s,test,121736,1723,0.014153578234868897,0.0135051882455614,0.014832629657607352,False,70.0,60423.0,0.0011584992469754894
full_calibration,5,0.01,fiqa_l,test,121736,1736,0.01426036669514359,0.013609511634943235,0.014941876449428643,False,76.0,60423.0,0.0012577991824305314
full_calibration,5,0.05,global_empirical,test,121736,6470,0.053147795229020176,0.05190168632689956,0.05442210466636401,False,421.0,60423.0,0.006967545471095443
full_calibration,5,0.05,global_safe,test,121736,6361,0.0522524150621016,0.05101640261045343,0.053516684555799325,False,419.0,60423.0,0.00693444549261043
full_calibration,5,0.05,fiqa_s,test,121736,6351,0.052170270092659524,0.05093518899877724,0.05343361341270387,False,407.0,60423.0,0.006735845621700346
full_calibration,5,0.05,fiqa_l,test,121736,6335,0.05203883814155221,0.050805249013029026,0.05330069779081748,False,421.0,60423.0,0.006967545471095443
full_calibration,5,0.1,global_empirical,test,121736,11654,0.09573174738778997,0.09409170015971659,0.09739730770716225,True,772.0,60423.0,0.012776591695215398
full_calibration,5,0.1,global_safe,test,121736,11494,0.09441742787671684,0.09278761379500326,0.09607283799552942,True,760.0,60423.0,0.012577991824305313
full_calibration,5,0.1,fiqa_s,test,121736,11524,0.09466386278504305,0.09303212265260895,0.09632118340223862,True,759.0,60423.0,0.012561441835062807
full_calibration,5,0.1,fiqa_l,test,121736,11412,0.09374383912729184,0.09211930702217465,0.09539400977923061,True,786.0,60423.0,0.013008291544610496
full_calibration,6,0.01,global_empirical,test,121736,1802,0.014802523493461261,0.01413929939231479,0.015496368073549874,False,79.0,60423.0,0.0013074491501580525
full_calibration,6,0.01,global_safe,test,121736,1371,0.011262075310507984,0.010684533073716185,0.011870461461491035,False,53.0,60423.0,0.0008771494298528706
full_calibration,6,0.01,fiqa_s,test,121736,1337,0.010982782414404943,0.010412559823185081,0.011583866545798585,False,56.0,60423.0,0.0009267993975803915
full_calibration,6,0.01,fiqa_l,test,121736,1424,0.011697443648550963,0.01110867590471694,0.012317027830779944,False,56.0,60423.0,0.0009267993975803915
full_calibration,6,0.05,global_empirical,test,121736,6470,0.053147795229020176,0.05190168632689956,0.05442210466636401,False,421.0,60423.0,0.006967545471095443
full_calibration,6,0.05,global_safe,test,121736,5523,0.04536866662285602,0.044213889174450044,0.04655213554193975,True,353.0,60423.0,0.005842146202604969
full_calibration,6,0.05,fiqa_s,test,121736,5628,0.046231188801997766,0.045065858307892954,0.047425156333599,True,351.0,60423.0,0.005809046224119954
full_calibration,6,0.05,fiqa_l,test,121736,5518,0.04532759413813498,0.044173322081546375,0.046510560257457596,True,357.0,60423.0,0.0059083461595749965
full_calibration,6,0.1,global_empirical,test,121736,11654,0.09573174738778997,0.09409170015971659,0.09739730770716225,True,772.0,60423.0,0.012776591695215398
full_calibration,6,0.1,global_safe,test,121736,10432,0.08569363212196886,0.08413429148314455,0.08727911935064056,True,691.0,60423.0,0.011436042566572331
full_calibration,6,0.1,fiqa_s,test,121736,10532,0.08651508181638956,0.08494890731976977,0.08810735106173166,True,698.0,60423.0,0.01155189249126988
full_calibration,6,0.1,fiqa_l,test,121736,10362,0.08511861733587435,0.08356408607035332,0.08669933148003034,True,698.0,60423.0,0.01155189249126988
full_calibration,7,0.01,global_empirical,test,121736,1802,0.014802523493461261,0.01413929939231479,0.015496368073549874,False,79.0,60423.0,0.0013074491501580525
full_calibration,7,0.01,global_safe,test,121736,1777,0.014597161069856082,0.013938593954285945,0.015286361624649632,False,75.0,60423.0,0.0012412491931880244
full_calibration,7,0.01,fiqa_s,test,121736,1678,0.013783925872379576,0.013144144486141863,0.014454392020554534,False,71.0,60423.0,0.0011750492362179964
full_calibration,7,0.01,fiqa_l,test,121736,1717,0.014104291253203654,0.013457042256830552,0.01478220479347522,False,75.0,60423.0,0.0012412491931880244
full_calibration,7,0.05,global_empirical,test,121736,6470,0.053147795229020176,0.05190168632689956,0.05442210466636401,False,421.0,60423.0,0.006967545471095443
full_calibration,7,0.05,global_safe,test,121736,6429,0.052811000854307684,0.051568677871104265,0.054081545627595595,False,421.0,60423.0,0.006967545471095443
full_calibration,7,0.05,fiqa_s,test,121736,6415,0.05269599789708878,0.05145497092054836,0.05396525392147121,False,410.0,60423.0,0.006785495589427867
full_calibration,7,0.05,fiqa_l,test,121736,6391,0.05249884997042781,0.05126004859594351,0.053765892834624136,False,430.0,60423.0,0.007116495374278007
full_calibration,7,0.1,global_empirical,test,121736,11654,0.09573174738778997,0.09409170015971659,0.09739730770716225,True,772.0,60423.0,0.012776591695215398
full_calibration,7,0.1,global_safe,test,121736,11653,0.09572353289084576,0.09408354932234937,0.09738903006905227,True,772.0,60423.0,0.012776591695215398
full_calibration,7,0.1,fiqa_s,test,121736,11636,0.09558388644279424,0.09394498565669315,0.09724830965159673,True,773.0,60423.0,0.012793141684457904
full_calibration,7,0.1,fiqa_l,test,121736,11319,0.09297989091148058,0.09136138049202903,0.09462408809000004,True,792.0,60423.0,0.013107591480065538
full_calibration,8,0.01,global_empirical,test,121736,1802,0.014802523493461261,0.01413929939231479,0.015496368073549874,False,79.0,60423.0,0.0013074491501580525
full_calibration,8,0.01,global_safe,test,121736,1613,0.013249983571006112,0.012622851727118684,0.01390783387356209,False,65.0,60423.0,0.0010757493007629544
full_calibration,8,0.01,fiqa_s,test,121736,1628,0.013373201025169219,0.012743126873025893,0.014033985859812333,False,70.0,60423.0,0.0011584992469754894
full_calibration,8,0.01,fiqa_l,test,121736,1623,0.013332128540448183,0.012703033586466957,0.013991936768985452,False,73.0,60423.0,0.0012081492147030105
full_calibration,8,0.05,global_empirical,test,121736,6470,0.053147795229020176,0.05190168632689956,0.05442210466636401,False,421.0,60423.0,0.006967545471095443
full_calibration,8,0.05,global_safe,test,121736,5795,0.047603009791680355,0.046421126144671705,0.04881344390150654,True,374.0,60423.0,0.006189695976697615
full_calibration,8,0.05,fiqa_s,test,121736,5988,0.04918840770191234,0.04798773407606614,0.05041753173720465,True,376.0,60423.0,0.006222795955182629
full_calibration,8,0.05,fiqa_l,test,121736,5789,0.04755372281001512,0.04637242907843979,0.048763570114875476,True,375.0,60423.0,0.006206245965940122
full_calibration,8,0.1,global_empirical,test,121736,11654,0.09573174738778997,0.09409170015971659,0.09739730770716225,True,772.0,60423.0,0.012776591695215398
full_calibration,8,0.1,global_safe,test,121736,10577,0.08688473417887889,0.0853154983928966,0.0884800413850772,True,707.0,60423.0,0.011700842394452444
full_calibration,8,0.1,fiqa_s,test,121736,10870,0.08929158178353158,0.0877026213689482,0.0909064617238345,True,715.0,60423.0,0.0118332423083925
full_calibration,8,0.1,fiqa_l,test,121736,10536,0.08654793980416639,0.08498149284396787,0.08814047943944221,True,714.0,60423.0,0.011816692319149993
full_calibration,9,0.01,global_empirical,test,121736,1802,0.014802523493461261,0.01413929939231479,0.015496368073549874,False,79.0,60423.0,0.0013074491501580525
full_calibration,9,0.01,global_safe,test,121736,1696,0.013931786817375304,0.013288547737396687,0.014605701327888652,False,70.0,60423.0,0.0011584992469754894
full_calibration,9,0.01,fiqa_s,test,121736,1629,0.013381415522113426,0.012751145717973915,0.014042395490341475,False,69.0,60423.0,0.0011419492577329825
full_calibration,9,0.01,fiqa_l,test,121736,1694,0.01391535782348689,0.013272501985358816,0.014588890128972196,False,76.0,60423.0,0.0012577991824305314
full_calibration,9,0.05,global_empirical,test,121736,6470,0.053147795229020176,0.05190168632689956,0.05442210466636401,False,421.0,60423.0,0.006967545471095443
full_calibration,9,0.05,global_safe,test,121736,6437,0.05287671682986134,0.051633654016961406,0.05414799728555576,False,421.0,60423.0,0.006967545471095443
full_calibration,9,0.05,fiqa_s,test,121736,6406,0.05262206742459092,0.051381874474047684,0.053890494088677424,False,409.0,60423.0,0.00676894560018536
full_calibration,9,0.05,fiqa_l,test,121736,6189,0.05083952158769797,0.04961964990705594,0.0520877394771247,False,410.0,60423.0,0.006785495589427867
full_calibration,9,0.1,global_empirical,test,121736,11654,0.09573174738778997,0.09409170015971659,0.09739730770716225,True,772.0,60423.0,0.012776591695215398
full_calibration,9,0.1,global_safe,test,121736,11572,0.09505815863836499,0.09342334388946794,0.09671852898828348,True,766.0,60423.0,0.012677291759760356
full_calibration,9,0.1,fiqa_s,test,121736,11568,0.09502530065058816,0.09339074178858107,0.09668541718726169,True,762.0,60423.0,0.012611091802790329
full_calibration,9,0.1,fiqa_l,test,121736,11277,0.09263488203982388,0.09101910203720422,0.09427637057478398,True,780.0,60423.0,0.012908991609155453
full_calibration,10,0.01,global_empirical,test,121736,1802,0.014802523493461261,0.01413929939231479,0.015496368073549874,False,79.0,60423.0,0.0013074491501580525
full_calibration,10,0.01,global_safe,test,121736,1677,0.013775711375435368,0.013136122647984017,0.014445985383235216,False,70.0,60423.0,0.0011584992469754894
full_calibration,10,0.01,fiqa_s,test,121736,1693,0.013907143326542682,0.013264479197671934,0.014580484441181915,False,70.0,60423.0,0.0011584992469754894
full_calibration,10,0.01,fiqa_l,test,121736,1713,0.014071433265426826,0.013424946085206342,0.014748587063190776,False,76.0,60423.0,0.0012577991824305314
full_calibration,10,0.05,global_empirical,test,121736,6470,0.053147795229020176,0.05190168632689956,0.05442210466636401,False,421.0,60423.0,0.006967545471095443
full_calibration,10,0.05,global_safe,test,121736,6420,0.05273707038180982,0.051495580354887834,0.05400678686451756,False,421.0,60423.0,0.006967545471095443
full_calibration,10,0.05,fiqa_s,test,121736,6410,0.05265492541236775,0.051414361698571075,0.05392372076606269,False,410.0,60423.0,0.006785495589427867
full_calibration,10,0.05,fiqa_l,test,121736,6221,0.0511023854899126,0.04987949116163658,0.052353609437813295,False,410.0,60423.0,0.006785495589427867
full_calibration,10,0.1,global_empirical,test,121736,11654,0.09573174738778997,0.09409170015971659,0.09739730770716225,True,772.0,60423.0,0.012776591695215398
full_calibration,10,0.1,global_safe,test,121736,11599,0.09527995005585858,0.09364340964072786,0.096942032074907,True,770.0,60423.0,0.012743491716730384
full_calibration,10,0.1,fiqa_s,test,121736,11577,0.09509923112308602,0.0934640966000716,0.09675991865506564,True,772.0,60423.0,0.012776591695215398
full_calibration,10,0.1,fiqa_l,test,121736,11458,0.09412170598672537,0.09249420766915761,0.09577481900419715,True,798.0,60423.0,0.01320689141552058
full_calibration,11,0.01,global_empirical,test,121736,1802,0.014802523493461261,0.01413929939231479,0.015496368073549874,False,79.0,60423.0,0.0013074491501580525
full_calibration,11,0.01,global_safe,test,121736,1696,0.013931786817375304,0.013288547737396687,0.014605701327888652,False,70.0,60423.0,0.0011584992469754894
full_calibration,11,0.01,fiqa_s,test,121736,1666,0.01368535190904909,0.013047886386023043,0.014353508414947392,False,68.0,60423.0,0.0011253992684904755
full_calibration,11,0.01,fiqa_l,test,121736,1713,0.014071433265426826,0.013424946085206342,0.014748587063190776,False,77.0,60423.0,0.0012743491716730383
full_calibration,11,0.05,global_empirical,test,121736,6470,0.053147795229020176,0.05190168632689956,0.05442210466636401,False,421.0,60423.0,0.006967545471095443
full_calibration,11,0.05,global_safe,test,121736,6242,0.051274889925740946,0.05005001692663509,0.05252808165783521,False,414.0,60423.0,0.0068516955463978945
full_calibration,11,0.05,fiqa_s,test,121736,6334,0.052030623644608004,0.0507971278373361,0.05329239049103324,False,400.0,60423.0,0.006619995697002797
full_calibration,11,0.05,fiqa_l,test,121736,6221,0.0511023854899126,0.04987949116163658,0.052353609437813295,False,410.0,60423.0,0.006785495589427867
full_calibration,11,0.1,global_empirical,test,121736,11654,0.09573174738778997,0.09409170015971659,0.09739730770716225,True,772.0,60423.0,0.012776591695215398
full_calibration,11,0.1,global_safe,test,121736,11338,0.09313596635342052,0.09151622298939337,0.09478138662670181,True,750.0,60423.0,0.012412491931880244
full_calibration,11,0.1,fiqa_s,test,121736,11408,0.09371098113951501,0.09208670734792483,0.09536089555157178,True,754.0,60423.0,0.012478691888850273
full_calibration,11,0.1,fiqa_l,test,121736,11243,0.09235558914372084,0.09074202450045943,0.09399487994530523,True,780.0,60423.0,0.012908991609155453
full_calibration,12,0.01,global_empirical,test,121736,1802,0.014802523493461261,0.01413929939231479,0.015496368073549874,False,79.0,60423.0,0.0013074491501580525
full_calibration,12,0.01,global_safe,test,121736,1687,0.013857856344877439,0.013216343711444348,0.01453004907454652,False,70.0,60423.0,0.0011584992469754894
full_calibration,12,0.01,fiqa_s,test,121736,1693,0.013907143326542682,0.013264479197671934,0.014580484441181915,False,68.0,60423.0,0.0011253992684904755
full_calibration,12,0.01,fiqa_l,test,121736,1699,0.013956430308207925,0.013312616806344555,0.014630917685372275,False,74.0,60423.0,0.0012246992039455175
full_calibration,12,0.05,global_empirical,test,121736,6470,0.053147795229020176,0.05190168632689956,0.05442210466636401,False,421.0,60423.0,0.006967545471095443
full_calibration,12,0.05,global_safe,test,121736,6441,0.052909574817638166,0.05166614229283116,0.05418122291159466,False,421.0,60423.0,0.006967545471095443
full_calibration,12,0.05,fiqa_s,test,121736,6482,0.05324636919235066,0.05199915489085978,0.05452177780812974,False,413.0,60423.0,0.006835145557155388
full_calibration,12,0.05,fiqa_l,test,121736,6224,0.05112702898074522,0.04990385174608773,0.05237853427979362,False,412.0,60423.0,0.006818595567912881
full_calibration,12,0.1,global_empirical,test,121736,11654,0.09573174738778997,0.09409170015971659,0.09739730770716225,True,772.0,60423.0,0.012776591695215398
full_calibration,12,0.1,global_safe,test,121736,11551,0.09488565420253664,0.09325218353081423,0.09654469136191678,True,766.0,60423.0,0.012677291759760356
full_calibration,12,0.1,fiqa_s,test,121736,11535,0.09475422225142932,0.09312177675262817,0.09641224253246819,True,765.0,60423.0,0.012660741770517849
full_calibration,12,0.1,fiqa_l,test,121736,11235,0.09228987316816718,0.09067683044112504,0.09392864620082231,True,780.0,60423.0,0.012908991609155453
full_calibration,13,0.01,global_empirical,test,121736,1802,0.014802523493461261,0.01413929939231479,0.015496368073549874,False,79.0,60423.0,0.0013074491501580525
full_calibration,13,0.01,global_safe,test,121736,1634,0.013422488006834462,0.01279124087777665,0.014084442707924557,False,68.0,60423.0,0.0011253992684904755
full_calibration,13,0.01,fiqa_s,test,121736,1583,0.013003548662679897,0.01238234438290797,0.0136554869534579,False,68.0,60423.0,0.0011253992684904755
full_calibration,13,0.01,fiqa_l,test,121736,1631,0.01339784451600184,0.012767183595052063,0.01405921456421765,False,72.0,60423.0,0.0011915992254605033
full_calibration,13,0.05,global_empirical,test,121736,6470,0.053147795229020176,0.05190168632689956,0.05442210466636401,False,421.0,60423.0,0.006967545471095443
full_calibration,13,0.05,global_safe,test,121736,6199,0.05092166655714004,0.04970084931911894,0.05217082481983334,False,407.0,60423.0,0.006735845621700346
full_calibration,13,0.05,fiqa_s,test,121736,6240,0.05125846093185253,0.050033776209522145,0.052511465423993826,False,396.0,60423.0,0.006553795740032769
full_calibration,13,0.05,fiqa_l,test,121736,6139,0.050428796740487614,0.04921366629439937,0.0516722993159231,False,403.0,60423.0,0.006669645664730318
full_calibration,13,0.1,global_empirical,test,121736,11654,0.09573174738778997,0.09409170015971659,0.09739730770716225,True,772.0,60423.0,0.012776591695215398
full_calibration,13,0.1,global_safe,test,121736,11188,0.09190379181178944,0.09029382040120439,0.09353951789331626,True,742.0,60423.0,0.012280092017940189
full_calibration,13,0.1,fiqa_s,test,121736,11250,0.09241309062233029,0.09079906950734573,0.09405283426675906,True,739.0,60423.0,0.012230442050212667
full_calibration,13,0.1,fiqa_l,test,121736,11176,0.09180521784845896,0.09019603199301077,0.09344016459578394,True,775.0,60423.0,0.01282624166294292
full_calibration,14,0.01,global_empirical,test,121736,1802,0.014802523493461261,0.01413929939231479,0.015496368073549874,False,79.0,60423.0,0.0013074491501580525
full_calibration,14,0.01,global_safe,test,121736,1710,0.014046789774594204,0.013400874564706523,0.014723373157259101,False,74.0,60423.0,0.0012246992039455175
full_calibration,14,0.01,fiqa_s,test,121736,1676,0.01376749687849116,0.013128100869616069,0.014437578686126001,False,68.0,60423.0,0.0011253992684904755
full_calibration,14,0.01,fiqa_l,test,121736,1738,0.014276795689032003,0.013625562241999296,0.014958682793326905,False,75.0,60423.0,0.0012412491931880244
full_calibration,14,0.05,global_empirical,test,121736,6470,0.053147795229020176,0.05190168632689956,0.05442210466636401,False,421.0,60423.0,0.006967545471095443
full_calibration,14,0.05,global_safe,test,121736,6338,0.052063481632384834,0.050829612591981314,0.05332561963829668,False,419.0,60423.0,0.00693444549261043
full_calibration,14,0.05,fiqa_s,test,121736,6278,0.05157061181573241,0.0503423558589762,0.052827167842671996,False,401.0,60423.0,0.006636545686245304
full_calibration,14,0.05,fiqa_l,test,121736,6290,0.05166918577906289,0.05043980469675189,0.052926860710622255,False,414.0,60423.0,0.0068516955463978945
full_calibration,14,0.1,global_empirical,test,121736,11654,0.09573174738778997,0.09409170015971659,0.09739730770716225,True,772.0,60423.0,0.012776591695215398
full_calibration,14,0.1,global_safe,test,121736,11448,0.09403956101728331,0.09241270684196948,0.0956920350766137,True,759.0,60423.0,0.012561441835062807
full_calibration,14,0.1,fiqa_s,test,121736,11421,0.09381776959978971,0.09219265651303675,0.09546851656766299,True,752.0,60423.0,0.012445591910365258
full_calibration,14,0.1,fiqa_l,test,121736,11293,0.0927663139909312,0.0911494930226431,0.09440883519697975,True,792.0,60423.0,0.013107591480065538
full_calibration,15,0.01,global_empirical,test,121736,1802,0.014802523493461261,0.01413929939231479,0.015496368073549874,False,79.0,60423.0,0.0013074491501580525
full_calibration,15,0.01,global_safe,test,121736,1787,0.014679306039298153,0.014018872052592793,0.015370368281114415,False,77.0,60423.0,0.0012743491716730383
full_calibration,15,0.01,fiqa_s,test,121736,1751,0.014383584149306697,0.013729896700408768,0.015067918516120559,False,74.0,60423.0,0.0012246992039455175
full_calibration,15,0.01,fiqa_l,test,121736,1758,0.014441085627916147,0.013786080726646397,0.015126733818223078,False,77.0,60423.0,0.0012743491716730383
full_calibration,15,0.05,global_empirical,test,121736,6470,0.053147795229020176,0.05190168632689956,0.05442210466636401,False,421.0,60423.0,0.006967545471095443
full_calibration,15,0.05,global_safe,test,121736,6459,0.053057435762633894,0.05181234120483412,0.054330736558180645,False,421.0,60423.0,0.006967545471095443
full_calibration,15,0.05,fiqa_s,test,121736,6476,0.05319708221068542,0.051950420458014145,0.054471941388112406,False,413.0,60423.0,0.006835145557155388
full_calibration,15,0.05,fiqa_l,test,121736,6284,0.051619898797397645,0.05039108012042631,0.05287701443408485,False,418.0,60423.0,0.006917895503367923
