compression_profile,search_mode,threshold_policy,target_fpir,protocol_uid,model_uid,gallery_template_count,top_k,origin_score_space,compressed_score_space,origin_threshold,origin_fpir,origin_fpir_ci_low,origin_fpir_ci_high,origin_tpir20_count,origin_tpir20,origin_rank20,compressed_threshold,compressed_fpir,compressed_fpir_ci_low,compressed_fpir_ci_high,compressed_tpir20_count,compressed_tpir20,compressed_rank20,n,reference_fa,candidate_fa,both_fa,neither_fa,new_fa,lost_fa,delta_fpir,delta_ci_low,delta_ci_high,mated_count,target_met_on_test,new_fa_same_winner,new_fa_changed_winner,score_effect_at_origin_threshold,threshold_effect_after_score_change
pq_512_m8_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8537619113922119,0.0985164618518762,0.09685504568433452,0.1002032153693027,395,0.006537245750790262,0.18282773116197473,0.937477171421051,0.10064401656042583,0.09896655238357752,0.10234668381864503,130,0.002151498601525909,0.08205484666434967,121736,11993,12252,8584,106075,3668,3409,0.0021275547085496485,0.0008132351974765065,0.003499786423079448,60423,False,513,3155,0.27697640796477624,-0.2748488532562266
pq_512_m8_b8,pq_reconstruction_cosine,frozen_origin,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8093010783195496,0.19298317671025828,0.19077601154160057,0.19520971749941618,1152,0.019065587607368054,0.18282773116197473,0.8093010783195496,0.5279375041072485,0.5251323336476689,0.5307409114501641,1599,0.02646343279876868,0.08205484666434967,121736,23493,64269,23431,57405,40838,62,0.3349543273969902,0.33225976703686666,0.33764067326016955,60423,False,4953,35885,0.3349543273969902,0.0
pq_512_m8_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8093010783195496,0.19298317671025828,0.19077601154160057,0.19520971749941618,1152,0.019065587607368054,0.18282773116197473,0.9049028158187866,0.19640040743904844,0.19417833387590352,0.19864164096361317,384,0.006355195869122685,0.08205484666434967,121736,23493,23909,18116,92450,5793,5377,0.003417230728790169,0.0017084100019714797,0.005175954524544912,60423,True,815,4978,0.3349543273969902,-0.3315370966682001
pq_512_m8_b8,pq_reconstruction_cosine,frozen_origin,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.7734835147857666,0.28852599066833146,0.2859875615650126,0.29107776575089195,1941,0.03212352911970607,0.18282773116197473,0.7734835147857666,0.6441644213708353,0.6414704723271795,0.6468492722970388,2126,0.03518527712956986,0.08205484666434967,121736,35124,78418,34998,43192,43420,126,0.3556384307025038,0.35294284353026223,0.35834182164684236,60423,False,5236,38184,0.35563843070250384,0.0
pq_512_m8_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.7734835147857666,0.28852599066833146,0.2859875615650126,0.29107776575089195,1941,0.03212352911970607,0.18282773116197473,0.8787760734558105,0.28618485903923246,0.28365268329376875,0.2887305285111443,697,0.011535342502027373,0.08205484666434967,121736,35124,34839,28065,79838,6774,7059,-0.002341131629099034,-0.004296797989091147,-0.00035281264375369877,60423,True,942,5832,0.35563843070250384,-0.35797956233160283
pq_512_m128_b8,pq_one_sided_cosine,frozen_origin,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.9286932945251465,0.011861733587435105,0.011268786054459981,0.01248548719058017,1,1.6549989242506992e-05,0.18282773116197473,0.9286932945251465,0.006366235131760531,0.0059347678323263785,0.006828855318491435,0,0.0,0.1803121327971137,121736,1444,775,775,120292,0,669,-0.005495498455674574,-0.005922652296773346,-0.005076559111520011,60423,True,0,0,-0.005495498455674574,0.0
pq_512_m128_b8,pq_one_sided_cosine,recalibrated_compressed,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.9286932945251465,0.011861733587435105,0.011268786054459981,0.01248548719058017,1,1.6549989242506992e-05,0.18282773116197473,0.91661536693573,0.011598869685220477,0.011012624397628727,0.012215937632142196,1,1.6549989242506992e-05,0.1803121327971137,121736,1444,1412,1331,120211,81,113,-0.00026286390221462837,-0.0004928698166524282,-4.1072484721035685e-05,60423,False,68,13,-0.005495498455674574,0.005232634553459946
pq_512_m128_b8,pq_one_sided_cosine,frozen_origin,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8842889070510864,0.05266313990931196,0.0514224835259663,0.05393202741414463,99,0.0016384489350081922,0.18282773116197473,0.8842889070510864,0.0364805809292239,0.035441949256646954,0.037548464993452005,48,0.0007943994836403357,0.1803121327971137,121736,6411,4441,4441,115325,0,1970,-0.01618255898008806,-0.016889005717289872,-0.015467897745942039,60423,True,0,0,-0.01618255898008806,0.0
pq_512_m128_b8,pq_one_sided_cosine,recalibrated_compressed,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8842889070510864,0.05266313990931196,0.0514224835259663,0.05393202741414463,99,0.0016384489350081922,0.18282773116197473,0.8708949089050293,0.052120983110994286,0.05088646124521748,0.053383770313400664,87,0.0014398490640981083,0.1803121327971137,121736,6411,6345,6119,115099,226,292,-0.000542156798317671,-0.0009118091608069921,-0.00018071893277255702,60423,False,175,51,-0.01618255898008806,0.015640402181770388
pq_512_m128_b8,pq_one_sided_cosine,frozen_origin,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8537619113922119,0.0985164618518762,0.09685504568433452,0.1002032153693027,395,0.006537245750790262,0.18282773116197473,0.8537619113922119,0.07558980088059407,0.07411823779625165,0.07708814820062243,211,0.0034920477301689755,0.1803121327971137,121736,11993,9202,9202,109743,0,2791,-0.02292666097128212,-0.023756530525070645,-0.02207214792666097,60423,True,0,0,-0.022926660971282126,0.0
pq_512_m128_b8,pq_one_sided_cosine,recalibrated_compressed,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8537619113922119,0.0985164618518762,0.09685504568433452,0.1002032153693027,395,0.006537245750790262,0.18282773116197473,0.8397109508514404,0.09850824735493198,0.09684689360981603,0.10019493896834401,380,0.006288995912152657,0.1803121327971137,121736,11993,11992,11587,109338,405,406,-8.214496944207137e-06,-0.00048465531970822107,0.0004517973319313925,60423,True,315,90,-0.022926660971282126,0.02291844647433791
pq_512_m128_b8,pq_one_sided_cosine,frozen_origin,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8093010783195496,0.19298317671025828,0.19077601154160057,0.19520971749941618,1152,0.019065587607368054,0.18282773116197473,0.8093010783195496,0.15890122888874286,0.1568583497677144,0.16096563451855123,861,0.01424954073779852,0.1803121327971137,121736,23493,19344,19342,98241,2,4151,-0.03408194782151541,-0.03507610731418808,-0.03309600282578695,60423,True,1,1,-0.03408194782151541,0.0
pq_512_m128_b8,pq_one_sided_cosine,recalibrated_compressed,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8093010783195496,0.19298317671025828,0.19077601154160057,0.19520971749941618,1152,0.019065587607368054,0.18282773116197473,0.7946922779083252,0.19334461457580338,0.19113586003325397,0.19557272192875794,1124,0.018602187908577858,0.1803121327971137,121736,23493,23537,22835,97541,702,658,0.00036143786554511403,-0.0002548547676940261,0.000961096142472235,60423,True,572,130,-0.03408194782151541,0.03444338568706051
pq_512_m128_b8,pq_one_sided_cosine,frozen_origin,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.7734835147857666,0.28852599066833146,0.2859875615650126,0.29107776575089195,1941,0.03212352911970607,0.18282773116197473,0.7734835147857666,0.2468702766642571,0.24445610099301052,0.24930042717819834,1553,0.025702133293613358,0.1803121327971137,121736,35124,30053,30050,86609,3,5074,-0.04165571400407439,-0.042723803969244925,-0.040579614904383256,60423,True,3,0,-0.04165571400407436,0.0
pq_512_m128_b8,pq_one_sided_cosine,recalibrated_compressed,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.7734835147857666,0.28852599066833146,0.2859875615650126,0.29107776575089195,1941,0.03212352911970607,0.18282773116197473,0.7588318586349487,0.28800847736084645,0.28547142343298804,0.29055890992785527,1902,0.0314780795392483,0.1803121327971137,121736,35124,35061,34223,85774,838,901,-0.0005175133074850496,-0.0012241654071104683,0.00015628080436353966,60423,True,660,178,-0.04165571400407436,0.041138200696589355
pq_512_m64_b8,pq_one_sided_cosine,frozen_origin,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.9286932945251465,0.011861733587435105,0.011268786054459981,0.01248548719058017,1,1.6549989242506992e-05,0.18282773116197473,0.9286932945251465,0.006497667082867845,0.006061640089235629,0.006964838669216799,0,0.0,0.16723764129553315,121736,1444,791,788,120289,3,656,-0.00536406650456726,-0.00576657685483341,-0.004945127160412697,60423,True,1,2,-0.00536406650456726,0.0
pq_512_m64_b8,pq_one_sided_cosine,recalibrated_compressed,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.9286932945251465,0.011861733587435105,0.011268786054459981,0.01248548719058017,1,1.6549989242506992e-05,0.18282773116197473,0.9157347083091736,0.011073141880791221,0.010500540764374644,0.01167659883485782,1,1.6549989242506992e-05,0.16723764129553315,121736,1444,1348,1199,120143,149,245,-0.0007885917066438852,-0.0011171715844121707,-0.00047644082276401394,60423,False,69,80,-0.00536406650456726,0.004575474797923376
pq_512_m64_b8,pq_one_sided_cosine,frozen_origin,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8842889070510864,0.05266313990931196,0.0514224835259663,0.05393202741414463,99,0.0016384489350081922,0.18282773116197473,0.8842889070510864,0.02891502924360912,0.02798848958696378,0.02987129874866766,14,0.00023169984939509788,0.16723764129553315,121736,6411,3520,3516,115321,4,2895,-0.023748110665702832,-0.02460262371032398,-0.022877373989616877,60423,True,1,3,-0.023748110665702836,0.0
pq_512_m64_b8,pq_one_sided_cosine,recalibrated_compressed,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8842889070510864,0.05266313990931196,0.0514224835259663,0.05393202741414463,99,0.0016384489350081922,0.18282773116197473,0.859147310256958,0.05186633370572386,0.05063470614230682,0.05312624267651925,67,0.0011088492792479686,0.16723764129553315,121736,6411,6314,5784,114795,530,627,-0.0007968062035880923,-0.0013555973582177825,-0.0002380150489584029,60423,False,273,257,-0.023748110665702836,0.02295130446211474
pq_512_m64_b8,pq_one_sided_cosine,frozen_origin,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8537619113922119,0.0985164618518762,0.09685504568433452,0.1002032153693027,395,0.006537245750790262,0.18282773116197473,0.8537619113922119,0.057715055529999344,0.056418949059746364,0.05903907429882007,92,0.0015225990103106433,0.16723764129553315,121736,11993,7026,7025,109742,1,4968,-0.04080140632187685,-0.04195164125648945,-0.03974173621607413,60423,True,0,1,-0.04080140632187685,0.0
pq_512_m64_b8,pq_one_sided_cosine,recalibrated_compressed,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8537619113922119,0.0985164618518762,0.09685504568433452,0.1002032153693027,395,0.006537245750790262,0.18282773116197473,0.8236998319625854,0.09731714529802195,0.09566488090732225,0.09899482272664911,324,0.0053621965145722655,0.16723764129553315,121736,11993,11847,11138,109034,709,855,-0.001199316553854242,-0.00186469080633502,-0.0005503712952618781,60423,True,386,323,-0.04080140632187685,0.039602089768022604
pq_512_m64_b8,pq_one_sided_cosine,frozen_origin,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8093010783195496,0.19298317671025828,0.19077601154160057,0.19520971749941618,1152,0.019065587607368054,0.18282773116197473,0.8093010783195496,0.12139383584149306,0.11957120381461937,0.12324036144291801,487,0.008059844761100905,0.16723764129553315,121736,23493,14778,14778,98243,0,8715,-0.0715893408687652,-0.07309279917197871,-0.07008567720312808,60423,True,0,0,-0.07158934086876521,0.0
pq_512_m64_b8,pq_one_sided_cosine,recalibrated_compressed,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8093010783195496,0.19298317671025828,0.19077601154160057,0.19520971749941618,1152,0.019065587607368054,0.18282773116197473,0.7744387984275818,0.19271209831109942,0.19050612713126353,0.19493746221900676,982,0.016252089436141866,0.16723764129553315,121736,23493,23460,22253,97036,1207,1240,-0.0002710783991588355,-0.001076099099691135,0.0005010843135966354,60423,True,702,505,-0.07158934086876521,0.07131826246960636
pq_512_m64_b8,pq_one_sided_cosine,frozen_origin,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.7734835147857666,0.28852599066833146,0.2859875615650126,0.29107776575089195,1941,0.03212352911970607,0.18282773116197473,0.7734835147857666,0.1948807255043701,0.19266524927420633,0.1971154576020351,1004,0.01661618919947702,0.16723764129553315,121736,35124,23724,23723,86611,1,11401,-0.09364526516396136,-0.09527173555891437,-0.09199394591575212,60423,True,0,1,-0.09364526516396135,0.0
pq_512_m64_b8,pq_one_sided_cosine,recalibrated_compressed,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.7734835147857666,0.28852599066833146,0.2859875615650126,0.29107776575089195,1941,0.03212352911970607,0.18282773116197473,0.7366059422492981,0.28645593743839126,0.2839230333642303,0.28900231813142907,1693,0.02801913178756434,0.16723764129553315,121736,35124,34872,33383,85123,1489,1741,-0.0020700532299401985,-0.0030311493724124333,-0.0011500295721889992,60423,True,835,654,-0.09364526516396135,0.09157521193402116
pq_512_m32_b8,pq_one_sided_cosine,frozen_origin,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.9286932945251465,0.011861733587435105,0.011268786054459981,0.01248548719058017,1,1.6549989242506992e-05,0.18282773116197473,0.9286932945251465,0.008428073864756523,0.007929830276216453,0.008957340219369387,0,0.0,0.14386905648511328,121736,1444,1026,952,120218,74,492,-0.003433659722678583,-0.003836170072944733,-0.0030311493724124333,60423,True,23,51,-0.0034336597226785823,0.0
pq_512_m32_b8,pq_one_sided_cosine,recalibrated_compressed,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.9286932945251465,0.011861733587435105,0.011268786054459981,0.01248548719058017,1,1.6549989242506992e-05,0.18282773116197473,0.9228906631469727,0.01078563448774397,0.010220636696440615,0.011381506261091127,0,0.0,0.14386905648511328,121736,1444,1313,1125,120104,188,319,-0.001076099099691135,-0.0014457514621804561,-0.0007310902280344352,60423,False,61,127,-0.0034336597226785823,0.002357560622987448
pq_512_m32_b8,pq_one_sided_cosine,frozen_origin,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8842889070510864,0.05266313990931196,0.0514224835259663,0.05393202741414463,99,0.0016384489350081922,0.18282773116197473,0.8842889070510864,0.033359072090425185,0.032364967776846824,0.03438262579193003,26,0.0004302997203051818,0.14386905648511328,121736,6411,4061,4008,115272,53,2403,-0.019304067818886772,-0.020109293881842676,-0.018490832621410266,60423,True,25,28,-0.019304067818886772,0.0
pq_512_m32_b8,pq_one_sided_cosine,recalibrated_compressed,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8842889070510864,0.05266313990931196,0.0514224835259663,0.05393202741414463,99,0.0016384489350081922,0.18282773116197473,0.8636068105697632,0.05111881448380101,0.0498957315424016,0.0523702260080026,69,0.0011419492577329825,0.14386905648511328,121736,6411,6223,5534,114636,689,877,-0.0015443254255109416,-0.002201690543471117,-0.000903594663862785,60423,False,250,439,-0.019304067818886772,0.017759742393375827
pq_512_m32_b8,pq_one_sided_cosine,frozen_origin,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8537619113922119,0.0985164618518762,0.09685504568433452,0.1002032153693027,395,0.006537245750790262,0.18282773116197473,0.8537619113922119,0.061255503712952616,0.059922244779024025,0.06261645151019984,117,0.001936348741373318,0.14386905648511328,121736,11993,7457,7424,109710,33,4569,-0.03726095813892357,-0.03836170072944733,-0.03615200105145561,60423,True,12,21,-0.03726095813892358,0.0
pq_512_m32_b8,pq_one_sided_cosine,recalibrated_compressed,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8537619113922119,0.0985164618518762,0.09685504568433452,0.1002032153693027,395,0.006537245750790262,0.18282773116197473,0.8250408172607422,0.09738286127357561,0.09573009341842226,0.09906103801936642,340,0.005626996342452378,0.14386905648511328,121736,11993,11855,10767,108655,1088,1226,-0.001133600578300585,-0.0019388266412564891,-0.0003776614970099242,60423,True,408,680,-0.03726095813892358,0.03612735756062299
pq_512_m32_b8,pq_one_sided_cosine,frozen_origin,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8093010783195496,0.19298317671025828,0.19077601154160057,0.19520971749941618,1152,0.019065587607368054,0.18282773116197473,0.8093010783195496,0.12064631661957022,0.11882858716918991,0.1224879868199256,486,0.008043294771858398,0.14386905648511328,121736,23493,14687,14669,98225,18,8824,-0.07233686009068804,-0.07383189853453374,-0.0708991177630282,60423,True,5,13,-0.07233686009068806,0.0
pq_512_m32_b8,pq_one_sided_cosine,recalibrated_compressed,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8093010783195496,0.19298317671025828,0.19077601154160057,0.19520971749941618,1152,0.019065587607368054,0.18282773116197473,0.7720283269882202,0.19126634684891897,0.1890667720764696,0.19348540558981997,902,0.014928090296741307,0.14386905648511328,121736,23493,23284,21557,96516,1727,1936,-0.0017168298613392916,-0.002702569494644148,-0.0007475192219228494,60423,True,647,1080,-0.07233686009068806,0.07062003022934875
pq_512_m32_b8,pq_one_sided_cosine,frozen_origin,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.7734835147857666,0.28852599066833146,0.2859875615650126,0.29107776575089195,1941,0.03212352911970607,0.18282773116197473,0.7734835147857666,0.18844877439705593,0.1862618043703542,0.1906554062072683,880,0.014563990533406153,0.14386905648511328,121736,35124,22941,22919,86590,22,12205,-0.10007721627127554,-0.101736750016429,-0.09835196655056844,60423,True,10,12,-0.10007721627127553,0.0
pq_512_m32_b8,pq_one_sided_cosine,recalibrated_compressed,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.7734835147857666,0.28852599066833146,0.2859875615650126,0.29107776575089195,1941,0.03212352911970607,0.18282773116197473,0.7313127517700195,0.2852894788723139,0.2827597167662077,0.28783279121169447,1491,0.024676033960577926,0.14386905648511328,121736,35124,34730,32624,84506,2106,2500,-0.0032365117960176117,-0.004296387264243937,-0.0021437783400144583,60423,True,811,1295,-0.10007721627127553,0.09684070447525794
pq_512_m16_b8,pq_one_sided_cosine,frozen_origin,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.9286932945251465,0.011861733587435105,0.011268786054459981,0.01248548719058017,1,1.6549989242506992e-05,0.18282773116197473,0.9286932945251465,0.010489912597752513,0.00993284520602149,0.011077872634332367,1,1.6549989242506992e-05,0.11584992469754894,121736,1444,1277,1084,120099,193,360,-0.001371820989682592,-0.0017663222054281392,-0.0010021686271932707,60423,False,35,158,-0.0013718209896825921,0.0
pq_512_m16_b8,pq_one_sided_cosine,recalibrated_compressed,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.9286932945251465,0.011861733587435105,0.011268786054459981,0.01248548719058017,1,1.6549989242506992e-05,0.18282773116197473,0.9300962686538696,0.009980613787211672,0.00943747911851195,0.010554673242257779,1,1.6549989242506992e-05,0.11584992469754894,121736,1444,1215,1051,120128,164,393,-0.0018811198002234343,-0.002275415653545377,-0.0014868239469014919,60423,True,27,137,-0.0013718209896825921,-0.0005092988105408411
pq_512_m16_b8,pq_one_sided_cosine,frozen_origin,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8842889070510864,0.05266313990931196,0.0514224835259663,0.05393202741414463,99,0.0016384489350081922,0.18282773116197473,0.8842889070510864,0.03945422882302688,0.038375117419219215,0.04056240495361291,39,0.0006454495804577728,0.11584992469754894,121736,6411,4803,4560,115082,243,1851,-0.013208911086285077,-0.013948421173687322,-0.012469606361306434,60423,True,71,172,-0.01320891108628508,0.0
pq_512_m16_b8,pq_one_sided_cosine,recalibrated_compressed,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8842889070510864,0.05266313990931196,0.0514224835259663,0.05393202741414463,99,0.0016384489350081922,0.18282773116197473,0.8712667226791382,0.05106952750213577,0.049847010506592175,0.05232037619094904,69,0.0011419492577329825,0.11584992469754894,121736,6411,6217,5420,114528,797,991,-0.0015936124071761846,-0.0023000591443779984,-0.0009444617861602167,60423,False,213,584,-0.01320891108628508,0.01161529867910889
pq_512_m16_b8,pq_one_sided_cosine,frozen_origin,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8537619113922119,0.0985164618518762,0.09685504568433452,0.1002032153693027,395,0.006537245750790262,0.18282773116197473,0.8537619113922119,0.06970000657159756,0.06828311304237364,0.07114405603737425,139,0.002300448504708472,0.11584992469754894,121736,11993,8485,8285,109543,200,3708,-0.028816455280278635,-0.029777756785174476,-0.02777321416836433,60423,True,70,130,-0.02881645528027864,0.0
pq_512_m16_b8,pq_one_sided_cosine,recalibrated_compressed,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8537619113922119,0.0985164618518762,0.09685504568433452,0.1002032153693027,395,0.006537245750790262,0.18282773116197473,0.8330761194229126,0.09660248406387593,0.09495570993266993,0.09827471633478822,269,0.004451947106234381,0.11584992469754894,121736,11993,11760,10458,108441,1302,1535,-0.0019139777880002628,-0.002809357954918841,-0.001076099099691135,60423,True,332,970,-0.02881645528027864,0.02690247749227838
pq_512_m16_b8,pq_one_sided_cosine,frozen_origin,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8093010783195496,0.19298317671025828,0.19077601154160057,0.19520971749941618,1152,0.019065587607368054,0.18282773116197473,0.8093010783195496,0.13380594072419005,0.13190506847990283,0.1357299232236285,449,0.00743094516988564,0.11584992469754894,121736,23493,16289,16109,98063,180,7384,-0.059177235986068215,-0.060540842478806596,-0.05772306466451995,60423,True,49,131,-0.05917723598606822,0.0
pq_512_m16_b8,pq_one_sided_cosine,recalibrated_compressed,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.8093010783195496,0.19298317671025828,0.19077601154160057,0.19520971749941618,1152,0.019065587607368054,0.18282773116197473,0.7798962593078613,0.1910609844253138,0.18886232213715556,0.19327914364220491,712,0.011783592340664978,0.11584992469754894,121736,23493,23259,21082,96066,2177,2411,-0.00192219228494447,-0.003006711244003417,-0.000845887822829731,60423,True,545,1632,-0.05917723598606822,0.05725504370112375
pq_512_m16_b8,pq_one_sided_cosine,frozen_origin,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.7734835147857666,0.28852599066833146,0.2859875615650126,0.29107776575089195,1941,0.03212352911970607,0.18282773116197473,0.7734835147857666,0.2049927712426891,0.2027343560948516,0.20726980409377807,777,0.012859341641427933,0.11584992469754894,121736,35124,24955,24798,86455,157,10326,-0.08353321942564237,-0.08508596471052113,-0.08186567654596832,60423,True,38,119,-0.08353321942564235,0.0
pq_512_m16_b8,pq_one_sided_cosine,recalibrated_compressed,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.7734835147857666,0.28852599066833146,0.2859875615650126,0.29107776575089195,1941,0.03212352911970607,0.18282773116197473,0.7379336357116699,0.2858234211736873,0.2832922182718401,0.28836814061207766,1210,0.02002548698343346,0.11584992469754894,121736,35124,34795,32094,83911,2701,3030,-0.002702569494644148,-0.003942958533219426,-0.0014291171058684379,60423,True,687,2014,-0.08353321942564235,0.0808306499309982
pq_512_m8_b8,pq_one_sided_cosine,frozen_origin,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,edgeface-a348c305af33c223b337,3000,20,cosine_similarity,cosine_similarity,0.9286932945251465,0.011861733587435105,0.011268786054459981,0.01248548719058017,1,1.6549989242506992e-05,0.18282773116197473,0.9286932945251465,0.012313530919366497,0.011709241044298858,0.012948598351985283,2,3.3099978485013984e-05,0.09488108832729258,121736,1444,1499,1152,119945,347,292,0.0004517973319313925,1.6428993888414273e-05,0.000846093185253335,60423,False,43,304,0.0004517973319313924,0.0
