compression_profile,search_mode,threshold_policy,target_fpir,protocol_uid,model_uid,gallery_template_count,top_k,origin_score_space,compressed_score_space,origin_threshold,origin_fpir,origin_fpir_ci_low,origin_fpir_ci_high,origin_tpir20_count,origin_tpir20,origin_rank20,compressed_threshold,compressed_fpir,compressed_fpir_ci_low,compressed_fpir_ci_high,compressed_tpir20_count,compressed_tpir20,compressed_rank20,n,reference_fa,candidate_fa,both_fa,neither_fa,new_fa,lost_fa,delta_fpir,delta_ci_low,delta_ci_high,mated_count,target_met_on_test,new_fa_same_winner,new_fa_changed_winner,score_effect_at_origin_threshold,threshold_effect_after_score_change
pq_512_m8_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7777460813522339,0.09532102254057961,0.09368416285738262,0.09698342123563802,791,0.013091041490823031,0.1684788904887212,0.9061312675476074,0.0933413287770257,0.09171996524001724,0.09498835626300703,115,0.0019032487628883041,0.06651440676563561,121736,11604,11363,6513,105282,4850,5091,-0.00197969376355392,-0.0036724962213314045,-0.0003940904908983385,60423,True,630,4220,0.5942284944470001,-0.596208188210554
pq_512_m8_b8,pq_reconstruction_cosine,frozen_origin,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7456333637237549,0.18064500230005914,0.17849392662962507,0.18281623224469215,1498,0.024791883885275475,0.1684788904887212,0.7456333637237549,0.7913599921140829,0.7890682442042355,0.7936333524952742,2853,0.04721711930887245,0.06651440676563561,121736,21991,96337,21984,25392,74353,7,0.6107149898140238,0.6080368584477887,0.6135491966221989,60423,False,6380,67973,0.6107149898140238,0.0
pq_512_m8_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7456333637237549,0.18064500230005914,0.17849392662962507,0.18281623224469215,1498,0.024791883885275475,0.1684788904887212,0.880538821220398,0.17901031740816192,0.1768669484392224,0.1811739438151393,355,0.005875246181089982,0.06651440676563561,121736,21991,21792,14412,92365,7380,7579,-0.0016346848918972203,-0.0036965236248932116,0.0003942958533219426,60423,True,853,6527,0.6107149898140238,-0.6123496747059209
pq_512_m8_b8,pq_reconstruction_cosine,frozen_origin,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7192882895469666,0.27042123940329893,0.2679333716744369,0.27292359568979935,2239,0.03705542591397316,0.1684788904887212,0.7192882895469666,0.847358217782743,0.8453269919492382,0.8493675220780948,3218,0.0532578653823875,0.06651440676563561,121736,32920,103154,32915,18577,70239,5,0.576936978379444,0.5741522639153578,0.5797138890714333,60423,False,5818,64421,0.576936978379444,0.0
pq_512_m8_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7192882895469666,0.27042123940329893,0.2679333716744369,0.27292359568979935,2239,0.03705542591397316,0.1684788904887212,0.8606499433517456,0.26693829269895514,0.26446074449368595,0.2694305492682332,650,0.010757493007629544,0.06651440676563561,121736,32920,32496,23389,79709,9107,9531,-0.003482946704343826,-0.005684842610238548,-0.0011005372281001522,60423,True,1037,8070,0.576936978379444,-0.5804199250837878
pq_512_m128_b8,pq_one_sided_cosine,frozen_origin,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.8364372253417969,0.015040743904843267,0.014372159755363562,0.01573993349933884,77,0.0012743491716730383,0.1684788904887212,0.8364372253417969,0.00699875139646448,0.006545757381895266,0.007482858380664131,28,0.00046339969879019576,0.1654502424573424,121736,1831,852,852,119905,0,979,-0.008041992508378787,-0.008584354669120062,-0.007532488335414341,60423,True,0,0,-0.008041992508378787,0.0
pq_512_m128_b8,pq_one_sided_cosine,recalibrated_compressed,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.8364372253417969,0.015040743904843267,0.014372159755363562,0.01573993349933884,77,0.0012743491716730383,0.1684788904887212,0.8217589855194092,0.014654662548465532,0.013994788049501912,0.015345166857773809,74,0.0012246992039455175,0.1654502424573424,121736,1831,1784,1635,119756,149,196,-0.0003860813563777354,-0.0006820086087927971,-8.193960701846731e-05,60423,False,122,27,-0.008041992508378787,0.007655911152001052
pq_512_m128_b8,pq_one_sided_cosine,frozen_origin,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.800525426864624,0.0535174475915095,0.05226719964733599,0.05479587274239993,430,0.007116495374278007,0.1684788904887212,0.800525426864624,0.03385194190707761,0.03285065766395984,0.034882644433446824,238,0.003938897439716664,0.1654502424573424,121736,6515,4121,4119,115219,2,2396,-0.019665505684431886,-0.020445882894131562,-0.018893342971676413,60423,True,2,0,-0.019665505684431886,0.0
pq_512_m128_b8,pq_one_sided_cosine,recalibrated_compressed,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.800525426864624,0.0535174475915095,0.05226719964733599,0.05479587274239993,430,0.007116495374278007,0.1684788904887212,0.7863544821739197,0.05331208516790432,0.05206413460333038,0.05458822589947646,414,0.0068516955463978945,0.1654502424573424,121736,6515,6490,6114,114845,376,401,-0.00020536242360517842,-0.0006653742524807781,0.00023842577380561104,60423,False,284,92,-0.019665505684431886,0.019460143260826707
pq_512_m128_b8,pq_one_sided_cosine,frozen_origin,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7777460813522339,0.09532102254057961,0.09368416285738262,0.09698342123563802,791,0.013091041490823031,0.1684788904887212,0.7777460813522339,0.06780245777748571,0.06640379005988836,0.0692284011846348,534,0.008837694255498733,0.1654502424573424,121736,11604,8254,8248,110126,6,3356,-0.02751856476309391,-0.02846323191167773,-0.026631193730695932,60423,True,6,0,-0.027518564763093903,0.0
pq_512_m128_b8,pq_one_sided_cosine,recalibrated_compressed,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7777460813522339,0.09532102254057961,0.09368416285738262,0.09698342123563802,791,0.013091041490823031,0.1684788904887212,0.7639718651771545,0.09526352106197017,0.09362710838026918,0.09692547638441133,766,0.012677291759760356,0.1654502424573424,121736,11604,11597,11029,109564,568,575,-5.7501478609449955e-05,-0.0006325162647039496,0.0005092988105408425,60423,True,439,129,-0.027518564763093903,0.027461063284484458
pq_512_m128_b8,pq_one_sided_cosine,frozen_origin,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7456333637237549,0.18064500230005914,0.17849392662962507,0.18281623224469215,1498,0.024791883885275475,0.1684788904887212,0.7456333637237549,0.1412482749556417,0.1393031649314575,0.1432160255543839,1124,0.018602187908577858,0.1654502424573424,121736,21991,17195,17185,99735,10,4806,-0.039396727344417425,-0.04050568443188539,-0.0383288427416705,60423,True,8,2,-0.03939672734441743,0.0
pq_512_m128_b8,pq_one_sided_cosine,recalibrated_compressed,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7456333637237549,0.18064500230005914,0.17849392662962507,0.18281623224469215,1498,0.024791883885275475,0.1684788904887212,0.7323175668716431,0.180242491949793,0.17809330776705953,0.18241185580887673,1457,0.024113334326332687,0.1654502424573424,121736,21991,21942,21088,98891,854,903,-0.0004025103502661497,-0.001084313596635342,0.00027949825852664675,60423,True,656,198,-0.03939672734441743,0.03899421699415129
pq_512_m128_b8,pq_one_sided_cosine,frozen_origin,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7192882895469666,0.27042123940329893,0.2679333716744369,0.27292359568979935,2239,0.03705542591397316,0.1684788904887212,0.7192882895469666,0.2234096733916015,0.22107858502283448,0.2257582171855956,1785,0.02954173079787498,0.1654502424573424,121736,32920,27197,27181,88800,16,5739,-0.047011566011697446,-0.048202873431031086,-0.04586934021160544,60423,True,11,5,-0.047011566011697425,0.0
pq_512_m128_b8,pq_one_sided_cosine,recalibrated_compressed,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7192882895469666,0.27042123940329893,0.2679333716744369,0.27292359568979935,2239,0.03705542591397316,0.1684788904887212,0.7063188552856445,0.26996122757442337,0.26747471160824116,0.27246226112927413,2151,0.03559902686063254,0.1654502424573424,121736,32920,32864,31780,87732,1084,1140,-0.00046001182887559964,-0.0012323799040546753,0.00027949825852664675,60423,True,784,300,-0.047011566011697425,0.046551554182821864
pq_512_m64_b8,pq_one_sided_cosine,frozen_origin,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.8364372253417969,0.015040743904843267,0.014372159755363562,0.01573993349933884,77,0.0012743491716730383,0.1684788904887212,0.8364372253417969,0.003261155286850233,0.002956182344960543,0.0035974770754894935,2,3.3099978485013984e-05,0.1536335501381924,121736,1831,397,388,119896,9,1443,-0.011779588617993034,-0.012412104882696983,-0.011179930341065913,60423,True,5,4,-0.011779588617993034,0.0
pq_512_m64_b8,pq_one_sided_cosine,recalibrated_compressed,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.8364372253417969,0.015040743904843267,0.014372159755363562,0.01573993349933884,77,0.0012743491716730383,0.1684788904887212,0.8032243847846985,0.014243937701255175,0.013593461255132958,0.01492506987828459,38,0.0006288995912152657,0.1536335501381924,121736,1831,1734,1474,119645,260,357,-0.0007968062035880923,-0.001191102056910035,-0.0003860813563777354,60423,False,188,72,-0.011779588617993034,0.010982782414404943
pq_512_m64_b8,pq_one_sided_cosine,frozen_origin,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.800525426864624,0.0535174475915095,0.05226719964733599,0.05479587274239993,430,0.007116495374278007,0.1684788904887212,0.800525426864624,0.015862193599263982,0.015175459003825916,0.016579481798592827,53,0.0008771494298528706,0.1536335501381924,121736,6515,1931,1927,115217,4,4588,-0.037655253992245515,-0.03876421107971348,-0.03652144805152133,60423,True,3,1,-0.037655253992245515,0.0
pq_512_m64_b8,pq_one_sided_cosine,recalibrated_compressed,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.800525426864624,0.0535174475915095,0.05226719964733599,0.05479587274239993,430,0.007116495374278007,0.1684788904887212,0.7657215595245361,0.051340605901294606,0.05011498014813174,0.052594546240155866,315,0.005213246611389702,0.1536335501381924,121736,6515,6250,5691,114662,559,824,-0.0021768416902148914,-0.0028011434579746338,-0.001568968916343563,60423,False,344,215,-0.037655253992245515,0.035478412302030624
pq_512_m64_b8,pq_one_sided_cosine,frozen_origin,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7777460813522339,0.09532102254057961,0.09368416285738262,0.09698342123563802,791,0.013091041490823031,0.1684788904887212,0.7777460813522339,0.03549484129591904,0.03447003376042233,0.03654896343241701,199,0.0032934478592588916,0.1536335501381924,121736,11604,4321,4316,110127,5,7288,-0.059826181244660576,-0.06123147630939081,-0.058421296904777556,60423,True,3,2,-0.059826181244660576,0.0
pq_512_m64_b8,pq_one_sided_cosine,recalibrated_compressed,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7777460813522339,0.09532102254057961,0.09368416285738262,0.09698342123563802,791,0.013091041490823031,0.1684788904887212,0.7418088912963867,0.09422027995005586,0.09259200916410387,0.09587415921497688,675,0.01117124273869222,0.1536335501381924,121736,11604,11470,10551,109213,919,1053,-0.0011007425905237562,-0.0018318328185581915,-0.00039388512847473445,60423,True,549,370,-0.059826181244660576,0.05872543865413682
pq_512_m64_b8,pq_one_sided_cosine,frozen_origin,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7456333637237549,0.18064500230005914,0.17849392662962507,0.18281623224469215,1498,0.024791883885275475,0.1684788904887212,0.7456333637237549,0.08592363803640665,0.08436237958659056,0.08751102856055513,609,0.010078943448686758,0.1536335501381924,121736,21991,10460,10458,99743,2,11533,-0.09472136426365249,-0.09651212459748965,-0.0930045344023132,60423,True,1,1,-0.09472136426365249,0.0
pq_512_m64_b8,pq_one_sided_cosine,recalibrated_compressed,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7456333637237549,0.18064500230005914,0.17849392662962507,0.18281623224469215,1498,0.024791883885275475,0.1684788904887212,0.7097365260124207,0.17940461326148385,0.17725937932156915,0.1815700797556964,1306,0.021614285950714133,0.1536335501381924,121736,21991,21840,20429,98334,1411,1562,-0.0012403890385752777,-0.0021439837024380625,-0.0003776614970099242,60423,True,783,628,-0.09472136426365249,0.0934809752250772
pq_512_m64_b8,pq_one_sided_cosine,frozen_origin,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7192882895469666,0.27042123940329893,0.2679333716744369,0.27292359568979935,2239,0.03705542591397316,0.1684788904887212,0.7192882895469666,0.15126174673063023,0.1492600018590199,0.15328550023348375,1094,0.01810568823130265,0.1536335501381924,121736,32920,18414,18413,88815,1,14507,-0.11915949267266873,-0.12100795984753894,-0.11735189262009596,60423,True,1,0,-0.1191594926726687,0.0
pq_512_m64_b8,pq_one_sided_cosine,recalibrated_compressed,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7192882895469666,0.27042123940329893,0.2679333716744369,0.27292359568979935,2239,0.03705542591397316,0.1684788904887212,0.683215856552124,0.2683429716764145,0.26586123804472045,0.27083932502379354,1981,0.03278552868940635,0.1536335501381924,121736,32920,32667,30937,87086,1730,1983,-0.0020782677268844055,-0.0030229348754682262,-0.0010923227311559452,60423,True,938,792,-0.1191594926726687,0.1170812249457843
pq_512_m32_b8,pq_one_sided_cosine,frozen_origin,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.8364372253417969,0.015040743904843267,0.014372159755363562,0.01573993349933884,77,0.0012743491716730383,0.1684788904887212,0.8364372253417969,0.005257278044292568,0.004866363738652205,0.005679415222748546,0,0.0,0.13375701305794152,121736,1831,640,554,119819,86,1277,-0.0097834658605507,-0.010375115002957219,-0.009175387724255767,60423,True,41,45,-0.009783465860550698,0.0
pq_512_m32_b8,pq_one_sided_cosine,recalibrated_compressed,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.8364372253417969,0.015040743904843267,0.014372159755363562,0.01573993349933884,77,0.0012743491716730383,0.1684788904887212,0.8134853839874268,0.011968522047709798,0.011372873693059088,0.012594969733184191,11,0.0001820498816675769,0.13375701305794152,121736,1831,1457,1137,119585,320,694,-0.003072221857133469,-0.0035733061707301046,-0.0025547085496484194,60423,False,150,170,-0.009783465860550698,0.006711244003417231
pq_512_m32_b8,pq_one_sided_cosine,frozen_origin,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.800525426864624,0.0535174475915095,0.05226719964733599,0.05479587274239993,430,0.007116495374278007,0.1684788904887212,0.800525426864624,0.018203325228363015,0.017467412445891357,0.01896964386751897,40,0.0006619995697002797,0.13375701305794152,121736,6515,2216,2171,115176,45,4344,-0.03531412236314648,-0.03637399783137281,-0.034237817901031746,60423,True,18,27,-0.03531412236314648,0.0
pq_512_m32_b8,pq_one_sided_cosine,recalibrated_compressed,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.800525426864624,0.0535174475915095,0.05226719964733599,0.05479587274239993,430,0.007116495374278007,0.1684788904887212,0.766274094581604,0.04940198462246172,0.048198806731553565,0.05063359944412346,260,0.004302997203051818,0.13375701305794152,121736,6515,6014,5233,114440,781,1282,-0.0041154629690477755,-0.004838338700138003,-0.0033925872379575476,60423,True,292,489,-0.03531412236314648,0.0311986593940987
pq_512_m32_b8,pq_one_sided_cosine,frozen_origin,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7777460813522339,0.09532102254057961,0.09368416285738262,0.09698342123563802,791,0.013091041490823031,0.1684788904887212,0.7777460813522339,0.0364805809292239,0.035441949256646954,0.037548464993452005,168,0.002780398192741175,0.13375701305794152,121736,11604,4441,4406,110097,35,7198,-0.05884044161135572,-0.06015517184727607,-0.057509487743970564,60423,True,13,22,-0.058840441611355716,0.0
pq_512_m32_b8,pq_one_sided_cosine,recalibrated_compressed,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7777460813522339,0.09532102254057961,0.09368416285738262,0.09698342123563802,791,0.013091041490823031,0.1684788904887212,0.740203857421875,0.09022803443517119,0.08863149510032173,0.0918504341968576,544,0.009003194147923804,0.13375701305794152,121736,11604,10984,9801,108949,1183,1803,-0.005092988105408425,-0.005964135506341591,-0.00420561707301045,60423,True,453,730,-0.058840441611355716,0.05374745350594729
pq_512_m32_b8,pq_one_sided_cosine,frozen_origin,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7456333637237549,0.18064500230005914,0.17849392662962507,0.18281623224469215,1498,0.024791883885275475,0.1684788904887212,0.7456333637237549,0.08061707301044883,0.07910094653849929,0.08215966645039881,489,0.00809294473958592,0.13375701305794152,121736,21991,9814,9799,99730,15,12192,-0.10002792928961031,-0.10184333311428008,-0.09826160708418216,60423,True,5,10,-0.10002792928961031,0.0
pq_512_m32_b8,pq_one_sided_cosine,recalibrated_compressed,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7456333637237549,0.18064500230005914,0.17849392662962507,0.18281623224469215,1498,0.024791883885275475,0.1684788904887212,0.7056112289428711,0.17487842544522572,0.17275483481075493,0.17702253427859355,1123,0.018585637919335353,0.13375701305794152,121736,21991,21289,19453,97909,1836,2538,-0.00576657685483341,-0.0067853798383387,-0.004706906749030689,60423,True,670,1166,-0.10002792928961031,0.09426135243477689
pq_512_m32_b8,pq_one_sided_cosine,frozen_origin,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7192882895469666,0.27042123940329893,0.2679333716744369,0.27292359568979935,2239,0.03705542591397316,0.1684788904887212,0.7192882895469666,0.13746960636130642,0.13554671899731935,0.13941537276902688,871,0.01441504063022359,0.13375701305794152,121736,32920,16735,16726,88807,9,16194,-0.1329516330419925,-0.13484959256095158,-0.13105367352303343,60423,True,3,6,-0.1329516330419925,0.0
pq_512_m32_b8,pq_one_sided_cosine,recalibrated_compressed,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7192882895469666,0.27042123940329893,0.2679333716744369,0.27292359568979935,2239,0.03705542591397316,0.1684788904887212,0.6777116060256958,0.26400571728987315,0.2615370104412984,0.2664893175752733,1718,0.028432881518627013,0.13375701305794152,121736,32920,32139,29857,86534,2282,3063,-0.006415522113425774,-0.007557337188670566,-0.005224420056515739,60423,True,829,1453,-0.1329516330419925,0.12653611092856673
pq_512_m16_b8,pq_one_sided_cosine,frozen_origin,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.8364372253417969,0.015040743904843267,0.014372159755363562,0.01573993349933884,77,0.0012743491716730383,0.1684788904887212,0.8364372253417969,0.008165209962541893,0.007674975270413368,0.008686484009903237,3,4.964996772752098e-05,0.10472833192658425,121736,1831,994,782,119693,212,1049,-0.006875533942301374,-0.007434119734507459,-0.0062923046592626665,60423,True,87,125,-0.006875533942301374,0.0
pq_512_m16_b8,pq_one_sided_cosine,recalibrated_compressed,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.8364372253417969,0.015040743904843267,0.014372159755363562,0.01573993349933884,77,0.0012743491716730383,0.1684788904887212,0.8295503258705139,0.010407767628310442,0.009852923508740395,0.010993509576841828,3,4.964996772752098e-05,0.10472833192658425,121736,1831,1267,959,119597,308,872,-0.004632976276532825,-0.005183347571794703,-0.004057961490438326,60423,False,117,191,-0.006875533942301374,0.002242557665768549
pq_512_m16_b8,pq_one_sided_cosine,frozen_origin,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.800525426864624,0.0535174475915095,0.05226719964733599,0.05479587274239993,430,0.007116495374278007,0.1684788904887212,0.800525426864624,0.02618781625813235,0.025305587865083558,0.027099946612129625,68,0.0011253992684904755,0.10472833192658425,121736,6515,3188,3003,115036,185,3512,-0.027329631333377145,-0.028266083985016757,-0.026319042846816063,60423,True,39,146,-0.027329631333377145,0.0
pq_512_m16_b8,pq_one_sided_cosine,recalibrated_compressed,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.800525426864624,0.0535174475915095,0.05226719964733599,0.05479587274239993,430,0.007116495374278007,0.1684788904887212,0.7807648181915283,0.045426168101465464,0.04427068354589136,0.046610340498838575,181,0.0029955480528937655,0.10472833192658425,121736,6515,5530,4736,114427,794,1779,-0.00809127949004403,-0.008921149043832555,-0.007286258789511731,60423,True,177,617,-0.027329631333377145,0.019238351843333112
pq_512_m16_b8,pq_one_sided_cosine,frozen_origin,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7777460813522339,0.09532102254057961,0.09368416285738262,0.09698342123563802,791,0.013091041490823031,0.1684788904887212,0.7777460813522339,0.04913912072024709,0.04793902589952336,0.05036766906088445,200,0.0033099978485013983,0.10472833192658425,121736,11604,5982,5786,109936,196,5818,-0.04618190182033252,-0.04736478938029835,-0.04493329828481304,60423,True,39,157,-0.04618190182033252,0.0
pq_512_m16_b8,pq_one_sided_cosine,recalibrated_compressed,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7777460813522339,0.09532102254057961,0.09368416285738262,0.09698342123563802,791,0.013091041490823031,0.1684788904887212,0.7532821893692017,0.08740224748636394,0.08582874030897131,0.08900179342406381,418,0.006917895503367923,0.10472833192658425,121736,11604,10640,9248,108740,1392,2356,-0.00791877505421568,-0.008888291056055727,-0.006924820923966617,60423,True,313,1079,-0.04618190182033252,0.038263126766116845
pq_512_m16_b8,pq_one_sided_cosine,frozen_origin,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7456333637237549,0.18064500230005914,0.17849392662962507,0.18281623224469215,1498,0.024791883885275475,0.1684788904887212,0.7456333637237549,0.10180226062955905,0.10011615843948066,0.10351349280502195,517,0.008556344438376115,0.10472833192658425,121736,21991,12393,12227,99579,166,9764,-0.0788427416705001,-0.08034599461129001,-0.07721606591312348,60423,True,34,132,-0.0788427416705001,0.0
pq_512_m16_b8,pq_one_sided_cosine,recalibrated_compressed,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7456333637237549,0.18064500230005914,0.17849392662962507,0.18281623224469215,1498,0.024791883885275475,0.1684788904887212,0.7170505523681641,0.17171584412170598,0.16960768686841132,0.17384471916222927,918,0.01519289012462142,0.10472833192658425,121736,21991,20904,18699,97540,2205,3292,-0.008929158178353158,-0.010087607609909968,-0.007713207268186898,60423,True,476,1729,-0.0788427416705001,0.06991358349214694
pq_512_m16_b8,pq_one_sided_cosine,frozen_origin,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7192882895469666,0.27042123940329893,0.2679333716744369,0.27292359568979935,2239,0.03705542591397316,0.1684788904887212,0.7192882895469666,0.1656289018860485,0.16355119099497406,0.16772771470708842,886,0.014663290468861195,0.10472833192658425,121736,32920,20163,19981,88634,182,12939,-0.10479233751725045,-0.10655044522573438,-0.10296851383321286,60423,True,35,147,-0.10479233751725042,0.0
pq_512_m16_b8,pq_one_sided_cosine,recalibrated_compressed,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.7192882895469666,0.27042123940329893,0.2679333716744369,0.27292359568979935,2239,0.03705542591397316,0.1684788904887212,0.6881732940673828,0.26096635342051655,0.2585069587013358,0.2634408333886855,1420,0.02350098472435993,0.10472833192658425,121736,32920,31769,29040,86087,2729,3880,-0.009454885982782414,-0.010794259709535388,-0.008107708483932444,60423,True,575,2154,-0.10479233751725042,0.09533745153446804
pq_512_m8_b8,pq_one_sided_cosine,frozen_origin,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.8364372253417969,0.015040743904843267,0.014372159755363562,0.01573993349933884,77,0.0012743491716730383,0.1684788904887212,0.8364372253417969,0.011993165538542419,0.01139689569022567,0.012620233162449096,6,9.929993545504196e-05,0.07872829882660576,121736,1831,1460,1035,119480,425,796,-0.0030475783663008477,-0.00361437865545114,-0.0024972070710389694,60423,False,103,322,-0.0030475783663008477,0.0
pq_512_m8_b8,pq_one_sided_cosine,recalibrated_compressed,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,arcface-7972a704552df378345f,3000,20,cosine_similarity,cosine_similarity,0.8364372253417969,0.015040743904843267,0.014372159755363562,0.01573993349933884,77,0.0012743491716730383,0.1684788904887212,0.842113733291626,0.009816323848327528,0.009277761322711664,0.010385821528514793,1,1.6549989242506992e-05,0.07872829882660576,121736,1831,1195,897,119607,298,934,-0.005224420056515739,-0.005799640205033843,-0.004657619767365446,60423,True,73,225,-0.0030475783663008477,-0.002176841690214891
