reference_method,candidate_method,target_fpir,metric,split_count,delta_min,delta_q25,delta_median,delta_q75,delta_max,positive_delta_split_count,negative_delta_split_count,positive_conditional_ci_split_count,negative_conditional_ci_split_count,between_split_statistics_are_ci,independent_replications,multiple_comparison_adjustment
fiqa_s_5bin,fiqa_l_5bin,0.3,fpir,20,-0.00018071893277255702,0.004214036932378261,0.005676217388447131,0.006754370112374318,0.01205066701715187,19,1,19,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.3,tpir_at_rank_k,20,0.0033430978269864122,0.003909934958542277,0.004112672326762988,0.004356784668089966,0.005130496665177168,20,0,20,0,False,False,none
global_empirical,fiqa_l_2bin,0.01,fpir,20,-0.0018318328185581915,-0.000961096142472235,-0.0008214496944207137,-0.0005606394164421371,-0.0005092988105408425,0,20,0,20,False,False,none
global_empirical,fiqa_l_2bin,0.01,tpir_at_rank_k,20,0.0,1.6549989242506992e-05,1.6549989242506992e-05,3.3099978485013984e-05,3.3099978485013984e-05,17,0,0,0,False,False,none
global_empirical,fiqa_l_2bin,0.05,fpir,20,-0.004797266215416968,-0.0031256160872708155,-0.002369882368403759,-0.0018503154366826576,-0.0011171715844121707,0,20,0,20,False,False,none
global_empirical,fiqa_l_2bin,0.05,tpir_at_rank_k,20,-0.0001820498816675769,2.8962481174387235e-05,0.00015722489780381642,0.0002151498601525909,0.0002647998278801119,16,4,0,0,False,False,none
global_empirical,fiqa_l_2bin,0.1,fpir,20,-0.012256029440757049,-0.005809702963790497,-0.004789051718472761,-0.0036985772491292634,-0.0024725635802063483,0,20,0,20,False,False,none
global_empirical,fiqa_l_2bin,0.1,tpir_at_rank_k,20,-0.0009102494083378846,0.0003930622445095411,0.0006785495589427867,0.0008647369379209903,0.0010426493222779405,18,2,2,1,False,False,none
global_empirical,fiqa_l_2bin,0.2,fpir,20,-0.014876453965959125,-0.007050092002365775,-0.004846553197082211,-0.0024150621015968984,-0.0013471774988499704,0,20,0,19,False,False,none
global_empirical,fiqa_l_2bin,0.2,tpir_at_rank_k,20,-0.00031444979560763285,0.0008399119540572299,0.0012246992039455175,0.0015887989672806713,0.0018701487844032902,18,2,11,0,False,False,none
global_empirical,fiqa_l_2bin,0.3,fpir,20,-0.016560425839521588,-0.008927104554117106,-0.004596011040283893,-0.002139876453965959,-0.0005092988105408425,0,20,0,16,False,False,none
global_empirical,fiqa_l_2bin,0.3,tpir_at_rank_k,20,-4.964996772752098e-05,0.0010343743276566872,0.0017873988381907552,0.002197011071942803,0.0024659483971335417,18,1,14,0,False,False,none
global_empirical,fiqa_l_5bin,0.01,fpir,20,-0.00220969967799172,-0.0014806630741933365,-0.0011952093053821384,-0.001084313596635342,-0.0006325162647039496,0,20,0,20,False,False,none
global_empirical,fiqa_l_5bin,0.01,tpir_at_rank_k,20,6.619995697002797e-05,6.619995697002797e-05,6.619995697002797e-05,0.00010343743276566871,0.0001820498816675769,20,0,11,0,False,False,none
global_empirical,fiqa_l_5bin,0.05,fpir,20,-0.0029572188999145693,-0.0017147762371032397,-0.0014662877045409739,-0.0008337714398370244,0.00032036538082407835,2,18,0,16,False,False,none
global_empirical,fiqa_l_5bin,0.05,tpir_at_rank_k,20,0.0012908991609155455,0.0014398490640981083,0.0015060490210681364,0.0015556989887956572,0.0016053489565231783,20,0,20,0,False,False,none
global_empirical,fiqa_l_5bin,0.1,fpir,20,-0.004025103502661497,-0.0015155746862062168,-0.0006653742524807781,0.0003573306170730104,0.0012157455477426562,7,13,1,8,False,False,none
global_empirical,fiqa_l_5bin,0.1,tpir_at_rank_k,20,0.0008109494728828426,0.0012040117173923838,0.0013901990963705872,0.0015225990103106433,0.0016384489350081922,20,0,11,0,False,False,none
global_empirical,fiqa_l_5bin,0.2,fpir,20,-0.007204113820069659,-0.0017989748307813628,-0.00015196819346783205,0.0011192252086482223,0.0028915029243609123,10,10,3,6,False,False,none
global_empirical,fiqa_l_5bin,0.2,tpir_at_rank_k,20,0.001919798752130811,0.002743160716945534,0.0029458980851662445,0.003202422918425103,0.0032437978915313705,20,0,18,0,False,False,none
global_empirical,fiqa_l_5bin,0.3,fpir,20,-0.007672340145889466,-0.0017168298613392916,0.00012321745416310703,0.0021008575934809755,0.003606164158506933,10,10,6,5,False,False,none
global_empirical,fiqa_l_5bin,0.3,tpir_at_rank_k,20,0.002647998278801119,0.0036368601360409116,0.00390579746123165,0.004091984840209854,0.004319547192294325,20,0,20,0,False,False,none
global_empirical,fiqa_s_2bin,0.01,fpir,20,-0.001683971873562463,-0.0008912729184464743,-0.0006448380101202602,-0.00045385095616744427,-0.00018893342971676414,0,20,0,20,False,False,none
global_empirical,fiqa_s_2bin,0.01,tpir_at_rank_k,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,none
global_empirical,fiqa_s_2bin,0.05,fpir,20,-0.004271538410987711,-0.0025341723072879016,-0.0019550502727212985,-0.0012814615232963134,-0.0005175133074850496,0,20,0,20,False,False,none
global_empirical,fiqa_s_2bin,0.05,tpir_at_rank_k,20,-0.00016549989242506993,-8.688744352316172e-05,-3.3099978485013984e-05,0.0,4.964996772752098e-05,3,14,0,0,False,False,none
global_empirical,fiqa_s_2bin,0.1,fpir,20,-0.008592363803640665,-0.0031523132023394884,-0.0022384504172964447,-0.0013061050141289347,-0.0007146612341460209,0,20,0,19,False,False,none
global_empirical,fiqa_s_2bin,0.1,tpir_at_rank_k,20,-0.0010260993330354336,-0.00038478724988828757,-0.0001985998709100839,-9.102494083378847e-05,1.6549989242506992e-05,1,19,0,5,False,False,none
global_empirical,fiqa_s_2bin,0.2,fpir,20,-0.01345534599461129,-0.006852944075704804,-0.004177071696129329,-0.0025547085496484194,0.00011500295721889991,1,19,0,19,False,False,none
global_empirical,fiqa_s_2bin,0.2,tpir_at_rank_k,20,-0.002085298644555881,-0.0012040117173923836,-0.0009433493868228986,-0.0007612995051553217,-0.0004302997203051818,0,20,0,15,False,False,none
global_empirical,fiqa_s_2bin,0.3,fpir,20,-0.017915817835315765,-0.0102434776894263,-0.005121738844713149,-0.0028771275547085496,-0.001026812118025892,0,20,0,18,False,False,none
global_empirical,fiqa_s_2bin,0.3,tpir_at_rank_k,20,-0.0028300481604686956,-0.0016632739188719528,-0.001117124273869222,-0.0008564619432997368,-0.0006454495804577728,0,20,0,10,False,False,none
global_empirical,fiqa_s_5bin,0.01,fpir,20,-0.0018482618124466058,-0.0011151179601761188,-0.001018597621081685,-0.000704393112965762,-0.0005257278044292567,0,20,0,20,False,False,none
global_empirical,fiqa_s_5bin,0.01,tpir_at_rank_k,20,-1.6549989242506992e-05,0.0,0.0,0.0,0.0,0,1,0,0,False,False,none
global_empirical,fiqa_s_5bin,0.05,fpir,20,-0.004337254386541368,-0.0026450680160346983,-0.001720937109811395,-0.0010986889662877044,-0.0007557337188670566,0,20,0,20,False,False,none
global_empirical,fiqa_s_5bin,0.05,tpir_at_rank_k,20,-6.619995697002797e-05,-4.137497310626748e-06,6.619995697002797e-05,8.274994621253496e-05,9.929993545504196e-05,14,5,0,0,False,False,none
global_empirical,fiqa_s_5bin,0.1,fpir,20,-0.007376618255898009,-0.002920253663665637,-0.001720937109811395,-0.0012219064204508116,-9.857396333048565e-05,0,20,0,16,False,False,none
global_empirical,fiqa_s_5bin,0.1,tpir_at_rank_k,20,-0.0011915992254605033,-0.0005957996127302517,-0.00046339969879019576,-0.00033927477947139333,-0.0001820498816675769,0,20,0,7,False,False,none
global_empirical,fiqa_s_5bin,0.2,fpir,20,-0.012633896300190576,-0.006144443714266938,-0.003491161201288033,-0.0015895051587040809,-0.0005257278044292567,0,20,0,17,False,False,none
global_empirical,fiqa_s_5bin,0.2,tpir_at_rank_k,20,-0.0016880989027357133,-0.0007737119970872019,-0.0004054747364414213,-6.619995697002797e-05,1.6549989242506992e-05,2,17,0,2,False,False,none
global_empirical,fiqa_s_5bin,0.3,fpir,20,-0.016026483538148124,-0.008331553525662089,-0.0048835184333311426,-0.0026491752645068016,-0.00011500295721889991,0,20,0,19,False,False,none
global_empirical,fiqa_s_5bin,0.3,tpir_at_rank_k,20,-0.002002548698343346,-0.0007281995266703076,-0.0001737748870463234,1.6549989242506992e-05,0.0005957996127302517,5,14,0,2,False,False,none
global_safe,fiqa_l_2bin,0.01,fpir,20,-0.0011253860813563777,-0.0005873365315108103,-0.00036965236248932116,-0.00030599001117171586,-1.6428993888414273e-05,0,20,0,15,False,False,none
global_safe,fiqa_l_2bin,0.01,tpir_at_rank_k,20,0.0,1.6549989242506992e-05,1.6549989242506992e-05,3.3099978485013984e-05,3.3099978485013984e-05,17,0,0,0,False,False,none
global_safe,fiqa_l_2bin,0.05,fpir,20,-0.00384438456988894,-0.0014293224682920419,-0.0008337714398370244,-0.00055242491949793,-0.00025464940527042125,0,20,0,13,False,False,none
global_safe,fiqa_l_2bin,0.05,tpir_at_rank_k,20,-1.6549989242506992e-05,0.0001820498816675769,0.0002151498601525909,0.00029789980636512584,0.00034754977409264686,18,1,2,0,False,False,none
global_safe,fiqa_l_2bin,0.1,fpir,20,-0.004945127160412697,-0.0029572188999145693,-0.0022343431688243414,-0.001686025497798515,-0.0011089570874679635,0,20,0,20,False,False,none
global_safe,fiqa_l_2bin,0.1,tpir_at_rank_k,20,0.00023169984939509788,0.0006909620508746669,0.000935074392201645,0.0010591993115204475,0.0012908991609155455,20,0,11,0,False,False,none
global_safe,fiqa_l_2bin,0.2,fpir,20,-0.006128014720378524,-0.0007947525793520404,0.0005503712952618781,0.0007906453308799369,0.0018318328185581915,12,8,3,2,False,False,none
global_safe,fiqa_l_2bin,0.2,tpir_at_rank_k,20,0.0011088492792479686,0.0015681114807275375,0.0018701487844032902,0.001990136206411466,0.002267348526223458,20,0,19,0,False,False,none
global_safe,fiqa_l_2bin,0.3,fpir,20,-0.005405138989288296,0.0005688539133863442,0.0014580732075967669,0.00203719524216337,0.004632976276532825,15,5,6,2,False,False,none
global_safe,fiqa_l_2bin,0.3,tpir_at_rank_k,20,0.0018039488274332622,0.0024452609105804083,0.002581798321831091,0.002689373251907386,0.0029458980851662445,20,0,20,0,False,False,none
global_safe,fiqa_l_5bin,0.01,fpir,20,-0.0014703949530130774,-0.0010843135966353422,-0.0007228757310902281,-0.000599658276927121,-0.00042715384109877114,0,20,0,20,False,False,none
global_safe,fiqa_l_5bin,0.01,tpir_at_rank_k,20,6.619995697002797e-05,6.619995697002797e-05,6.619995697002797e-05,0.00010343743276566871,0.0001820498816675769,20,0,11,0,False,False,none
global_safe,fiqa_l_5bin,0.05,fpir,20,-0.0017579023460603273,-0.0003881349806137872,0.00034090162318459617,0.0006448380101202603,0.0025382795557600053,12,8,4,4,False,False,none
global_safe,fiqa_l_5bin,0.05,tpir_at_rank_k,20,0.0013736491071280803,0.0015515614914850305,0.001597073961901925,0.0016384489350081922,0.0016715489134932061,20,0,20,0,False,False,none
global_safe,fiqa_l_5bin,0.1,fpir,20,-0.000846093185253335,0.0010144903726095815,0.0017702240914766378,0.0024910461983308142,0.005380495498455674,17,3,15,0,False,False,none
global_safe,fiqa_l_5bin,0.1,tpir_at_rank_k,20,0.0012081492147030105,0.0015970739619019247,0.0016549989242506992,0.0017211988812207272,0.001952898730615825,20,0,19,0,False,False,none
global_safe,fiqa_l_5bin,0.2,fpir,20,-0.0019468357757770915,0.0030085595058158636,0.004711013997502793,0.0059144377998291385,0.008600578300584872,19,1,18,1,False,False,none
global_safe,fiqa_l_5bin,0.2,tpir_at_rank_k,20,0.0028796981281962166,0.003429985270509574,0.0036078976548665244,0.0038230475150191155,0.004021647385929199,20,0,20,0,False,False,none
global_safe,fiqa_l_5bin,0.3,fpir,20,-4.928698166524282e-05,0.004476900834592889,0.006164979956627456,0.008674508773082738,0.013529276467109155,19,1,18,0,False,False,none
global_safe,fiqa_l_5bin,0.3,tpir_at_rank_k,20,0.003955447428959171,0.004418847127749367,0.0046753719610082255,0.005014646740479619,0.00577594624563494,20,0,20,0,False,False,none
global_safe,fiqa_s_2bin,0.01,fpir,20,-0.0008214496944207137,-0.0004148320956824604,-0.00021768416902148913,-1.4375369652362489e-05,4.1072484721035685e-05,3,16,0,12,False,False,none
global_safe,fiqa_s_2bin,0.01,tpir_at_rank_k,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,none
global_safe,fiqa_s_2bin,0.05,fpir,20,-0.0024397055924295194,-0.0006160872708155353,-0.00013553919957941778,0.0,0.0004435828349871854,5,15,0,6,False,False,none
global_safe,fiqa_s_2bin,0.05,tpir_at_rank_k,20,-8.274994621253496e-05,1.2412491931880243e-05,5.792496234877448e-05,8.274994621253496e-05,0.00011584992469754894,15,3,0,0,False,False,none
global_safe,fiqa_s_2bin,0.1,fpir,20,-0.0027764999671420123,-0.0003162581323519748,8.625221791417495e-05,0.00038402773214168365,0.0017168298613392916,12,8,3,4,False,False,none
global_safe,fiqa_s_2bin,0.1,tpir_at_rank_k,20,-0.00034754977409264686,-2.068748655313374e-05,6.619995697002797e-05,0.00015308740049318966,0.00023169984939509788,14,6,0,0,False,False,none
global_safe,fiqa_s_2bin,0.2,fpir,20,-0.0021193402116054414,4.107248472103569e-06,0.0006325162647039496,0.0007968062035880923,0.00232470263521062,15,5,2,3,False,False,none
global_safe,fiqa_s_2bin,0.2,tpir_at_rank_k,20,-0.0006950995481852937,-0.0003930622445095411,-0.0002730748225013654,-0.00024411234132697813,-8.274994621253496e-05,0,20,0,0,False,False,none
global_safe,fiqa_s_2bin,0.3,fpir,20,-0.0027847144640862193,-0.0002341131629099034,0.0002957218899914569,0.0007865380824078334,0.002636853519090491,11,9,3,2,False,False,none
global_safe,fiqa_s_2bin,0.3,tpir_at_rank_k,20,-0.0008274994621253496,-0.00048822468265395625,-0.00038064975257766083,-0.00015308740049318968,0.00024824983863760486,4,16,0,0,False,False,none
global_safe,fiqa_s_5bin,0.01,fpir,20,-0.001322534008017349,-0.0006119800223434316,-0.0005668002891502925,-0.00032652625353223367,4.1072484721035685e-05,1,19,0,18,False,False,none
global_safe,fiqa_s_5bin,0.01,tpir_at_rank_k,20,-1.6549989242506992e-05,0.0,0.0,0.0,0.0,0,1,0,0,False,False,none
global_safe,fiqa_s_5bin,0.05,fpir,20,-0.0024397055924295194,-0.0007290366037983833,-0.00012321745416310706,0.00017661168430045343,0.0005503712952618781,7,13,1,6,False,False,none
global_safe,fiqa_s_5bin,0.05,tpir_at_rank_k,20,1.6549989242506992e-05,0.00010757493007629545,0.00015722489780381642,0.00016963738973569667,0.0001820498816675769,20,0,0,0,False,False,none
global_safe,fiqa_s_5bin,0.1,fpir,20,-0.0018729053032792273,-0.0003203653808240783,0.00036965236248932116,0.0012773542748242097,0.0029900768876913978,14,6,7,3,False,False,none
global_safe,fiqa_s_5bin,0.1,tpir_at_rank_k,20,-0.0004799496880327028,-0.0002399748440163514,-0.00016549989242506993,-4.5512470416894234e-05,9.929993545504196e-05,2,18,0,0,False,False,none
global_safe,fiqa_s_5bin,0.2,fpir,20,-0.0008132351974765065,-0.00013348557534336597,0.0013594992442662812,0.002213806926463823,0.005158704080962082,14,6,11,0,False,False,none
global_safe,fiqa_s_5bin,0.2,tpir_at_rank_k,20,-4.964996772752098e-05,6.619995697002797e-05,0.0002151498601525909,0.0004675371961008225,0.0006619995697002797,17,2,0,0,False,False,none
global_safe,fiqa_s_5bin,0.3,fpir,20,-0.00209469672077282,-0.0002977755142275087,0.0005585857922060854,0.002096750345008872,0.0078119865939409875,14,6,7,4,False,False,none
global_safe,fiqa_s_5bin,0.3,tpir_at_rank_k,20,3.3099978485013984e-05,0.00031444979560763285,0.00046339969879019576,0.0007737119970872019,0.0016880989027357133,20,0,1,0,False,False,none
