split,quality_group,non_mated_count,non_mated_fraction,false_accept_count,realized_fpir,threshold,score_q99,quality_cutpoints,threshold_fit_on_test,method,target_fpir
safety,q4,5130,0.2021435889352983,1026,0.2,-0.510570228099823,-0.32307194977998727,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q5,5134,0.2023012057687761,1026,0.19984417608102845,-0.594362735748291,-0.3884306979179382,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q1,23625,0.1940674903068936,4319,0.18281481481481482,-0.48164790868759155,-0.3140533614158634,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q2,24395,0.2003926529539331,4477,0.18352121336339414,-0.48532214760780334,-0.3117454874515529,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q3,23810,0.19558717224157193,4444,0.1866442671146577,-0.4960484802722931,-0.3205087956786156,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q4,24481,0.2010990996911349,4306,0.17589150769984888,-0.510570228099823,-0.3288669824600219,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
test,q5,25425,0.20885358480646646,4512,0.1774631268436578,-0.594362735748291,-0.37890317678451546,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q1,14722,0.20044385747545848,2944,0.1999728297785627,-0.5040923953056335,-0.3717375317215921,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q2,14739,0.20067531689517612,2854,0.19363593188140307,-0.4821352958679199,-0.33326411008834855,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q3,14831,0.20192792081364794,2966,0.19998651473265458,-0.4685954749584198,-0.3065041095018386,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q4,14640,0.19932740615682057,2892,0.19754098360655736,-0.5012596845626831,-0.30164721965789787,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,q5,14515,0.1976254986588969,2600,0.1791250430589046,-0.6860295534133911,-0.47045203864574414,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q1,4610,0.18165340058318227,860,0.18655097613882862,-0.5040923953056335,-0.3680248880386354,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q2,4774,0.18811569075577272,954,0.19983242563887726,-0.4821352958679199,-0.34295366644859376,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q3,5423,0.21368902198754827,1071,0.1974921630094044,-0.4685954749584198,-0.31363076686859154,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q4,5580,0.21987548270155252,1116,0.2,-0.5012596845626831,-0.2981710708141327,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
safety,q5,4991,0.1966664039719442,998,0.1999599278701663,-0.6860295534133911,-0.472463431954383,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q1,23370,0.1919727935861208,4391,0.18789045785194694,-0.5040923953056335,-0.36752276092767716,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q2,23051,0.1893523690609187,4465,0.19370092403800268,-0.4821352958679199,-0.3324507027864456,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q3,24066,0.19769008345928896,4504,0.18715199867032328,-0.4685954749584198,-0.3046457484364511,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q4,24682,0.20275021357692055,4374,0.17721416416821975,-0.5012596845626831,-0.28760969489812854,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
test,q5,26567,0.218234540316751,4860,0.18293371475891143,-0.6860295534133911,-0.47568638563156124,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.2
fit,all,73447,1.0,22034,0.29999863847400166,-0.5523946285247803,-0.3270463305711749,[],False,global_safe,0.3
safety,all,25378,1.0,7589,0.29903853731578534,-0.5523946285247803,-0.32464977383613586,[],False,global_safe,0.3
test,all,121736,1.0,34071,0.27987612538608136,-0.5523946285247803,-0.3246752083301546,[],False,global_safe,0.3
fit,low,36600,0.4983185153920514,10980,0.3,-0.5252487659454346,-0.3179084646701809,[0.54886115],False,fiqa_s_2bin,0.3
fit,high,36847,0.5016814846079486,10781,0.29258827041550195,-0.5847617387771606,-0.34331311941146847,[0.54886115],False,fiqa_s_2bin,0.3
safety,low,12634,0.49783276853968006,3689,0.2919898686085167,-0.5252487659454346,-0.31607635676860807,[0.54886115],False,fiqa_s_2bin,0.3
safety,high,12744,0.5021672314603199,3823,0.29998430634023854,-0.5847617387771606,-0.340297524034977,[0.54886115],False,fiqa_s_2bin,0.3
test,low,59869,0.4917937175527371,16705,0.27902587315639144,-0.5252487659454346,-0.3134896385669708,[0.54886115],False,fiqa_s_2bin,0.3
test,high,61867,0.508206282447263,17019,0.2750901126610309,-0.5847617387771606,-0.3417723137140277,[0.54886115],False,fiqa_s_2bin,0.3
fit,low,36880,0.5021307881874004,11064,0.3,-0.5251960158348083,-0.33662240028381357,[0.5589450499999999],False,fiqa_l_2bin,0.3
fit,high,36567,0.4978692118125996,10691,0.29236743511909646,-0.595167875289917,-0.3185155916213991,[0.5589450499999999],False,fiqa_l_2bin,0.3
safety,low,12160,0.4791551737725589,3628,0.29835526315789473,-0.5251960158348083,-0.34265105336904544,[0.5589450499999999],False,fiqa_l_2bin,0.3
safety,high,13218,0.5208448262274411,3965,0.29996973823573914,-0.595167875289917,-0.312823084294796,[0.5589450499999999],False,fiqa_l_2bin,0.3
test,low,58258,0.4785601629756194,16782,0.288063441930722,-0.5251960158348083,-0.3366387584805488,[0.5589450499999999],False,fiqa_l_2bin,0.3
test,high,63478,0.5214398370243807,17275,0.27214152934875074,-0.595167875289917,-0.31408581674098973,[0.5589450499999999],False,fiqa_l_2bin,0.3
fit,q1,14509,0.19754380709899655,4352,0.2999517540836722,-0.5199095010757446,-0.31819693565368645,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q2,14732,0.2005800100752924,4419,0.29995927233233777,-0.5270153880119324,-0.3176160627603531,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q3,14684,0.1999264775960897,4405,0.29998637973304276,-0.5382918119430542,-0.3218896722793579,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q4,14762,0.20098846787479407,4400,0.29806259314456035,-0.5598249435424805,-0.3357652136683466,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q5,14760,0.2009612373548273,4122,0.27926829268292686,-0.6482998132705688,-0.3767477050423625,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q1,4947,0.19493261880368823,1448,0.2927026480695371,-0.5199095010757446,-0.31049060940742496,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q2,5142,0.20261643943573174,1499,0.2915208090237262,-0.5270153880119324,-0.3206959012150764,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q3,5025,0.19800614705650563,1493,0.29711442786069653,-0.5382918119430542,-0.3220938110351562,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q4,5130,0.2021435889352983,1539,0.3,-0.5598249435424805,-0.32307194977998727,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
safety,q5,5134,0.2023012057687761,1540,0.2999610440202571,-0.6482998132705688,-0.3884306979179382,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q1,23625,0.1940674903068936,6539,0.2767830687830688,-0.5199095010757446,-0.3140533614158634,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q2,24395,0.2003926529539331,6804,0.27890961262553804,-0.5270153880119324,-0.3117454874515529,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q3,23810,0.19558717224157193,6744,0.28324233515329694,-0.5382918119430542,-0.3205087956786156,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q4,24481,0.2010990996911349,6794,0.2775213430823904,-0.5598249435424805,-0.3288669824600219,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
test,q5,25425,0.20885358480646646,6866,0.27004916420845626,-0.6482998132705688,-0.37890317678451546,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.3
fit,q1,14722,0.20044385747545848,4416,0.299959244667844,-0.5378437042236328,-0.3717375317215921,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q2,14739,0.20067531689517612,4339,0.2943890358911731,-0.5175580382347107,-0.33326411008834855,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q3,14831,0.20192792081364794,4449,0.29997977209898186,-0.5106614232063293,-0.3065041095018386,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q4,14640,0.19932740615682057,4250,0.29030054644808745,-0.5499054193496704,-0.30164721965789787,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
fit,q5,14515,0.1976254986588969,4037,0.27812607647261456,-0.7443850040435791,-0.47045203864574414,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q1,4610,0.18165340058318227,1299,0.2817787418655098,-0.5378437042236328,-0.3680248880386354,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q2,4774,0.18811569075577272,1432,0.2999581064097193,-0.5175580382347107,-0.34295366644859376,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q3,5423,0.21368902198754827,1614,0.2976212428545086,-0.5106614232063293,-0.31363076686859154,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q4,5580,0.21987548270155252,1674,0.3,-0.5499054193496704,-0.2981710708141327,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
safety,q5,4991,0.1966664039719442,1497,0.29993989180524944,-0.7443850040435791,-0.472463431954383,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q1,23370,0.1919727935861208,6630,0.28369704749679076,-0.5378437042236328,-0.36752276092767716,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q2,23051,0.1893523690609187,6682,0.2898789640362674,-0.5175580382347107,-0.3324507027864456,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q3,24066,0.19769008345928896,6874,0.285631180919139,-0.5106614232063293,-0.3046457484364511,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q4,24682,0.20275021357692055,6708,0.27177700348432055,-0.5499054193496704,-0.28760969489812854,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
test,q5,26567,0.218234540316751,7441,0.28008431512779014,-0.7443850040435791,-0.47568638563156124,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.3
