dataset,model_uid,run_id,extraction_uid,origin_embedding_artifact_uid,compression_family,compression_profile,sample_count,origin_dimension,search_dimension,reconstruction_available,metric_vector_source,mean_reconstruction_mse,p95_reconstruction_mse,mean_angular_error_rad,p95_angular_error_rad,mean_cosine_to_origin,p05_cosine_to_origin,compression_origin_fallback_count,storage_bytes_per_embedding,codebook_bytes,codebook_bytes_source,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,protocol_uid,search_mode,origin_score_space,compressed_score_space,score_spaces_comparable,frozen_origin_threshold_applicable,latency_measurement_repeats,latency_timer,compressed_index_build_latency_ms,compressed_gallery_add_latency_ms,compressed_gallery_encode_latency_ms,origin_search_latency_ms_total,compressed_search_latency_ms_total,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,gallery_template_count,origin_storage_bytes_per_embedding,origin_gallery_storage_bytes,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,threshold_policy,threshold_source_split,evaluation_split,top_k,query_count,mated_count,non_mated_count,decision_threshold,origin_decision_threshold,compressed_decision_threshold,origin_rank1_correct_count,origin_rank1_rate,compressed_rank1_correct_count,compressed_rank1_rate,origin_top_k_correct_count,origin_top_k_rate,compressed_top_k_correct_count,compressed_top_k_rate,origin_accepted_count,compressed_accepted_count,origin_dir_rank1_count,origin_dir_rank1,compressed_dir_rank1_count,compressed_dir_rank1,origin_false_accept_count,origin_fpir,compressed_false_accept_count,compressed_fpir,agreement_with_origin_count,agreement_with_origin_rate,mean_top_k_identity_jaccard,mean_top1_score_drift,mean_abs_top1_score_drift,threshold_crossing_count,threshold_crossing_rate,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate,origin_decision_correct_count,origin_decision_correct_rate,compressed_decision_correct_count,compressed_decision_correct_rate,retrieval_origin_fallback_count
lfw,adaface-4df25b75e065b0b9ed43,20260804-R001-60fc86b5,population-0c3f8eb0cc9ad7c3ceebe1c0,origin-embedding-f9ef3c43b6f4f4e850cb8067,pq,pq_512_m128_b8,13195,512,512,True,reconstruction,0.00017617337637,0.000213950145372,0.303949364269,0.33691212631,0.953921850818,0.943779935347,0,128,524288,faiss_centroids,step4_search_space_refresh,validation_required,True,lfw-identity-disjoint-open-set-v1,pq_adc_exhaustive,cosine_similarity,negative_squared_l2_adc,False,False,1,time.perf_counter,0.142900011269,0.0143999932334,2.02210000134,9.57189998007,88.9670999895,0.0411123382576,24323.5982768,50,2048,102400,530688,10613.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.427400618792,-1.09104633331,466,0.978991596639,464,0.974789915966,469,0.985294117647,468,0.983193277311,463,463,462,0.970588235294,462,0.970588235294,1,0.000592417061611,1,0.000592417061611,1567,0.724121996303,0.755623173324,,,0,0,0,0,0,0,2149,0.993068391867,2149,0.993068391867,0
lfw,adaface-4df25b75e065b0b9ed43,20260804-R001-60fc86b5,population-0c3f8eb0cc9ad7c3ceebe1c0,origin-embedding-f9ef3c43b6f4f4e850cb8067,pq,pq_512_m8_b8,13195,512,512,True,reconstruction,0.00144727885605,0.00177668149366,1.04482804702,1.2348527632,0.486543302966,0.329660134563,0,8,524288,faiss_centroids,step4_search_space_refresh,validation_required,True,lfw-identity-disjoint-open-set-v1,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.52859999961,10.1782999991,0.00470346580365,212609.178369,50,2048,102400,524688,10493.76,frozen_origin,calibration,test,20,2164,476,1688,0.427400618792,0.427400618792,0.427400618792,466,0.978991596639,409,0.859243697479,469,0.985294117647,467,0.981092436975,463,138,462,0.970588235294,138,0.289915966387,1,0.000592417061611,0,0,540,0.249537892791,0.318134222146,-0.0716874381293,0.13090758229,325,0.150184842884,325,0.150184842884,0,0,2149,0.993068391867,1826,0.843807763401,0
lfw,adaface-4df25b75e065b0b9ed43,20260804-R001-60fc86b5,population-0c3f8eb0cc9ad7c3ceebe1c0,origin-embedding-f9ef3c43b6f4f4e850cb8067,pq,pq_512_m16_b8,13195,512,512,True,reconstruction,0.00127163896763,0.00156533797308,0.935558433782,1.08883111697,0.582771892679,0.463521413816,0,16,524288,faiss_centroids,step4_search_space_refresh,validation_required,True,lfw-identity-disjoint-open-set-v1,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.37789998716,10.9552000067,0.00506247689774,197531.765616,50,2048,102400,525088,10501.76,frozen_origin,calibration,test,20,2164,476,1688,0.427400618792,0.427400618792,0.427400618792,466,0.978991596639,461,0.968487394958,469,0.985294117647,469,0.985294117647,463,131,462,0.970588235294,131,0.275210084034,1,0.000592417061611,0,0,608,0.280961182994,0.365506782487,-0.101161525299,0.118389375248,332,0.153419593346,332,0.153419593346,0,0,2149,0.993068391867,1819,0.840573012939,0
lfw,adaface-4df25b75e065b0b9ed43,20260804-R001-60fc86b5,population-0c3f8eb0cc9ad7c3ceebe1c0,origin-embedding-f9ef3c43b6f4f4e850cb8067,pq,pq_512_m32_b8,13195,512,512,True,reconstruction,0.000980002844657,0.00119466092277,0.782427255687,0.890074476965,0.704199230438,0.629354150882,0,32,524288,faiss_centroids,step4_search_space_refresh,validation_required,True,lfw-identity-disjoint-open-set-v1,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.7739000048,10.218099982,0.00472185766267,211781.055559,50,2048,102400,525888,10517.76,frozen_origin,calibration,test,20,2164,476,1688,0.427400618792,0.427400618792,0.427400618792,466,0.978991596639,462,0.970588235294,469,0.985294117647,469,0.985294117647,463,266,462,0.970588235294,266,0.558823529412,1,0.000592417061611,0,0,739,0.341497227357,0.441315958035,-0.0944338704885,0.101751252997,197,0.0910351201479,197,0.0910351201479,0,0,2149,0.993068391867,1954,0.902957486137,0
lfw,adaface-4df25b75e065b0b9ed43,20260804-R001-60fc86b5,population-0c3f8eb0cc9ad7c3ceebe1c0,origin-embedding-f9ef3c43b6f4f4e850cb8067,pq,pq_512_m64_b8,13195,512,512,True,reconstruction,0.000567533619495,0.0006836156585,0.567089528136,0.631983563113,0.842082006203,0.80685731359,0,64,524288,faiss_centroids,step4_search_space_refresh,validation_required,True,lfw-identity-disjoint-open-set-v1,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.50079999166,10.6467999867,0.00491996302528,203253.560009,50,2048,102400,527488,10549.76,frozen_origin,calibration,test,20,2164,476,1688,0.427400618792,0.427400618792,0.427400618792,466,0.978991596639,463,0.97268907563,469,0.985294117647,469,0.985294117647,463,454,462,0.970588235294,453,0.951680672269,1,0.000592417061611,1,0.000592417061611,1071,0.494916820702,0.575152288682,-0.0629388379422,0.0700027648921,9,0.00415896487985,9,0.00415896487985,0,0,2149,0.993068391867,2140,0.988909426987,0
lfw,adaface-4df25b75e065b0b9ed43,20260804-R001-60fc86b5,population-0c3f8eb0cc9ad7c3ceebe1c0,origin-embedding-f9ef3c43b6f4f4e850cb8067,pq,pq_512_m128_b8,13195,512,512,True,reconstruction,0.00017617337637,0.000213950145372,0.303949364269,0.33691212631,0.953921850818,0.943779935347,0,128,524288,faiss_centroids,step4_search_space_refresh,validation_required,True,lfw-identity-disjoint-open-set-v1,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.57189998007,10.073100013,0.00465485213168,214829.595379,50,2048,102400,530688,10613.76,frozen_origin,calibration,test,20,2164,476,1688,0.427400618792,0.427400618792,0.427400618792,466,0.978991596639,465,0.976890756303,469,0.985294117647,468,0.983193277311,463,463,462,0.970588235294,462,0.970588235294,1,0.000592417061611,1,0.000592417061611,1531,0.707486136784,0.753864999987,-0.0216410638568,0.0276950064138,0,0,0,0,0,0,2149,0.993068391867,2149,0.993068391867,0
lfw,adaface-4df25b75e065b0b9ed43,20260804-R001-60fc86b5,population-0c3f8eb0cc9ad7c3ceebe1c0,origin-embedding-f9ef3c43b6f4f4e850cb8067,pq,pq_512_m8_b8,13195,512,512,True,reconstruction,0.00144727885605,0.00177668149366,1.04482804702,1.2348527632,0.486543302966,0.329660134563,0,8,524288,faiss_centroids,step4_search_space_refresh,validation_required,True,lfw-identity-disjoint-open-set-v1,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.52859999961,10.1782999991,0.00470346580365,212609.178369,50,2048,102400,524688,10493.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.427400618792,0.285528510809,466,0.978991596639,409,0.859243697479,469,0.985294117647,467,0.981092436975,463,344,462,0.970588235294,307,0.644957983193,1,0.000592417061611,32,0.0189573459716,540,0.249537892791,0.318134222146,-0.0716874381293,0.13090758229,183,0.0845656192237,151,0.0697781885397,32,0.0147874306839,2149,0.993068391867,1963,0.907116451017,0
lfw,adaface-4df25b75e065b0b9ed43,20260804-R001-60fc86b5,population-0c3f8eb0cc9ad7c3ceebe1c0,origin-embedding-f9ef3c43b6f4f4e850cb8067,pq,pq_512_m16_b8,13195,512,512,True,reconstruction,0.00127163896763,0.00156533797308,0.935558433782,1.08883111697,0.582771892679,0.463521413816,0,16,524288,faiss_centroids,step4_search_space_refresh,validation_required,True,lfw-identity-disjoint-open-set-v1,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.37789998716,10.9552000067,0.00506247689774,197531.765616,50,2048,102400,525088,10501.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.427400618792,0.20586296916,466,0.978991596639,461,0.968487394958,469,0.985294117647,469,0.985294117647,463,467,462,0.970588235294,429,0.901260504202,1,0.000592417061611,36,0.021327014218,608,0.280961182994,0.365506782487,-0.101161525299,0.118389375248,68,0.0314232902033,32,0.0147874306839,36,0.0166358595194,2149,0.993068391867,2081,0.961645101664,0
lfw,adaface-4df25b75e065b0b9ed43,20260804-R001-60fc86b5,population-0c3f8eb0cc9ad7c3ceebe1c0,origin-embedding-f9ef3c43b6f4f4e850cb8067,pq,pq_512_m32_b8,13195,512,512,True,reconstruction,0.000980002844657,0.00119466092277,0.782427255687,0.890074476965,0.704199230438,0.629354150882,0,32,524288,faiss_centroids,step4_search_space_refresh,validation_required,True,lfw-identity-disjoint-open-set-v1,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.7739000048,10.218099982,0.00472185766267,211781.055559,50,2048,102400,525888,10517.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.427400618792,0.195364743471,466,0.978991596639,462,0.970588235294,469,0.985294117647,469,0.985294117647,463,468,462,0.970588235294,461,0.968487394958,1,0.000592417061611,7,0.00414691943128,739,0.341497227357,0.441315958035,-0.0944338704885,0.101751252997,7,0.00323475046211,1,0.000462107208872,6,0.00277264325323,2149,0.993068391867,2142,0.989833641405,0
lfw,adaface-4df25b75e065b0b9ed43,20260804-R001-60fc86b5,population-0c3f8eb0cc9ad7c3ceebe1c0,origin-embedding-f9ef3c43b6f4f4e850cb8067,pq,pq_512_m64_b8,13195,512,512,True,reconstruction,0.000567533619495,0.0006836156585,0.567089528136,0.631983563113,0.842082006203,0.80685731359,0,64,524288,faiss_centroids,step4_search_space_refresh,validation_required,True,lfw-identity-disjoint-open-set-v1,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.50079999166,10.6467999867,0.00491996302528,203253.560009,50,2048,102400,527488,10549.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.427400618792,0.333183526993,466,0.978991596639,463,0.97268907563,469,0.985294117647,469,0.985294117647,463,463,462,0.970588235294,462,0.970588235294,1,0.000592417061611,1,0.000592417061611,1071,0.494916820702,0.575152288682,-0.0629388379422,0.0700027648921,0,0,0,0,0,0,2149,0.993068391867,2149,0.993068391867,0
lfw,adaface-4df25b75e065b0b9ed43,20260804-R001-60fc86b5,population-0c3f8eb0cc9ad7c3ceebe1c0,origin-embedding-f9ef3c43b6f4f4e850cb8067,pq,pq_512_m128_b8,13195,512,512,True,reconstruction,0.00017617337637,0.000213950145372,0.303949364269,0.33691212631,0.953921850818,0.943779935347,0,128,524288,faiss_centroids,step4_search_space_refresh,validation_required,True,lfw-identity-disjoint-open-set-v1,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.57189998007,10.073100013,0.00465485213168,214829.595379,50,2048,102400,530688,10613.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.427400618792,0.396266043186,466,0.978991596639,465,0.976890756303,469,0.985294117647,468,0.983193277311,463,463,462,0.970588235294,462,0.970588235294,1,0.000592417061611,1,0.000592417061611,1531,0.707486136784,0.753864999987,-0.0216410638568,0.0276950064138,0,0,0,0,0,0,2149,0.993068391867,2149,0.993068391867,0
survface,adaface-4df25b75e065b0b9ed43,20260804-R001-f60c9930,population-9440d68759afdd6219d4bc36,origin-embedding-63aa2b45bbe80e1c45ed6aac,pca,pca_32,463341,512,32,True,reconstruction,0.00070170219046,0.00126938810567,0.637154099689,0.937184778001,0.794545552284,0.592059140184,0,128,0,not_applicable,step4_search_space_refresh,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34964.5356,32728.6554,0.179670811763,5565.73430144,3000,2048,6144000,384000,128,frozen_origin,calibration,test,20,182159,60423,121736,0.755183577538,0.755183577538,0.755183577538,2748,0.0454793704384,936,0.015490789931,10742,0.177779984443,4719,0.0780993992354,17528,15551,402,0.00665309567549,259,0.00428644721381,11331,0.0930784648748,10480,0.0860879279753,33339,0.183021426336,0.188537606853,0.0423096917967,0.0871392438029,19643,0.107834364484,10810,0.0593437601217,8833,0.0484906043621,110807,0.60829824494,111515,0.612184959294,0
survface,adaface-4df25b75e065b0b9ed43,20260804-R001-f60c9930,population-9440d68759afdd6219d4bc36,origin-embedding-63aa2b45bbe80e1c45ed6aac,pca,pca_64,463341,512,64,True,reconstruction,0.000455577513957,0.000934397842428,0.494137671754,0.763610221972,0.872852836757,0.722344133162,0,256,0,not_applicable,step4_search_space_refresh,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34881.0176,33077.8269,0.181587661878,5506.98208049,3000,2048,6144000,768000,256,frozen_origin,calibration,test,20,182159,60423,121736,0.755183577538,0.755183577538,0.755183577538,2748,0.0454793704384,1407,0.0232858348642,10742,0.177779984443,5898,0.0976118365523,17528,1635,402,0.00665309567549,93,0.00153914899955,11331,0.0930784648748,1036,0.0085102188342,51878,0.284795151489,0.250700734939,-0.0586195994298,0.102087369812,16625,0.0912664210937,16259,0.0892571874022,366,0.00200923369145,110807,0.60829824494,120793,0.663118484401,0
survface,adaface-4df25b75e065b0b9ed43,20260804-R001-f60c9930,population-9440d68759afdd6219d4bc36,origin-embedding-63aa2b45bbe80e1c45ed6aac,pca,pca_128,463341,512,128,True,reconstruction,0.000225709858858,0.000525809907195,0.335297535182,0.545483902988,0.939634295991,0.854876326608,0,512,0,not_applicable,step4_search_space_refresh,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34869.9499,33300.1632,0.182808223585,5470.21343127,3000,2048,6144000,1536000,512,frozen_origin,calibration,test,20,182159,60423,121736,0.755183577538,0.755183577538,0.755183577538,2748,0.0454793704384,1743,0.0288466312497,10742,0.177779984443,6728,0.111348327624,17528,357,402,0.00665309567549,30,0.000496499677275,11331,0.0930784648748,235,0.00193040678189,65597,0.36010847666,0.293461458472,-0.125754736584,0.140705842936,17251,0.0947029792654,17211,0.0944833908838,40,0.000219588381579,110807,0.60829824494,121531,0.667169890041,0
survface,adaface-4df25b75e065b0b9ed43,20260804-R001-f60c9930,population-9440d68759afdd6219d4bc36,origin-embedding-63aa2b45bbe80e1c45ed6aac,pca,pca_256,463341,512,256,True,reconstruction,5.37000113438e-05,0.000137178113648,0.158693073894,0.26821918485,0.986101536763,0.964244367294,0,1024,0,not_applicable,step4_search_space_refresh,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34738.4577,34045.4401,0.186899577292,5350.46688969,3000,2048,6144000,3072000,1024,frozen_origin,calibration,test,20,182159,60423,121736,0.755183577538,0.755183577538,0.755183577538,2748,0.0454793704384,1936,0.0320407791735,10742,0.177779984443,7206,0.119259222482,17528,116,402,0.00665309567549,5,8.27499462125e-05,11331,0.0930784648748,74,0.000607872773871,74255,0.407638381853,0.322632081299,-0.164623282948,0.169741499283,17422,0.0956417195966,17417,0.0956142710489,5,2.74485476973e-05,110807,0.60829824494,121667,0.667916490538,0
survface,adaface-4df25b75e065b0b9ed43,20260804-R001-f60c9930,population-9440d68759afdd6219d4bc36,origin-embedding-63aa2b45bbe80e1c45ed6aac,pca,pca_384,463341,512,384,True,reconstruction,1.36309189002e-07,2.72512454769e-07,0.0081229252825,0.0118094997514,0.999965138297,0.999930268668,0,1536,0,not_applicable,step4_search_space_refresh,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34908.2358,34674.7085,0.190354078031,5253.36788339,3000,2048,6144000,4608000,1536,frozen_origin,calibration,test,20,182159,60423,121736,0.755183577538,0.755183577538,0.755183577538,2748,0.0454793704384,2004,0.033166178442,10742,0.177779984443,7346,0.121576220975,17528,84,402,0.00665309567549,3,4.96499677275e-05,11331,0.0930784648748,55,0.000451797331931,76468,0.419787109064,0.331123270398,-0.175504305145,0.178695700006,17446,0.0957734726256,17445,0.095767982916,1,5.48970953947e-06,110807,0.60829824494,121684,0.668009815601,0
survface,adaface-4df25b75e065b0b9ed43,20260804-R001-f60c9930,population-9440d68759afdd6219d4bc36,origin-embedding-63aa2b45bbe80e1c45ed6aac,pca,pca_32,463341,512,32,True,reconstruction,0.00070170219046,0.00126938810567,0.637154099689,0.937184778001,0.794545552284,0.592059140184,0,128,0,not_applicable,step4_search_space_refresh,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34964.5356,32728.6554,0.179670811763,5565.73430144,3000,2048,6144000,384000,128,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.755183577538,0.744933366776,2748,0.0454793704384,936,0.015490789931,10742,0.177779984443,4719,0.0780993992354,17528,20100,402,0.00665309567549,295,0.00488224682654,11331,0.0930784648748,13550,0.111306433594,33339,0.183021426336,0.188537606853,0.0423096917967,0.0871392438029,21472,0.117875043231,9450,0.051877755148,12022,0.0659972880835,110807,0.60829824494,108481,0.595529180551,0
survface,adaface-4df25b75e065b0b9ed43,20260804-R001-f60c9930,population-9440d68759afdd6219d4bc36,origin-embedding-63aa2b45bbe80e1c45ed6aac,pca,pca_64,463341,512,64,True,reconstruction,0.000455577513957,0.000934397842428,0.494137671754,0.763610221972,0.872852836757,0.722344133162,0,256,0,not_applicable,step4_search_space_refresh,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34881.0176,33077.8269,0.181587661878,5506.98208049,3000,2048,6144000,768000,256,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.755183577538,0.653614342213,2748,0.0454793704384,1407,0.0232858348642,10742,0.177779984443,5898,0.0976118365523,17528,19991,402,0.00665309567549,461,0.0076295450408,11331,0.0930784648748,13393,0.110016757574,51878,0.284795151489,0.250700734939,-0.0586195994298,0.102087369812,16827,0.0923753424206,7182,0.0394270939125,9645,0.0529482485082,110807,0.60829824494,108804,0.597302356732,0
survface,adaface-4df25b75e065b0b9ed43,20260804-R001-f60c9930,population-9440d68759afdd6219d4bc36,origin-embedding-63aa2b45bbe80e1c45ed6aac,pca,pca_128,463341,512,128,True,reconstruction,0.000225709858858,0.000525809907195,0.335297535182,0.545483902988,0.939634295991,0.854876326608,0,512,0,not_applicable,step4_search_space_refresh,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34869.9499,33300.1632,0.182808223585,5470.21343127,3000,2048,6144000,1536000,512,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.755183577538,0.593766450882,2748,0.0454793704384,1743,0.0288466312497,10742,0.177779984443,6728,0.111348327624,17528,20191,402,0.00665309567549,544,0.00900319414792,11331,0.0930784648748,13371,0.109836038641,65597,0.36010847666,0.293461458472,-0.125754736584,0.140705842936,14659,0.0804736521391,5998,0.0329272778177,8661,0.0475463743213,110807,0.60829824494,108909,0.597878776234,0
survface,adaface-4df25b75e065b0b9ed43,20260804-R001-f60c9930,population-9440d68759afdd6219d4bc36,origin-embedding-63aa2b45bbe80e1c45ed6aac,pca,pca_256,463341,512,256,True,reconstruction,5.37000113438e-05,0.000137178113648,0.158693073894,0.26821918485,0.986101536763,0.964244367294,0,1024,0,not_applicable,step4_search_space_refresh,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34738.4577,34045.4401,0.186899577292,5350.46688969,3000,2048,6144000,3072000,1024,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.755183577538,0.560568094254,2748,0.0454793704384,1936,0.0320407791735,10742,0.177779984443,7206,0.119259222482,17528,20183,402,0.00665309567549,594,0.00983069361005,11331,0.0930784648748,13340,0.109581389236,74255,0.407638381853,0.322632081299,-0.164623282948,0.169741499283,13613,0.0747314159608,5479,0.0300781185667,8134,0.044653297394,110807,0.60829824494,108990,0.598323442707,0
survface,adaface-4df25b75e065b0b9ed43,20260804-R001-f60c9930,population-9440d68759afdd6219d4bc36,origin-embedding-63aa2b45bbe80e1c45ed6aac,pca,pca_384,463341,512,384,True,reconstruction,1.36309189002e-07,2.72512454769e-07,0.0081229252825,0.0118094997514,0.999965138297,0.999930268668,0,1536,0,not_applicable,step4_search_space_refresh,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34908.2358,34674.7085,0.190354078031,5253.36788339,3000,2048,6144000,4608000,1536,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.755183577538,0.551196336746,2748,0.0454793704384,2004,0.033166178442,10742,0.177779984443,7346,0.121576220975,17528,20142,402,0.00665309567549,602,0.00996309352399,11331,0.0930784648748,13293,0.109195307879,76468,0.419787109064,0.331123270398,-0.175504305145,0.178695700006,13348,0.0732766429328,5367,0.0294632710983,7981,0.0438133718345,110807,0.60829824494,109045,0.598625376731,0
survface,adaface-4df25b75e065b0b9ed43,20260804-R001-f60c9930,population-9440d68759afdd6219d4bc36,origin-embedding-63aa2b45bbe80e1c45ed6aac,pca,pca_32,463341,512,32,True,reconstruction,0.00070170219046,0.00126938810567,0.637154099689,0.937184778001,0.794545552284,0.592059140184,0,128,0,not_applicable,step4_search_space_refresh,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34959.7204,35161.6655,0.193027330519,5180.61352924,3000,2048,6144000,384000,128,frozen_origin,calibration,test,20,182159,60423,121736,0.755183577538,0.755183577538,0.755183577538,2748,0.0454793704384,1357,0.0224583354021,10742,0.177779984443,6935,0.114774175397,17528,129268,402,0.00665309567549,1046,0.0173112887477,11331,0.0930784648748,85628,0.703390944339,59315,0.325622121334,0.378194417072,0.172546502825,0.172547255319,111740,0.61342014394,0,0,111740,0.61342014394,110807,0.60829824494,37154,0.203964668229,0
survface,adaface-4df25b75e065b0b9ed43,20260804-R001-f60c9930,population-9440d68759afdd6219d4bc36,origin-embedding-63aa2b45bbe80e1c45ed6aac,pca,pca_64,463341,512,64,True,reconstruction,0.000455577513957,0.000934397842428,0.494137671754,0.763610221972,0.872852836757,0.722344133162,0,256,0,not_applicable,step4_search_space_refresh,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,35993.6153,35587.0821,0.195362744086,5118.68322017,3000,2048,6144000,768000,256,frozen_origin,calibration,test,20,182159,60423,121736,0.755183577538,0.755183577538,0.755183577538,2748,0.0454793704384,2017,0.0333813283021,10742,0.177779984443,8891,0.147145954355,17528,63542,402,0.00665309567549,838,0.0138688909852,11331,0.0930784648748,41544,0.34126306105,103923,0.57050708447,0.589452638399,0.0935871354932,0.0935891728763,46014,0.252603494749,0,0,46014,0.252603494749,110807,0.60829824494,81030,0.444831163983,0
survface,adaface-4df25b75e065b0b9ed43,20260804-R001-f60c9930,population-9440d68759afdd6219d4bc36,origin-embedding-63aa2b45bbe80e1c45ed6aac,pca,pca_128,463341,512,128,True,reconstruction,0.000225709858858,0.000525809907195,0.335297535182,0.545483902988,0.939634295991,0.854876326608,0,512,0,not_applicable,step4_search_space_refresh,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,35061.5035,34994.4888,0.192109578994,5205.3625084,3000,2048,6144000,1536000,512,frozen_origin,calibration,test,20,182159,60423,121736,0.755183577538,0.755183577538,0.755183577538,2748,0.0454793704384,2504,0.0414411730632,10742,0.177779984443,10113,0.167370041209,17528,32447,402,0.00665309567549,581,0.0096155437499,11331,0.0930784648748,21134,0.173605178419,145175,0.796968582392,0.794136266419,0.0406757925911,0.0406789225635,14919,0.0819009766193,0,0,14919,0.0819009766193,110807,0.60829824494,101183,0.555465280332,0
survface,adaface-4df25b75e065b0b9ed43,20260804-R001-f60c9930,population-9440d68759afdd6219d4bc36,origin-embedding-63aa2b45bbe80e1c45ed6aac,pca,pca_256,463341,512,256,True,reconstruction,5.37000113438e-05,0.000137178113648,0.158693073894,0.26821918485,0.986101536763,0.964244367294,0,1024,0,not_applicable,step4_search_space_refresh,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34743.6718,34810.2374,0.191098092326,5232.91461379,3000,2048,6144000,3072000,1024,frozen_origin,calibration,test,20,182159,60423,121736,0.755183577538,0.755183577538,0.755183577538,2748,0.0454793704384,2713,0.0449001208149,10742,0.177779984443,10644,0.176158085497,17528,20273,402,0.00665309567549,449,0.00743094516989,11331,0.0930784648748,13137,0.107913846356,172454,0.946722368919,0.937845468074,0.00892688769,0.00893169941229,2745,0.0150692526858,0,0,2745,0.0150692526858,110807,0.60829824494,109048,0.59864184586,0
