partition_seed,target_fpir,reference_method,candidate_method,metric,reference_successes,candidate_successes,both_successes,total,candidate_minus_reference,paired_bootstrap95_low,paired_bootstrap95_high,resampling_unit,resamples,bootstrap_seed
8972,0.2,global_safe,fiqa_2bin,tpir_at_rank_k,1413,1489,1246,60423,0.0012577991824305314,0.0003324276589722167,0.002263649927372196,mated_identity_cluster,2000,8972
8972,0.2,global_safe,fiqa_5bin,fpir,22111,22395,17866,121736,0.002332917132154827,0.0008456824604061254,0.0039511730301636325,query,2000,8972
8972,0.2,global_safe,fiqa_5bin,tpir_at_rank_k,1413,1579,1149,60423,0.0027472982142561606,0.001162085731361036,0.004392804954670189,mated_identity_cluster,2000,8972
8972,0.2,global_safe,continuous_fiqa,fpir,22111,22693,17917,121736,0.004780837221528554,0.003211662942761386,0.006374860353551947,query,2000,8972
8972,0.2,global_safe,continuous_fiqa,tpir_at_rank_k,1413,1685,1158,60423,0.004501597073961902,0.0026120505033594395,0.006529993452834215,mated_identity_cluster,2000,8972
8972,0.2,global_safe,continuous_fiqa_margin,fpir,22111,22621,17865,121736,0.00418939344154564,0.0025380741933364007,0.005840507327331274,query,2000,8972
8972,0.2,global_safe,continuous_fiqa_margin,tpir_at_rank_k,1413,1655,1152,60423,0.004005097396686692,0.002137069240940772,0.005972540172061206,mated_identity_cluster,2000,8972
8972,0.2,global_safe,continuous_fiqa_margin_distortion,fpir,22111,24958,16054,121736,0.02338667280015772,0.021349272195570743,0.0254402970362095,query,2000,8972
8972,0.2,global_safe,continuous_fiqa_margin_distortion,tpir_at_rank_k,1413,1472,1006,60423,0.0009764493653079125,-0.0010505031546249896,0.0031354020502447535,mated_identity_cluster,2000,8972
8972,0.2,global_safe,continuous_fiqa_runnerup,fpir,22111,25431,6651,121736,0.027272129854767693,0.024265007885917067,0.030459354669120062,query,2000,8972
8972,0.2,global_safe,continuous_fiqa_runnerup,tpir_at_rank_k,1413,1380,362,60423,-0.0005461496450027307,-0.007434927916441698,0.005898581991155386,mated_identity_cluster,2000,8972
8972,0.2,fiqa_2bin,fiqa_5bin,fpir,21893,22395,17689,121736,0.004123677465991983,0.0026037901688900577,0.00567662811329434,query,2000,8972
8972,0.2,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,1489,1579,1166,60423,0.0014894990318256294,-0.00016696682175168916,0.0032010981435611216,mated_identity_cluster,2000,8972
8972,0.2,fiqa_2bin,continuous_fiqa,fpir,21893,22693,18504,121736,0.006571597555365709,0.005150078859170666,0.008000920023657751,query,2000,8972
