dataset,model_uid,run_id,compression_family,compression_profile,search_mode,threshold_policy,target_fpir,origin_false_accept_count,origin_fpir_denominator,origin_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_false_accept_count,compressed_fpir_denominator,compressed_realized_fpir,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,origin_dir_rank1,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pq,pq_512_m8_b8,pq_reconstruction_cosine,frozen_origin,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,15417,121736,0.126642899389,0.124786466163,0.128522894924,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0.000893699419095,0.000685074143165,0.00116578312689,0.114165078531,0.112422989091,0.116005331209,0.000877149429853,0.000645449580458,0.00112539926849
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pq,pq_512_m8_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1303,121736,0.0107034895183,0.0101406832529,0.0112971749499,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,8.27499462125e-05,3.5346332353e-05,0.000193715099397,-0.00177433133995,-0.00239041861076,-0.00114982420977,6.619995697e-05,-1.65499892425e-05,0.000148949903183
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,frozen_origin,0.1,12188,121736,0.100118288756,0.0984447681413,0.10181704563,2177,121736,0.0178829598475,0.0171535717191,0.0186427740507,0.00278039819274,0.00239098093935,0.00323303399535,0.000215149860153,0.000125744411256,0.000368100014503,-0.0822353289085,-0.0838782282973,-0.0806741637642,-0.00256524833259,-0.00297899806365,-0.00216804859077
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,recalibrated_compressed,0.1,12188,121736,0.100118288756,0.0984447681413,0.10181704563,12513,121736,0.102788000263,0.101094600278,0.104506468024,0.00278039819274,0.00239098093935,0.00323303399535,0.00686824553564,0.00624034351812,0.00755884635662,0.00266971150687,0.00164289938884,0.00378688309128,0.0040878473429,0.00350818396968,0.00465054697714
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,frozen_origin,0.1,12188,121736,0.100118288756,0.0984447681413,0.10181704563,12188,121736,0.100118288756,0.0984447681413,0.10181704563,0.00278039819274,0.00239098093935,0.00323303399535,0.00278039819274,0.00239098093935,0.00323303399535,0,0,0,0,0,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,recalibrated_compressed,0.1,12188,121736,0.100118288756,0.0984447681413,0.10181704563,12188,121736,0.100118288756,0.0984447681413,0.10181704563,0.00278039819274,0.00239098093935,0.00323303399535,0.00278039819274,0.00239098093935,0.00323303399535,0,0,0,0,0,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_256,pca_direct_cosine,frozen_origin,0.1,12188,121736,0.100118288756,0.0984447681413,0.10181704563,2177,121736,0.0178829598475,0.0171535717191,0.0186427740507,0.00278039819274,0.00239098093935,0.00323303399535,0.000215149860153,0.000125744411256,0.000368100014503,-0.0822353289085,-0.0838782282973,-0.0806741637642,-0.00256524833259,-0.00297899806365,-0.00216804859077
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_256,pca_direct_cosine,recalibrated_compressed,0.1,12188,121736,0.100118288756,0.0984447681413,0.10181704563,12513,121736,0.102788000263,0.101094600278,0.104506468024,0.00278039819274,0.00239098093935,0.00323303399535,0.00686824553564,0.00624034351812,0.00755884635662,0.00266971150687,0.00164289938884,0.00378688309128,0.0040878473429,0.00350818396968,0.00465054697714
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_256,pca_reconstruction_cosine,frozen_origin,0.1,12188,121736,0.100118288756,0.0984447681413,0.10181704563,12188,121736,0.100118288756,0.0984447681413,0.10181704563,0.00278039819274,0.00239098093935,0.00323303399535,0.00278039819274,0.00239098093935,0.00323303399535,0,0,0,0,0,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_256,pca_reconstruction_cosine,recalibrated_compressed,0.1,12188,121736,0.100118288756,0.0984447681413,0.10181704563,12188,121736,0.100118288756,0.0984447681413,0.10181704563,0.00278039819274,0.00239098093935,0.00323303399535,0.00278039819274,0.00239098093935,0.00323303399535,0,0,0,0,0,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_32,pca_direct_cosine,frozen_origin,0.1,12188,121736,0.100118288756,0.0984447681413,0.10181704563,6373,121736,0.0523509890254,0.0511138600791,0.0536163687929,0.00278039819274,0.00239098093935,0.00323303399535,0.00185359879516,0.00154085219987,0.00222968177676,-0.0477672997306,-0.0489668216468,-0.0465100709733,-0.00092679939758,-0.00135709911789,-0.000479949688033
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_32,pca_direct_cosine,recalibrated_compressed,0.1,12188,121736,0.100118288756,0.0984447681413,0.10181704563,12590,121736,0.103420516528,0.101722459491,0.105143601423,0.00278039819274,0.00239098093935,0.00323303399535,0.00511394667593,0.00457581884501,0.00571499635909,0.00330222777157,0.00208648222383,0.00455103666951,0.00233354848319,0.00180394882743,0.00284659814971
