reference_successes,candidate_successes,both_successes,total,candidate_minus_reference,paired_bootstrap95_low,paired_bootstrap95_high,partition_seed,target_fpir,reference_method,candidate_method,metric,resampling_unit,resamples,bootstrap_seed,reference_realized_fpir,candidate_realized_fpir,candidate_fallback_query_count,candidate_target_met,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
220,236,210,60423,0.0002647998278801119,6.305791936796798e-05,0.0004850340404375351,3,0.05,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.05085595058158638,0.05149668134323454,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
6191,6151,5255,121736,-0.0003285798777682855,-0.001018597621081685,0.0003698577249129252,3,0.05,baseline,plus_both,fpir,query,2000,8972,0.05085595058158638,0.050527370703818096,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
220,230,187,60423,0.00016549989242506993,-0.0002308638867648103,0.000598805433776359,3,0.05,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.05085595058158638,0.050527370703818096,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11941,11996,10804,121736,0.0004517973319313925,-0.0003367943747124926,0.001199316553854242,3,0.1,baseline,plus_outside,fpir,query,2000,8972,0.09808930801077742,0.09854110534270881,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
535,539,457,60423,6.619995697002797e-05,-0.0005172422848578886,0.0007009959373983118,3,0.1,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09808930801077742,0.09854110534270881,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11941,11969,11291,121736,0.00023000591443779982,-0.0003860813563777354,0.0008296641913649208,3,0.1,baseline,plus_entropy,fpir,query,2000,8972,0.09808930801077742,0.09831931392521522,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
535,534,495,60423,-1.6549989242506992e-05,-0.0002891901200104645,0.00025785504849973367,3,0.1,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09808930801077742,0.09831931392521522,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11941,11954,10521,121736,0.00010678846027469278,-0.0007641535782348685,0.0009695160018400461,3,0.1,baseline,plus_both,fpir,query,2000,8972,0.09808930801077742,0.09819609647105211,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
535,564,462,60423,0.0004799496880327028,-0.0001922384156082715,0.001280347652428257,3,0.1,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09808930801077742,0.09819609647105211,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23816,23894,22070,121736,0.0006407307616481567,-0.00029592725241506175,0.0016102467634882029,3,0.2,baseline,plus_outside,fpir,query,2000,8972,0.19563645922323716,0.19627718998488533,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1309,1299,1196,60423,-0.00016549989242506993,-0.0007158424992980289,0.00039789767607566147,3,0.2,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.19563645922323716,0.19627718998488533,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23816,23782,23175,121736,-0.0002792928961030427,-0.0008953801669185779,0.00030393638693566405,3,0.2,baseline,plus_entropy,fpir,query,2000,8972,0.19563645922323716,0.19535716632713412,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1309,1302,1274,60423,-0.00011584992469754894,-0.0003622233046879298,0.00011883707809629788,3,0.2,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.19563645922323716,0.19535716632713412,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23816,23895,21959,121736,0.0006489452585923638,-0.0002792928961030427,0.0016675428796740488,3,0.2,baseline,plus_both,fpir,query,2000,8972,0.19563645922323716,0.19628540448182955,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1309,1289,1185,60423,-0.00033099978485013986,-0.0009598627936981617,0.000271836519972052,3,0.2,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.19563645922323716,0.19628540448182955,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
35710,35743,33631,121736,0.0002710783991588355,-0.0007557337188670566,0.0013471774988499704,3,0.3,baseline,plus_outside,fpir,query,2000,8972,0.29333968587763687,0.29361076427679567,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2100,2090,1962,60423,-0.00016549989242506993,-0.0008134177269856008,0.0004876135982614091,3,0.3,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.29333968587763687,0.29361076427679567,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
35710,35700,35533,121736,-8.214496944207137e-05,-0.0003778668594335283,0.00023000591443779982,3,0.3,baseline,plus_entropy,fpir,query,2000,8972,0.29333968587763687,0.2932575409081948,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2100,2103,2091,60423,4.964996772752098e-05,-9.96445444651696e-05,0.00020019865106188958,3,0.3,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.29333968587763687,0.2932575409081948,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
35710,35753,33624,121736,0.0003532233686009069,-0.0007066520996254186,0.0014130988368272316,3,0.3,baseline,plus_both,fpir,query,2000,8972,0.29333968587763687,0.29369290924623775,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2100,2095,1959,60423,-8.274994621253496e-05,-0.0007633736339071131,0.0006111707153381681,3,0.3,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.29333968587763687,0.29369290924623775,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1292,1312,1081,121736,0.00016428993888414274,-0.00018893342971676414,0.0004928698166524282,4,0.01,baseline,plus_outside,fpir,query,2000,8972,0.010613130051915621,0.010777419990799763,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
44,40,36,60423,-6.619995697002797e-05,-0.00017651292412696195,3.290872304119722e-05,4,0.01,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010613130051915621,0.010777419990799763,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1292,1245,1100,121736,-0.0003860813563777354,-0.0006900177433133995,-9.857396333048565e-05,4,0.01,baseline,plus_entropy,fpir,query,2000,8972,0.010613130051915621,0.010227048695537885,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
44,46,42,60423,3.3099978485013984e-05,-3.472002433905137e-05,0.00011391242282838303,4,0.01,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010613130051915621,0.010227048695537885,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1292,1296,985,121736,3.2857987776828546e-05,-0.0004025103502661497,0.00043536833804297826,4,0.01,baseline,plus_both,fpir,query,2000,8972,0.010613130051915621,0.01064598803969245,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
44,43,36,60423,-1.6549989242506992e-05,-0.00013485768991735946,9.706413830992103e-05,4,0.01,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010613130051915621,0.01064598803969245,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
6098,6030,5375,121736,-0.0005585857922060854,-0.0011664585660774135,7.434119734507234e-05,4,0.05,baseline,plus_outside,fpir,query,2000,8972,0.05009200236577512,0.049533416573569036,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
214,211,177,60423,-4.964996772752098e-05,-0.0003745856171225191,0.00028415806507373336,4,0.05,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.05009200236577512,0.049533416573569036,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
6098,6182,5637,121736,0.0006900177433133995,0.00016428993888414274,0.001199316553854242,4,0.05,baseline,plus_entropy,fpir,query,2000,8972,0.05009200236577512,0.05078202010908852,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
214,234,205,60423,0.00033099978485013986,0.00011494816786358876,0.0005809916949149567,4,0.05,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.05009200236577512,0.05078202010908852,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
6098,6067,5201,121736,-0.00025464940527042125,-0.0009446671485838208,0.0004025103502661497,4,0.05,baseline,plus_both,fpir,query,2000,8972,0.05009200236577512,0.0498373529605047,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
214,226,183,60423,0.00019859987091008392,-0.00016874177498643505,0.0006331658239693748,4,0.05,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.05009200236577512,0.0498373529605047,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11599,11700,10533,121736,0.0008296641913649208,5.7501478609449955e-05,0.001560754419399356,4,0.1,baseline,plus_outside,fpir,query,2000,8972,0.09527995005585858,0.0961096142472235,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
508,519,436,60423,0.0001820498816675769,-0.0003989109938750327,0.0007800552015305388,4,0.1,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09527995005585858,0.0961096142472235,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11599,11655,10955,121736,0.00046001182887559964,-0.00016428993888414274,0.0010596701058027207,4,0.1,baseline,plus_entropy,fpir,query,2000,8972,0.09527995005585858,0.09573996188473417,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
508,516,471,60423,0.00013239991394005594,-0.00014842778821864115,0.00043652219633910524,4,0.1,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09527995005585858,0.09573996188473417,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11599,11660,10243,121736,0.0005010843135966354,-0.0003532233686009069,0.0013309538673851602,4,0.1,baseline,plus_both,fpir,query,2000,8972,0.09527995005585858,0.09578103436945522,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
508,539,437,60423,0.0005130496665177168,-0.00014824811805957714,0.0012965427857910728,4,0.1,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09527995005585858,0.09578103436945522,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23127,23128,21371,121736,8.214496944207137e-06,-0.000961096142472235,0.000961096142472235,4,0.2,baseline,plus_outside,fpir,query,2000,8972,0.18997667082867845,0.18998488532562266,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1276,1259,1157,60423,-0.0002813498171226189,-0.0009007594561887114,0.0003264677221286799,4,0.2,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18997667082867845,0.18998488532562266,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23127,23024,22449,121736,-0.000846093185253335,-0.001445956824604061,-0.00027087303673523143,4,0.2,baseline,plus_entropy,fpir,query,2000,8972,0.18997667082867845,0.1891305776434251,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1276,1262,1233,60423,-0.00023169984939509788,-0.0005377866752901359,5.0547898101992076e-05,4,0.2,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18997667082867845,0.1891305776434251,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23127,23132,21285,121736,4.1072484721035685e-05,-0.0009120145232305969,0.001026812118025892,4,0.2,baseline,plus_both,fpir,query,2000,8972,0.18997667082867845,0.1900177433133995,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1276,1254,1150,60423,-0.0003640997633351538,-0.0010182776690111444,0.00025240589324259006,4,0.2,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18997667082867845,0.1900177433133995,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34773,34722,32708,121736,-0.00041893934415456396,-0.0014130988368272325,0.0006245071301833464,4,0.3,baseline,plus_outside,fpir,query,2000,8972,0.28564270224091476,0.2852237628967602,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2036,2028,1906,60423,-0.00013239991394005594,-0.0006949104119635712,0.0004522302749561071,4,0.3,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.28564270224091476,0.2852237628967602,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34773,34784,34549,121736,9.035946638627851e-05,-0.0002710783991588355,0.00041914470657816803,4,0.3,baseline,plus_entropy,fpir,query,2000,8972,0.28564270224091476,0.28573306170730106,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2036,2039,2022,60423,4.964996772752098e-05,-0.0001322293517981474,0.0002483857837712863,4,0.3,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.28564270224091476,0.28573306170730106,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34773,34757,32712,121736,-0.00013143195110731419,-0.0011500295721889992,0.0009200236577511993,4,0.3,baseline,plus_both,fpir,query,2000,8972,0.28564270224091476,0.28551127028980744,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2036,2020,1898,60423,-0.0002647998278801119,-0.00088753867353777,0.0003516067646156347,4,0.3,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.28564270224091476,0.28551127028980744,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1298,1351,1098,121736,0.00043536833804297826,8.214496944207137e-05,0.0007723680751790748,5,0.01,baseline,plus_outside,fpir,query,2000,8972,0.010662417033580864,0.011097785371623842,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
47,41,36,60423,-9.929993545504196e-05,-0.00023860773162596812,1.6857400449998243e-05,5,0.01,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010662417033580864,0.011097785371623842,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1298,1280,1135,121736,-0.00014786094499572846,-0.00043536833804297826,0.00013163731353091826,5,0.01,baseline,plus_entropy,fpir,query,2000,8972,0.010662417033580864,0.010514556088585135,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
47,46,42,60423,-1.6549989242506992e-05,-0.0001286476445155216,8.273192747025989e-05,5,0.01,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010662417033580864,0.010514556088585135,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1298,1349,1002,121736,0.00041893934415456396,-1.6428993888414273e-05,0.0008214496944207137,5,0.01,baseline,plus_both,fpir,query,2000,8972,0.010662417033580864,0.011081356377735427,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
47,42,35,60423,-8.274994621253496e-05,-0.00022429862827532318,4.8579653935690195e-05,5,0.01,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010662417033580864,0.011081356377735427,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
6217,6176,5437,121736,-0.0003367943747124926,-0.0009693106394164421,0.0003041417493592681,5,0.05,baseline,plus_outside,fpir,query,2000,8972,0.05106952750213577,0.050732733127423275,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
217,218,177,60423,1.6549989242506992e-05,-0.00032776783562411425,0.0003571239441522655,5,0.05,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.05106952750213577,0.050732733127423275,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
6217,6249,5744,121736,0.00026286390221462837,-0.00026286390221462837,0.0007721627127554708,5,0.05,baseline,plus_entropy,fpir,query,2000,8972,0.05106952750213577,0.0513323914043504,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
217,235,208,60423,0.00029789980636512584,7.271716242565091e-05,0.0005332117741460309,5,0.05,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.05106952750213577,0.0513323914043504,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
6217,6163,5251,121736,-0.0004435828349871854,-0.0011664585660774135,0.00023842577380561104,5,0.05,baseline,plus_both,fpir,query,2000,8972,0.05106952750213577,0.050625944667148585,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
217,229,182,60423,0.00019859987091008392,-0.00021544876051650044,0.0006831483600640429,5,0.05,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.05106952750213577,0.050625944667148585,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
12003,12058,10820,121736,0.0004517973319313925,-0.0003532233686009069,0.0012405944009988817,5,0.1,baseline,plus_outside,fpir,query,2000,8972,0.09859860682131827,0.09905040415324966,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
537,548,458,60423,0.0001820498816675769,-0.0003790490091169643,0.0008115583418483444,5,0.1,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09859860682131827,0.09905040415324966,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
12003,12085,11378,121736,0.0006735887494249852,5.7501478609449955e-05,0.0012816668857199174,5,0.1,baseline,plus_entropy,fpir,query,2000,8972,0.09859860682131827,0.09927219557074325,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
537,538,497,60423,1.6549989242506992e-05,-0.0002645110973676776,0.00029486206576069085,5,0.1,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09859860682131827,0.09927219557074325,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
12003,12066,10570,121736,0.0005175133074850496,-0.00036965236248932116,0.0013882499835710061,5,0.1,baseline,plus_both,fpir,query,2000,8972,0.09859860682131827,0.09911612012880332,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
537,565,462,60423,0.00046339969879019576,-0.00018666447081546231,0.0012079264538293866,5,0.1,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09859860682131827,0.09911612012880332,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23663,23718,21835,121736,0.0004517973319313925,-0.0005341476637970686,0.001437536965236249,5,0.2,baseline,plus_outside,fpir,query,2000,8972,0.19437964119077347,0.19483143852270488,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1304,1282,1178,60423,-0.0003640997633351538,-0.0009623670601199813,0.00023026077205717831,5,0.2,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.19437964119077347,0.19483143852270488,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23663,23616,22980,121736,-0.0003860813563777354,-0.0009941594926726684,0.00023000591443779982,5,0.2,baseline,plus_entropy,fpir,query,2000,8972,0.19437964119077347,0.19399355983439573,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1304,1297,1259,60423,-0.00011584992469754894,-0.0003944064450688041,0.00017023932794375964,5,0.2,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.19437964119077347,0.19399355983439573,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23663,23745,21717,121736,0.0006735887494249852,-0.0003285798777682855,0.0017086153643950846,5,0.2,baseline,plus_both,fpir,query,2000,8972,0.19437964119077347,0.19505322994019847,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1304,1286,1176,60423,-0.00029789980636512584,-0.000961997741801688,0.00033096401579035237,5,0.2,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.19437964119077347,0.19505322994019847,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
35401,35475,33273,121736,0.0006078727738713281,-0.00042715384109877114,0.00169218637050667,5,0.3,baseline,plus_outside,fpir,query,2000,8972,0.29080140632187684,0.29140927909574815,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2085,2078,1946,60423,-0.00011584992469754894,-0.000789178951520848,0.0005257683408281832,5,0.3,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.29080140632187684,0.29140927909574815,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
35401,35409,35077,121736,6.571597555365709e-05,-0.00034500887165669973,0.00047644082276401394,5,0.3,baseline,plus_entropy,fpir,query,2000,8972,0.29080140632187684,0.2908671222974305,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2085,2084,2066,60423,-1.6549989242506992e-05,-0.00024183655901987896,0.0001921598001453977,5,0.3,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.29080140632187684,0.2908671222974305,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
35401,35502,33261,121736,0.0008296641913649208,-0.00021357692054938557,0.0019057632910560558,5,0.3,baseline,plus_both,fpir,query,2000,8972,0.29080140632187684,0.2916310705132418,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2085,2075,1941,60423,-0.00016549989242506993,-0.0008297485975886684,0.0005008752982089856,5,0.3,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.29080140632187684,0.2916310705132418,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1313,1292,1070,121736,-0.00017250443582834986,-0.0005339423013734639,0.00018071893277255702,6,0.01,baseline,plus_outside,fpir,query,2000,8972,0.01078563448774397,0.010613130051915621,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
47,40,36,60423,-0.00011584992469754894,-0.0002485150198127046,0.0,6,0.01,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.01078563448774397,0.010613130051915621,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1313,1229,1112,121736,-0.0006900177433133995,-0.0009939541302490635,-0.00041072484721035683,6,0.01,baseline,plus_entropy,fpir,query,2000,8972,0.01078563448774397,0.010095616744430571,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
47,48,43,60423,1.6549989242506992e-05,-8.585863602225396e-05,0.00012852516108647106,6,0.01,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.01078563448774397,0.010095616744430571,149,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1313,1214,957,121736,-0.0008132351974765065,-0.0012239600446868634,-0.00041072484721035683,6,0.01,baseline,plus_both,fpir,query,2000,8972,0.01078563448774397,0.009972399290267464,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
47,42,35,60423,-8.274994621253496e-05,-0.00022429862827532318,4.8579653935690195e-05,6,0.01,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.01078563448774397,0.009972399290267464,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5917,5921,5237,121736,3.2857987776828546e-05,-0.0005750147860944996,0.0006407307616481567,6,0.05,baseline,plus_outside,fpir,query,2000,8972,0.04860517841887363,0.04863803640665046,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
206,207,169,60423,1.6549989242506992e-05,-0.00033605117028758186,0.0003724392102443191,6,0.05,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04860517841887363,0.04863803640665046,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5917,5862,5365,121736,-0.0004517973319313925,-0.0010021686271932707,4.928698166524282e-05,6,0.05,baseline,plus_entropy,fpir,query,2000,8972,0.04860517841887363,0.04815338108694223,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
206,214,190,60423,0.00013239991394005594,-0.00011123568004769142,0.00038656157212744156,6,0.05,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04860517841887363,0.04815338108694223,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5917,5827,4970,121736,-0.0007393047249786423,-0.001437536965236249,-7.372511007426018e-05,6,0.05,baseline,plus_both,fpir,query,2000,8972,0.04860517841887363,0.047865873693894986,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
206,219,171,60423,0.0002151498601525909,-0.00018330308550536218,0.0006561580312777323,6,0.05,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04860517841887363,0.047865873693894986,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11063,10988,9840,121736,-0.0006160872708155352,-0.0013882499835710061,0.00016428993888414274,6,0.1,baseline,plus_outside,fpir,query,2000,8972,0.09087697969376356,0.09026089242294802,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
483,494,411,60423,0.0001820498816675769,-0.00040546066725157453,0.0007708006643993967,6,0.1,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09087697969376356,0.09026089242294802,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11063,11147,10408,121736,0.0006900177433133995,5.7501478609449955e-05,0.0012898813826641244,6,0.1,baseline,plus_entropy,fpir,query,2000,8972,0.09087697969376356,0.09156699743707696,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
483,494,444,60423,0.0001820498816675769,-0.00014499758925194138,0.0005247972321034991,6,0.1,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09087697969376356,0.09156699743707696,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11063,10998,9605,121736,-0.0005339423013734639,-0.0013886607084182157,0.00032036538082407835,6,0.1,baseline,plus_both,fpir,query,2000,8972,0.09087697969376356,0.0903430373923901,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
483,507,408,60423,0.00039719974182016784,-0.0002257167743113231,0.0011068962811437452,6,0.1,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09087697969376356,0.0903430373923901,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
22559,22669,20853,121736,0.000903594663862785,-3.2857987776828546e-05,0.001864896168758624,6,0.2,baseline,plus_outside,fpir,query,2000,8972,0.1853108365643688,0.18621443122823159,149,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
