analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,event_count,non_event_count,event_rate,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version,event_support_eligible,association_status
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,maximum_region_concentration,reconstruction_mse,182148,124729,,,,-0.11114765527799408,0.95,-0.11638956541641005,-0.10543702706906212,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,maximum_region_concentration,cosine_to_origin,182148,124729,,,,0.11114890404100655,0.95,0.10543580350994988,0.11639010439981898,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,left_right_asymmetry,angular_error_rad,182148,124729,,,,-0.08810985964019502,0.95,-0.0937381706523476,-0.08155207847782904,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,left_right_asymmetry,reconstruction_mse,182148,124729,,,,-0.08811194244058734,0.95,-0.09374235040663333,-0.0815559446208716,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,left_right_asymmetry,cosine_to_origin,182148,124729,,,,0.08810985964019502,0.95,0.08155207847782904,0.09373817065234716,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,saliency_center_x,angular_error_rad,182148,124729,,,,-0.04816097145714305,0.95,-0.05465577680930372,-0.04118002857819638,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,saliency_center_x,reconstruction_mse,182148,124729,,,,-0.048162620529248225,0.95,-0.0546556971460231,-0.0411845519671619,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,saliency_center_x,cosine_to_origin,182148,124729,,,,0.04816097145714305,0.95,0.04118002857819638,0.05465577680930324,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,saliency_center_y,angular_error_rad,182148,124729,,,,0.0692000365142088,0.95,0.06323613159528867,0.07632815080114352,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,saliency_center_y,reconstruction_mse,182148,124729,,,,0.06919805132102617,0.95,0.06323215828885913,0.0763277885446415,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,saliency_center_y,cosine_to_origin,182148,124729,,,,-0.0692000365142088,0.95,-0.07632815080114352,-0.06323613159528867,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,saliency_spread,angular_error_rad,182148,124729,,,,0.050315878828785965,0.95,0.04433188791138034,0.055976836322709174,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,saliency_spread,reconstruction_mse,182148,124729,,,,0.05031550076098529,0.95,0.04433185379541922,0.05597539706765226,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,saliency_spread,cosine_to_origin,182148,124729,,,,-0.050315878828785965,0.95,-0.05597683632270918,-0.04433188791138034,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,quadrant_top_left,angular_error_rad,182148,124729,,,,0.034428833003203485,0.95,0.028439920276768556,0.04022311638754663,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,quadrant_top_left,reconstruction_mse,182148,124729,,,,0.03443104229373694,0.95,0.02844551205169597,0.04022574463565626,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,quadrant_top_left,cosine_to_origin,182148,124729,,,,-0.034428833003203485,0.95,-0.04022311638754663,-0.028439920276768556,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,quadrant_top_right,angular_error_rad,182148,124729,,,,-0.05535726279803532,0.95,-0.0614232637285307,-0.0494670477133413,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,quadrant_top_right,reconstruction_mse,182148,124729,,,,-0.05536117561216879,0.95,-0.061431100182094564,-0.049468466593584184,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,quadrant_top_right,cosine_to_origin,182148,124729,,,,0.05535726279803532,0.95,0.0494670477133413,0.0614232637285307,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,quadrant_bottom_left,angular_error_rad,182148,124729,,,,0.04921412324884923,0.95,0.0435775183857871,0.05494419261196763,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,quadrant_bottom_left,reconstruction_mse,182148,124729,,,,0.04921932404025763,0.95,0.04358335883575115,0.054952921958162794,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,quadrant_bottom_left,cosine_to_origin,182148,124729,,,,-0.04921412324884923,0.95,-0.05494419261196763,-0.0435775183857871,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,quadrant_bottom_right,angular_error_rad,182148,124729,,,,0.008519322092824508,0.95,0.0029314232800305845,0.0140658627228654,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,quadrant_bottom_right,reconstruction_mse,182148,124729,,,,0.00851480822562589,0.95,0.0029259673663363625,0.014058534409165635,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,quadrant_bottom_right,cosine_to_origin,182148,124729,,,,-0.008519322092824508,0.95,-0.0140658627228654,-0.002931423280030585,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,left_eye_attention,angular_error_rad,182148,124729,,,,0.006275403651416832,0.95,0.000530662346659817,0.011982483139711647,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,left_eye_attention,reconstruction_mse,182148,124729,,,,0.006281320389963007,0.95,0.0005363489291192233,0.011983820248900915,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,left_eye_attention,cosine_to_origin,182148,124729,,,,-0.006275403651416832,0.95,-0.011982483139711649,-0.0005306623466598178,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,right_eye_attention,angular_error_rad,182148,124729,,,,0.016713946245465138,0.95,0.01105258037078021,0.022498996315587345,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,right_eye_attention,reconstruction_mse,182148,124729,,,,0.016708063670517796,0.95,0.011050445765490748,0.02249355146506647,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,right_eye_attention,cosine_to_origin,182148,124729,,,,-0.016713946245465138,0.95,-0.022498996315587345,-0.011052580370779684,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,nose_attention,angular_error_rad,182148,124729,,,,0.0371638137946928,0.95,0.03052427302526325,0.04411754154135813,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,nose_attention,reconstruction_mse,182148,124729,,,,0.03716445908931003,0.95,0.03052161267667409,0.04411580116617727,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,nose_attention,cosine_to_origin,182148,124729,,,,-0.0371638137946928,0.95,-0.04411754154135813,-0.03052427302526325,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,mouth_attention,angular_error_rad,182148,124729,,,,0.1665763182465436,0.95,0.16145060848910803,0.17223550995733589,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_256,mouth_attention,reconstruction_mse,182148,124729,,,,0.16657756706035373,0.95,0.16145078451773892,0.17223581265080543,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
