dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats
lfw,arcface-7972a704552df378345f,pca,pca_64,mouth_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,mouth_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,mouth_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,right_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,right_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,right_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,right_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,right_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,jaw_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,jaw_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,jaw_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,jaw_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,jaw_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,outside_face_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,outside_face_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,outside_face_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,outside_face_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,outside_face_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_entropy,angular_error_rad,10453,1674,0.05113371574534193,0.95,-0.023064076997031998,0.12838984135695206,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_entropy,reconstruction_mse,10453,1674,0.05114114633678786,0.95,-0.02202630007979071,0.13216865649800344,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_entropy,top1_score_drift,2662,314,-0.1200716356295889,0.95,-0.21889723502351216,-0.008410656703339438,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_entropy,agreement_with_origin,2662,314,0.06851895460926599,0.95,-0.01688954596667279,0.15157647733280283,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_entropy,threshold_crossing,2662,314,0.004781472950854263,0.95,0.00032448164519308624,0.01244029126142255,312
lfw,arcface-7972a704552df378345f,pca,pca_64,maximum_region_concentration,angular_error_rad,10453,1674,-0.05703885893906526,0.95,-0.10921964620140011,-0.007821838203570136,500
lfw,arcface-7972a704552df378345f,pca,pca_64,maximum_region_concentration,reconstruction_mse,10453,1674,-0.05703676487609077,0.95,-0.1119915719580331,-0.011024423373350405,500
lfw,arcface-7972a704552df378345f,pca,pca_64,maximum_region_concentration,top1_score_drift,2662,314,0.054640688123051805,0.95,-0.031888453819940675,0.12255528992298476,500
lfw,arcface-7972a704552df378345f,pca,pca_64,maximum_region_concentration,agreement_with_origin,2662,314,-0.05276252339941583,0.95,-0.11941397746446934,0.01661149224338576,500
lfw,arcface-7972a704552df378345f,pca,pca_64,maximum_region_concentration,threshold_crossing,2662,314,-0.0027118812437770773,0.95,-0.007247829984860908,0.0005487940777496069,316
lfw,arcface-7972a704552df378345f,pca,pca_64,left_right_asymmetry,angular_error_rad,10453,1674,-0.06271666845707945,0.95,-0.12645055949439157,0.001535785987258609,500
lfw,arcface-7972a704552df378345f,pca,pca_64,left_right_asymmetry,reconstruction_mse,10453,1674,-0.06272235416319585,0.95,-0.13211917860391872,-0.0031030073404626126,500
lfw,arcface-7972a704552df378345f,pca,pca_64,left_right_asymmetry,top1_score_drift,2662,314,0.1089989733448501,0.95,0.01481818394419378,0.19304995216478524,500
lfw,arcface-7972a704552df378345f,pca,pca_64,left_right_asymmetry,agreement_with_origin,2662,314,-0.05900486136528086,0.95,-0.1373134034178337,0.02596030936491501,500
lfw,arcface-7972a704552df378345f,pca,pca_64,left_right_asymmetry,threshold_crossing,2662,314,-0.006565680523979926,0.95,-0.014905600230852726,-0.002456518929758252,326
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_x,angular_error_rad,10453,1674,0.036136602939929145,0.95,-0.00891396307890958,0.0782605105888505,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_x,reconstruction_mse,10453,1674,0.036132493245713236,0.95,-0.006006569129765153,0.07703651392967727,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_x,top1_score_drift,2662,314,-0.0021006203175501005,0.95,-0.08879814635584823,0.08120281792465711,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_x,agreement_with_origin,2662,314,-0.010866450090408653,0.95,-0.08571992431463892,0.06652602276155337,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_x,threshold_crossing,2662,314,0.002854610531700863,0.95,-0.0003931527636922186,0.009706742757140216,306
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_y,angular_error_rad,10453,1674,0.04188847713611366,0.95,-0.027780327352162654,0.12081183527913311,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_y,reconstruction_mse,10453,1674,0.04188446729049476,0.95,-0.032792647170292205,0.12270201252757035,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_y,top1_score_drift,2662,314,0.05754167552193598,0.95,-0.02487273521169991,0.12443481224508675,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_y,agreement_with_origin,2662,314,-0.03918876859990251,0.95,-0.1142361361937287,0.04156284625436423,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_y,threshold_crossing,2662,314,-0.038251780978789084,0.95,-0.07816261867471584,-0.03551965029527137,319
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_spread,angular_error_rad,10453,1674,-0.015248502558982692,0.95,-0.06880573833505604,0.03082436464910241,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_spread,reconstruction_mse,10453,1674,-0.015243775124031082,0.95,-0.06595917432508198,0.03366639417224576,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_spread,top1_score_drift,2662,314,0.021966170464673657,0.95,-0.03700111716472647,0.07766530409461442,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_spread,agreement_with_origin,2662,314,0.02469165677053719,0.95,-0.05051519025227192,0.09855913509437546,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_spread,threshold_crossing,2662,314,0.0378949572672181,0.95,0.03504880098630377,0.07147415603793783,322
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_top_left,angular_error_rad,10453,1674,0.0036430179488795757,0.95,-0.05963530757765487,0.0598035856939754,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_top_left,reconstruction_mse,10453,1674,0.0035229687586426466,0.95,-0.05477979330170515,0.060357439147062264,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_top_left,top1_score_drift,2662,314,-0.06429994270896416,0.95,-0.13861895529194687,0.014742096964393724,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_top_left,agreement_with_origin,2662,314,0.03995522385306172,0.95,-0.025541836521181655,0.10285135149078516,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_top_left,threshold_crossing,2662,314,0.014344499939397749,0.95,-0.018708416602873684,0.05329831046567631,428
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_top_right,angular_error_rad,10453,1674,-0.003846391250836532,0.95,-0.05189540633028123,0.05018596339009315,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_top_right,reconstruction_mse,10453,1674,-0.003922827184607184,0.95,-0.0646375302730041,0.04812829013079893,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_top_right,top1_score_drift,2662,314,-0.03739640219518218,0.95,-0.1251151074000928,0.054072669091369624,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_top_right,agreement_with_origin,2662,314,0.026122402673013304,0.95,-0.03251016647003371,0.09434913907298409,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_top_right,threshold_crossing,2662,314,-0.029545535931118302,0.95,-0.05555804725236976,-0.007993069008832902,431
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_bottom_left,angular_error_rad,10453,1674,-0.02057295253219202,0.95,-0.06546915234381252,0.027033041201117953,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_bottom_left,reconstruction_mse,10453,1674,-0.02017132087181918,0.95,-0.06958489905721468,0.02749067036967084,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_bottom_left,top1_score_drift,2662,314,0.048523829033681146,0.95,-0.03824554494103292,0.1326672009173955,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_bottom_left,agreement_with_origin,2662,314,-0.030885447258449234,0.95,-0.08843728934301588,0.027739568337459067,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_bottom_left,threshold_crossing,2662,314,-0.011775661729930541,0.95,-0.021276111485469342,-0.0060623648798899575,440
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_bottom_right,angular_error_rad,10453,1674,0.03847523486172069,0.95,-0.013897484268250899,0.09169649599196142,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_bottom_right,reconstruction_mse,10453,1674,0.038209909222225745,0.95,-0.00878881461644861,0.08315508592330563,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_bottom_right,top1_score_drift,2662,314,0.0020955248877107947,0.95,-0.06233518631045918,0.05840082894200792,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_bottom_right,agreement_with_origin,2662,314,0.0018686433695210161,0.95,-0.05346077236245028,0.057756804315590764,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,quadrant_bottom_right,threshold_crossing,2662,314,0.029367538377793313,0.95,0.01319074935926052,0.05072281380901756,433
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,left_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,left_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,left_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,left_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,left_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,right_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,right_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,right_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,right_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,right_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,nose_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,nose_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,nose_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,nose_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,nose_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,mouth_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,mouth_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,mouth_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,mouth_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,mouth_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,left_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,left_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,left_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,left_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,left_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,right_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,right_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,right_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,right_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,right_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,jaw_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,jaw_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,jaw_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,jaw_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,jaw_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,outside_face_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,outside_face_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,outside_face_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,outside_face_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,outside_face_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_entropy,angular_error_rad,10453,1674,-0.0020034455326475823,0.95,-0.06694820049630601,0.07578067652861287,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_entropy,reconstruction_mse,10453,1674,-0.0018802860669215433,0.95,-0.069752241373475,0.08649077875764628,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_entropy,top1_score_drift,2662,314,-0.10051220201890025,0.95,-0.18685053070835023,0.009785542202140984,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_entropy,agreement_with_origin,2662,314,0.053744860646464374,0.95,-0.01800995891897102,0.11135379865891433,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_entropy,threshold_crossing,2662,314,-0.013488035637484411,0.95,-0.04885477130684777,0.01683388327051302,424
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,maximum_region_concentration,angular_error_rad,10453,1674,-0.018299022460203346,0.95,-0.0730115690895364,0.02886072911843825,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,maximum_region_concentration,reconstruction_mse,10453,1674,-0.018496124888715174,0.95,-0.08015655781648291,0.03388796464041041,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,maximum_region_concentration,top1_score_drift,2662,314,0.057347320921791,0.95,-0.02095238891581396,0.13108349831520835,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,maximum_region_concentration,agreement_with_origin,2662,314,-0.04074116277384069,0.95,-0.09889384324218803,0.016812642288293104,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,maximum_region_concentration,threshold_crossing,2662,314,0.005495127783443026,0.95,-0.031213443826997967,0.04319296347123233,431
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,left_right_asymmetry,angular_error_rad,10453,1674,0.0048548455343105645,0.95,-0.06127301664622463,0.06966248264321474,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,left_right_asymmetry,reconstruction_mse,10453,1674,0.005210020869391935,0.95,-0.07000030311259085,0.06913620197576881,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,left_right_asymmetry,top1_score_drift,2662,314,0.11035542964276968,0.95,0.028798949016478972,0.18674823317997022,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,left_right_asymmetry,agreement_with_origin,2662,314,-0.05552568732575814,0.95,-0.11090931646095112,0.0026779705512520965,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,left_right_asymmetry,threshold_crossing,2662,314,0.030366272423407153,0.95,0.013453869621732404,0.0528150628380585,431
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_center_x,angular_error_rad,10453,1674,0.033167912774243635,0.95,-0.00944814569212068,0.07350468326072351,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_center_x,reconstruction_mse,10453,1674,0.032792440630646714,0.95,-0.009072458576598965,0.07721345721288031,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_center_x,top1_score_drift,2662,314,-0.02448391335215051,0.95,-0.09569186279820807,0.046315974524618456,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_center_x,agreement_with_origin,2662,314,0.023395691643472015,0.95,-0.05089591595535226,0.09417259290511971,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_center_x,threshold_crossing,2662,314,-0.027868135315729677,0.95,-0.05462345648899591,-0.006339388562108808,432
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_center_y,angular_error_rad,10453,1674,0.006701280467354321,0.95,-0.05931082951521223,0.08346011680512273,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_center_y,reconstruction_mse,10453,1674,0.007017769667974402,0.95,-0.06577634575481892,0.08497661113631677,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_center_y,top1_score_drift,2662,314,0.07119597853242762,0.95,-0.009995778350880547,0.14403534797560746,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_center_y,agreement_with_origin,2662,314,-0.021701529026146797,0.95,-0.0853359049040279,0.03979579829118213,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_center_y,threshold_crossing,2662,314,0.019339986278454922,0.95,0.011083434901581032,0.03168891056781022,437
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_spread,angular_error_rad,10453,1674,-0.01331718219941483,0.95,-0.07255178020675002,0.04018389188323458,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_spread,reconstruction_mse,10453,1674,-0.013149480843318786,0.95,-0.06748123186765673,0.0410649227841511,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_spread,top1_score_drift,2662,314,0.005699061346519494,0.95,-0.07162356857746036,0.07631688901830044,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_spread,agreement_with_origin,2662,314,0.02524278445088252,0.95,-0.02872882204306558,0.07787930397779269,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m128_b8,saliency_spread,threshold_crossing,2662,314,-0.005673538799894237,0.95,-0.04595293390084735,0.029479530999060918,451
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_top_left,angular_error_rad,10453,1674,0.006563290789266451,0.95,-0.04350856120642233,0.06032597591891402,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_top_left,reconstruction_mse,10453,1674,0.00704311502434964,0.95,-0.048446847092266127,0.05617150347164302,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_top_left,top1_score_drift,2662,314,-0.0770974521181599,0.95,-0.1403950507190165,0.004069809199998251,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_top_left,agreement_with_origin,2662,314,0.07206889105577337,0.95,-0.004659582002997416,0.13787733018554385,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_top_left,threshold_crossing,2662,314,0.05808789915802275,0.95,0.01221793591186004,0.09680930655300807,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_top_right,angular_error_rad,10453,1674,-0.010629586073396128,0.95,-0.061887652889572424,0.043221925795497614,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_top_right,reconstruction_mse,10453,1674,-0.009790843622044175,0.95,-0.05980535505497404,0.04241219264968228,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_top_right,top1_score_drift,2662,314,-0.020901977172236064,0.95,-0.11667960513491035,0.05774660549571567,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_top_right,agreement_with_origin,2662,314,0.011186880796800235,0.95,-0.07741544613884827,0.09957025410764428,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_top_right,threshold_crossing,2662,314,-0.008221275261571893,0.95,-0.08743703349988205,0.0685353989212379,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_bottom_left,angular_error_rad,10453,1674,-0.010906072745737965,0.95,-0.06392068800367263,0.03480119701288495,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_bottom_left,reconstruction_mse,10453,1674,-0.011727910591983949,0.95,-0.0573104130594403,0.03347554996877454,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_bottom_left,top1_score_drift,2662,314,0.01757455936499298,0.95,-0.08704025538816255,0.11049422507748252,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_bottom_left,agreement_with_origin,2662,314,-0.013250319220606618,0.95,-0.1086839033631603,0.07177504891842636,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_bottom_left,threshold_crossing,2662,314,-0.0042274078541489684,0.95,-0.0646649731816605,0.0567481499487037,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_bottom_right,angular_error_rad,10453,1674,0.043319143646011936,0.95,-0.003141774642722947,0.0902537819821512,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_bottom_right,reconstruction_mse,10453,1674,0.04404478333664455,0.95,-0.007560935673282118,0.09597016489848449,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_bottom_right,top1_score_drift,2662,314,0.042325945050934455,0.95,-0.022049565967904774,0.09168613928797323,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_bottom_right,agreement_with_origin,2662,314,-0.05227020616252112,0.95,-0.11034025805389189,0.001989678498068669,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,quadrant_bottom_right,threshold_crossing,2662,314,-0.021623485017475592,0.95,-0.05869672219355996,0.018657873393244165,500
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,left_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,left_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,left_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,left_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,left_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,right_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,right_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,right_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,right_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,right_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,nose_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,nose_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,nose_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,nose_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,nose_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,mouth_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,mouth_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,mouth_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,mouth_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,mouth_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,left_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,left_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,left_cheek_attention,top1_score_drift,0,0,,0.95,,,0
