reference_method,candidate_method,target_fpir,metric,split_count,delta_min,delta_q25,delta_median,delta_q75,delta_max,positive_delta_split_count,negative_delta_split_count,positive_conditional_ci_split_count,negative_conditional_ci_split_count,between_split_statistics_are_ci,independent_replications,multiple_comparison_adjustment
global_empirical,fiqa_s,0.3,fpir,20,-0.017915817835315765,-0.0102434776894263,-0.005121738844713149,-0.0028771275547085496,-0.001026812118025892,0,20,0,18,False,False,none
global_empirical,fiqa_s,0.3,tpir_at_rank_k,20,-0.0028300481604686956,-0.0016632739188719528,-0.001117124273869222,-0.0008564619432997368,-0.0006454495804577728,0,20,0,10,False,False,none
global_safe,fiqa_l,0.01,fpir,20,-0.0011253860813563777,-0.0005873365315108103,-0.00036965236248932116,-0.00030599001117171586,-1.6428993888414273e-05,0,20,0,15,False,False,none
global_safe,fiqa_l,0.01,tpir_at_rank_k,20,0.0,1.6549989242506992e-05,1.6549989242506992e-05,3.3099978485013984e-05,3.3099978485013984e-05,17,0,0,0,False,False,none
global_safe,fiqa_l,0.05,fpir,20,-0.00384438456988894,-0.0014293224682920419,-0.0008337714398370244,-0.00055242491949793,-0.00025464940527042125,0,20,0,13,False,False,none
global_safe,fiqa_l,0.05,tpir_at_rank_k,20,-1.6549989242506992e-05,0.0001820498816675769,0.0002151498601525909,0.00029789980636512584,0.00034754977409264686,18,1,2,0,False,False,none
global_safe,fiqa_l,0.1,fpir,20,-0.004945127160412697,-0.0029572188999145693,-0.0022343431688243414,-0.001686025497798515,-0.0011089570874679635,0,20,0,20,False,False,none
global_safe,fiqa_l,0.1,tpir_at_rank_k,20,0.00023169984939509788,0.0006909620508746669,0.000935074392201645,0.0010591993115204475,0.0012908991609155455,20,0,11,0,False,False,none
global_safe,fiqa_l,0.2,fpir,20,-0.006128014720378524,-0.0007947525793520404,0.0005503712952618781,0.0007906453308799369,0.0018318328185581915,12,8,3,2,False,False,none
global_safe,fiqa_l,0.2,tpir_at_rank_k,20,0.0011088492792479686,0.0015681114807275375,0.0018701487844032902,0.001990136206411466,0.002267348526223458,20,0,19,0,False,False,none
global_safe,fiqa_l,0.3,fpir,20,-0.005405138989288296,0.0005688539133863442,0.0014580732075967669,0.00203719524216337,0.004632976276532825,15,5,6,2,False,False,none
global_safe,fiqa_l,0.3,tpir_at_rank_k,20,0.0018039488274332622,0.0024452609105804083,0.002581798321831091,0.002689373251907386,0.0029458980851662445,20,0,20,0,False,False,none
global_safe,fiqa_s,0.01,fpir,20,-0.0008214496944207137,-0.0004148320956824604,-0.00021768416902148913,-1.4375369652362489e-05,4.1072484721035685e-05,3,16,0,12,False,False,none
global_safe,fiqa_s,0.01,tpir_at_rank_k,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,False,none
global_safe,fiqa_s,0.05,fpir,20,-0.0024397055924295194,-0.0006160872708155353,-0.00013553919957941778,0.0,0.0004435828349871854,5,15,0,6,False,False,none
global_safe,fiqa_s,0.05,tpir_at_rank_k,20,-8.274994621253496e-05,1.2412491931880243e-05,5.792496234877448e-05,8.274994621253496e-05,0.00011584992469754894,15,3,0,0,False,False,none
global_safe,fiqa_s,0.1,fpir,20,-0.0027764999671420123,-0.0003162581323519748,8.625221791417495e-05,0.00038402773214168365,0.0017168298613392916,12,8,3,4,False,False,none
global_safe,fiqa_s,0.1,tpir_at_rank_k,20,-0.00034754977409264686,-2.068748655313374e-05,6.619995697002797e-05,0.00015308740049318966,0.00023169984939509788,14,6,0,0,False,False,none
global_safe,fiqa_s,0.2,fpir,20,-0.0021193402116054414,4.107248472103569e-06,0.0006325162647039496,0.0007968062035880923,0.00232470263521062,15,5,2,3,False,False,none
global_safe,fiqa_s,0.2,tpir_at_rank_k,20,-0.0006950995481852937,-0.0003930622445095411,-0.0002730748225013654,-0.00024411234132697813,-8.274994621253496e-05,0,20,0,0,False,False,none
global_safe,fiqa_s,0.3,fpir,20,-0.0027847144640862193,-0.0002341131629099034,0.0002957218899914569,0.0007865380824078334,0.002636853519090491,11,9,3,2,False,False,none
global_safe,fiqa_s,0.3,tpir_at_rank_k,20,-0.0008274994621253496,-0.00048822468265395625,-0.00038064975257766083,-0.00015308740049318968,0.00024824983863760486,4,16,0,0,False,False,none
