case_id,extraction_uid,dataset_id,sample_id,model_uid,compression_family,compression_profile,search_mode,is_mated,threshold_policy,top1_score_drift,agreement_with_origin,threshold_crossing,origin_fallback_used,saliency_target_eligible,heatmap_available,angular_error_rad,retrieval_metrics_available,case_group,case_priority_rank,selection_seed,cases_per_group
gradcam-cdc36efde81114776120,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:4443_cam1_4,magface-6931178ad2025e1b3799,pca,pca_256,pca_direct_cosine,False,frozen_origin,-0.2475885152816772,True,True,False,True,True,0.0159423279361031,True,threshold_crossing,7,42,8
gradcam-1e89ae98fd80ce49d06f,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:5863_cam1_57,magface-6931178ad2025e1b3799,pca,pca_256,pca_direct_cosine,False,frozen_origin,-0.1860612034797668,True,True,False,True,True,0.0159143257228799,True,threshold_crossing,8,42,8
gradcam-c31f65e209a38bd6456a,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_5122,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,2.372264862060547e-05,True,False,False,True,True,0.0307448124842165,True,high_error,1,42,8
gradcam-852e89435908ca45d195,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:1707_cam2_1,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0001071989536285,True,False,False,True,True,0.0281397953196242,True,high_error,2,42,8
gradcam-6fc37a06676404351a87,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_5103,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,2.7060508728027344e-05,True,False,False,True,True,0.0278548645772721,True,high_error,3,42,8
gradcam-199a4b8139f6eaaaa4ce,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:245_cam3_1,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,1.7881393432617188e-06,True,False,False,True,True,0.0277982110385261,True,high_error,4,42,8
gradcam-60548cad6f0ff342812d,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:5227_24,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0001064538955688,True,False,False,True,True,0.027784126399473,True,high_error,5,42,8
gradcam-3460dbb9367811a791b2,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:3833_cam2_1,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0001485347747802,True,False,False,True,True,0.0270212873470543,True,high_error,6,42,8
gradcam-d6b11e30dbaac55765af,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_2350,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0001172721385955,True,False,False,True,True,0.0270210028162864,True,high_error,7,42,8
gradcam-fca03a887e3107ee8cfa,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:2920_cam1_1,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,-3.153085708618164e-05,True,False,False,True,True,0.026189696365415,True,high_error,8,42,8
gradcam-767aa77f1d3eded5306b,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_15508,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,9.888410568237303e-05,False,False,False,True,True,0.0189680041085444,True,rank_flip,1,42,8
gradcam-3bb9a443b69f7f069169,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:10154_cam1_76,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0001323819160461,False,False,False,True,True,0.0177217054871949,True,rank_flip,2,42,8
gradcam-0b97acef089fabead213,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:9411_cam2_38,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,5.97536563873291e-05,False,False,False,True,True,0.0175918539444864,True,rank_flip,3,42,8
gradcam-35cc6781c73fc52b8cf7,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:5581_cam1_198,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,2.676248550415039e-05,False,False,False,True,True,0.0157424791954777,True,rank_flip,4,42,8
gradcam-4b4e8330d4d811981f3f,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:8361_cam1_5,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0001004338264465,False,False,False,True,True,0.0155822310019668,True,rank_flip,5,42,8
gradcam-ca87e3d310cf9604cf76,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:10199_cam2_79,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,8.165836334228516e-05,False,False,False,True,True,0.0152417680402502,True,rank_flip,6,42,8
gradcam-5512ecbf4568a7588bd3,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:8812_cam2_117,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,5.960464477539063e-06,False,False,False,True,True,0.0151810370660461,True,rank_flip,7,42,8
gradcam-0152f658e0760251c8ec,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:5735_cam2_58,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,7.390975952148438e-05,False,False,False,True,True,0.0147316815755366,True,rank_flip,8,42,8
gradcam-19b379f79ceb195078f0,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:5737_cam1_31,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,1.895427703857422e-05,True,False,False,True,True,0.0067485800850846,True,stable,1,42,8
gradcam-4c94c89168dae41374cd,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:9222_cam3_21,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,2.8908252716064453e-05,True,False,False,True,True,0.0071532086484159,True,stable,2,42,8
gradcam-c7a16e1ff25cc0c65ce9,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:9390_cam1_53,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,2.8312206268310547e-05,True,False,False,True,True,0.0072521690775135,True,stable,3,42,8
gradcam-686ea0abbf0d00d12f5e,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:6676_cam2_1,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,3.272294998168945e-05,True,False,False,True,True,0.0074153540855436,True,stable,4,42,8
gradcam-c37804d09b3748916c5c,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:5674_cam1_43,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,3.057718276977539e-05,True,False,False,True,True,0.0074539909300282,True,stable,5,42,8
gradcam-38f145d67b7dd362dea3,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:9777_cam2_36,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,3.218650817871094e-05,True,False,False,True,True,0.0075740222968775,True,stable,6,42,8
gradcam-6c6b3324aab48a8e26e1,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:10425_cam2_4,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,2.974271774291992e-05,True,False,False,True,True,0.0076106875892813,True,stable,7,42,8
gradcam-7db454ffd60ab71d5713,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:5796_cam1_3,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,2.968311309814453e-05,True,False,False,True,True,0.0076114490251233,True,stable,8,42,8
gradcam-fb5be4b8545356aeb14f,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:7492_cam2_4,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0001033544540405,True,True,False,True,True,0.014952129000843,True,threshold_crossing,1,42,8
gradcam-45ae67913734232bbdc3,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:9448_cam2_98,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,7.95125961303711e-05,True,True,False,True,True,0.0147319115462625,True,threshold_crossing,2,42,8
gradcam-82e5416ea50939f6b7e1,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_4751,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,8.499622344970703e-05,True,True,False,True,True,0.0137702070352344,True,threshold_crossing,3,42,8
gradcam-b55c41d721cd43beb799,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:5814_cam1_57,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,6.783008575439453e-05,True,True,False,True,True,0.0128667485926905,True,threshold_crossing,4,42,8
gradcam-7780b86732a44985a3f0,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:9314_cam2_6,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,8.910894393920898e-05,True,True,False,True,True,0.0127993542782852,True,threshold_crossing,5,42,8
gradcam-dfb630aae93ce04f8c9b,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:8681_cam1_13,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,7.343292236328125e-05,True,True,False,True,True,0.0127057988018722,True,threshold_crossing,6,42,8
gradcam-416ba7b9af5ade02b57b,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_21923,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,5.960464477539063e-05,True,True,False,True,True,0.0125798070657073,True,threshold_crossing,7,42,8
gradcam-42746851ab29feb0eeca,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:10415_cam1_1,magface-6931178ad2025e1b3799,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,5.054473876953125e-05,True,True,False,True,True,0.0124406665103867,True,threshold_crossing,8,42,8
gradcam-11e15ca415b90ee7b90e,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_3849,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.3500250577926636,True,False,False,True,True,1.1914057656789183,True,high_error,1,42,8
gradcam-e59aacc339e21aafccb5,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:1486_cam1_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4004417061805725,True,False,False,True,True,1.119693400640586,True,high_error,2,42,8
gradcam-31311f2c10dd1075d5d5,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:8645_cam2_17,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.4437698721885681,True,False,False,True,True,1.1150447965663783,True,high_error,3,42,8
gradcam-3053765a3bd8329d5a3c,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_12179,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.3956128358840942,True,False,False,True,True,1.0989248770873743,True,high_error,4,42,8
gradcam-c1819f5fedb2a919e735,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:9037_cam2_18,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.3731280565261841,True,False,False,True,True,1.0964348525097138,True,high_error,5,42,8
gradcam-28264bd840abebef6706,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:1780_cam2_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.3874316215515136,True,False,False,True,True,1.092694650518865,True,high_error,6,42,8
gradcam-1ba28a2fd6a24a30fcae,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:5244_25,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.0591859221458435,True,False,False,True,True,1.0827773494515895,True,high_error,7,42,8
gradcam-85a80d22d3531228b1fe,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:712_cam3_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.3432673215866089,True,False,False,True,True,1.0727179799166748,True,high_error,8,42,8
gradcam-314ea930748ef0297057,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_5122,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.419349193572998,False,False,False,True,True,1.2931424718945,True,rank_flip,1,42,8
gradcam-dca12fee20901bb81e27,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:711_cam2_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4299214780330658,False,False,False,True,True,1.2298259969493517,True,rank_flip,2,42,8
gradcam-8aece114a59524623f1e,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:5244_28,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.1102545857429504,False,False,False,True,True,1.185255493307191,True,rank_flip,3,42,8
gradcam-7effc8614db9fba05da7,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:2777_cam1_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.3630874454975128,False,False,False,True,True,1.1745442348218087,True,rank_flip,4,42,8
gradcam-d606fa1252831a1db937,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_1459,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4669890999794006,False,False,False,True,True,1.168912947731548,True,rank_flip,5,42,8
gradcam-2d51d4426e1097cbbf68,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_2899,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4427932798862457,False,False,False,True,True,1.163472536545551,True,rank_flip,6,42,8
gradcam-efdf1d24d7fc151958d7,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:2973_cam3_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.4191376566886902,False,False,False,True,True,1.1611343282700095,True,rank_flip,7,42,8
gradcam-f5da923347ff83522496,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:1758_cam2_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.3891440629959106,False,False,False,True,True,1.157441956044244,True,rank_flip,8,42,8
gradcam-e7c95008ff01a556b1e7,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:5849_cam2_31,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,-0.013787031173706,True,False,False,True,True,0.2743969110261862,True,stable,1,42,8
gradcam-151bd0fcde7440ef7965,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:5796_cam1_98,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.0162408947944641,True,False,False,True,True,0.280027201004808,True,stable,2,42,8
gradcam-7c54d167fe3e93442584,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:5762_cam1_110,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,-0.0469754934310913,True,False,False,True,True,0.2906025690419265,True,stable,3,42,8
gradcam-cc0be43d08ed578352b6,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:10132_cam3_20,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,-0.0032759308815002,True,False,False,True,True,0.2925003912556664,True,stable,4,42,8
gradcam-f74a4b6b1be8deac86a8,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:10436_cam2_38,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,-0.0280365943908691,True,False,False,True,True,0.2966555703168577,True,stable,5,42,8
gradcam-5ed3e4e180e605daf327,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:5661_cam2_13,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,-0.0149067640304565,True,False,False,True,True,0.2968321600203317,True,stable,6,42,8
gradcam-2891969a935d6e57af12,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:5849_cam2_52,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,-0.0250877141952514,True,False,False,True,True,0.3005018353934985,True,stable,7,42,8
gradcam-10e847380f6b6677a65a,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:5762_cam1_62,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.0099489092826843,True,False,False,True,True,0.3010616034732872,True,stable,8,42,8
gradcam-c7a5a7c88cf364d37e82,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_2648,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.3769436478614807,False,True,False,True,True,1.2928570109732973,True,threshold_crossing,1,42,8
gradcam-dd8238b0a44b380226a5,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_3111,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4753872752189636,False,True,False,True,True,1.2818055831796895,True,threshold_crossing,2,42,8
gradcam-b4e0189754636f6b226c,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_2350,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.5189622938632965,False,True,False,True,True,1.279375146724627,True,threshold_crossing,3,42,8
gradcam-5db06c402b5ca738c2ca,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:2721_cam1_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4945804178714752,False,True,False,True,True,1.1990950229594213,True,threshold_crossing,4,42,8
gradcam-b370da2eb9d1a890975e,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:4245_cam2_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.5055787563323975,False,True,False,True,True,1.1716247140339635,True,threshold_crossing,5,42,8
gradcam-c8700fddd5f000ef51be,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_12175,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4925390183925628,False,True,False,True,True,1.1680575367328334,True,threshold_crossing,6,42,8
gradcam-84b11712721334cfbb07,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:2921_cam1_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.5018032193183899,False,True,False,True,True,1.1267079003439389,True,threshold_crossing,7,42,8
gradcam-2d02ea1cf9ccea7b4cd9,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:262_cam1_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.1969969868659973,True,True,False,True,True,1.1248656094654392,True,threshold_crossing,8,42,8
gradcam-e1cba2ef8f2618c5e6a9,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_2648,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3151466250419616,True,False,False,True,True,1.2928570109732973,True,high_error,1,42,8
gradcam-2fcdb3f7a602d6981f1c,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_2350,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.4677051603794098,True,False,False,True,True,1.279375146724627,True,high_error,2,42,8
gradcam-4beac097900243cf691a,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_3849,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.279691219329834,True,False,False,True,True,1.1914057656789183,True,high_error,3,42,8
gradcam-6f733177488622a6265c,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:1758_cam2_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.322805643081665,True,False,False,True,True,1.157441956044244,True,high_error,4,42,8
gradcam-510de563d3550fff48cf,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_1614,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.2067592740058899,True,False,False,True,True,1.1251714095612364,True,high_error,5,42,8
gradcam-6d30ab12937416756ce4,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:2756_cam4_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.375140368938446,True,False,False,True,True,1.1212867545926606,True,high_error,6,42,8
gradcam-6e27b11cdc85b1ef70d9,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_4934,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3546055853366852,True,False,False,True,True,1.1200559149030012,True,high_error,7,42,8
gradcam-72df163558495995da18,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:1486_cam1_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3626710772514343,True,False,False,True,True,1.119693400640586,True,high_error,8,42,8
gradcam-103135a6f1074f378802,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_5122,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3354465365409851,False,False,False,True,True,1.2931424718945,True,rank_flip,1,42,8
gradcam-73b74d8bdaf4ad7ffd8d,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_3111,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3892654776573181,False,False,False,True,True,1.2818055831796895,True,rank_flip,2,42,8
gradcam-0c3dc598e87ee3f3d6af,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:711_cam2_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.349903255701065,False,False,False,True,True,1.2298259969493517,True,rank_flip,3,42,8
gradcam-aa07c6c0c2017f74a8d2,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:2721_cam1_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3851007521152496,False,False,False,True,True,1.1990950229594213,True,rank_flip,4,42,8
gradcam-66e0e5024515dc8ff56e,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:5244_28,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0332123041152954,False,False,False,True,True,1.185255493307191,True,rank_flip,5,42,8
gradcam-b857f4151756c19b63c2,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:2777_cam1_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.2665943801403045,False,False,False,True,True,1.1745442348218087,True,rank_flip,6,42,8
gradcam-6e4a86d6385930c3e088,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:4245_cam2_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3799043297767639,False,False,False,True,True,1.1716247140339635,True,rank_flip,7,42,8
gradcam-21492a4d873c65712988,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:distractors_1459,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.4127475619316101,False,False,False,True,True,1.168912947731548,True,rank_flip,8,42,8
gradcam-091668b34c5afde81a45,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:10007_cam1_6,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.0384426116943359,True,False,False,True,True,0.2708750193698688,True,stable,1,42,8
gradcam-3e25786c98a5f882eca2,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:5849_cam2_31,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.0383727550506591,True,False,False,True,True,0.2743969110261862,True,stable,2,42,8
gradcam-250e90b15d810bc40be5,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:5796_cam1_98,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0470258593559265,True,False,False,True,True,0.280027201004808,True,stable,3,42,8
gradcam-b53cdcea5ebc3869464d,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:5762_cam1_110,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.0447819232940673,True,False,False,True,True,0.2906025690419265,True,stable,4,42,8
gradcam-8770c31175bda250ef03,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:10132_cam3_20,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.0339100956916809,True,False,False,True,True,0.2925003912556664,True,stable,5,42,8
gradcam-c5b36115416dea6d1f69,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:10436_cam2_38,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.0392820835113525,True,False,False,True,True,0.2966555703168577,True,stable,6,42,8
gradcam-f891a7b8db64f15a450a,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:5661_cam2_13,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.0334912538528442,True,False,False,True,True,0.2968321600203317,True,stable,7,42,8
gradcam-214ccfb393ec285a98f6,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:5796_cam1_93,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0562106966972351,True,False,False,True,True,0.2998539071923959,True,stable,8,42,8
gradcam-e9331555214e786e68b3,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:2921_cam1_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.4919670224189758,False,True,False,True,True,1.1267079003439389,True,threshold_crossing,1,42,8
gradcam-dda28036bbd4fc988cbf,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:262_cam1_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.1753740906715393,True,True,False,True,True,1.1248656094654392,True,threshold_crossing,2,42,8
gradcam-da40664702f05a6baaf5,population-6d209a768793a89592ef6fcc,survface,survface:registered_probe:5244_20,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0738033056259155,True,True,False,True,True,1.0505296137972244,True,threshold_crossing,3,42,8
gradcam-2bba829d6b4840e872c1,population-6d209a768793a89592ef6fcc,survface,survface:unknown_unknown_probe:2147_cam3_1,magface-6931178ad2025e1b3799,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.4481692612171173,False,True,False,True,True,1.040727444414776,True,threshold_crossing,4,42,8
