reference_successes,candidate_successes,both_successes,total,candidate_minus_reference,paired_bootstrap95_low,paired_bootstrap95_high,partition_seed,target_fpir,reference_method,candidate_method,metric,resampling_unit,resamples,bootstrap_seed,reference_realized_fpir,candidate_realized_fpir,candidate_fallback_query_count,candidate_target_met,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
1349,1362,1269,60423,0.0002151498601525909,-0.00031772656791967635,0.0008128282963548272,6,0.2,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.17608595649602418,0.17655418282184399,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
21436,21551,19588,121736,0.0009446671485838208,2.464349083262141e-05,0.0019634701320891098,6,0.2,baseline,plus_entropy,fpir,query,2000,8972,0.17608595649602418,0.177030623644608,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1349,1328,1238,60423,-0.00034754977409264686,-0.0009039590714314654,0.00017975361501743607,6,0.2,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.17608595649602418,0.177030623644608,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
21436,21581,19264,121736,0.001191102056910035,0.0001805135703489522,0.0022591920220805667,6,0.2,baseline,plus_both,fpir,query,2000,8972,0.17608595649602418,0.1772770585529342,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1349,1327,1211,60423,-0.0003640997633351538,-0.0010033068299694179,0.00026125516867445917,6,0.2,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.17608595649602418,0.1772770585529342,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
33534,33423,31319,121736,-0.0009118091608069921,-0.00196347013208911,0.00015628080436353966,6,0.3,baseline,plus_outside,fpir,query,2000,8972,0.2754649405270421,0.27455313136623516,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1998,2020,1892,60423,0.0003640997633351538,-0.00022058449402543746,0.0009472953651090044,6,0.3,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.2754649405270421,0.27455313136623516,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
33534,33396,30815,121736,-0.001133600578300585,-0.0023249079976342246,9.857396333048565e-05,6,0.3,baseline,plus_entropy,fpir,query,2000,8972,0.2754649405270421,0.27433133994874154,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1998,1974,1828,60423,-0.00039719974182016784,-0.0011279613175679854,0.00032093718867428104,6,0.3,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.2754649405270421,0.27433133994874154,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
33534,33321,30178,121736,-0.00174968784911612,-0.0029984967470592094,-0.00042694847867516707,6,0.3,baseline,plus_both,fpir,query,2000,8972,0.2754649405270421,0.273715252677926,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1998,1963,1805,60423,-0.0005792496234877447,-0.0013183963292533235,0.00014272572410408977,6,0.3,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.2754649405270421,0.273715252677926,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1237,1230,1230,121736,-5.7501478609449955e-05,-0.00010678846027469278,-1.6428993888414273e-05,7,0.01,baseline,plus_outside,fpir,query,2000,8972,0.010161332719984229,0.010103831241374778,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
101,101,101,60423,0.0,0.0,0.0,7,0.01,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010161332719984229,0.010103831241374778,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1237,1201,1081,121736,-0.0002957218899914569,-0.0005668002891502925,-2.464349083262141e-05,7,0.01,baseline,plus_entropy,fpir,query,2000,8972,0.010161332719984229,0.009865610829992771,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
101,95,89,60423,-9.929993545504196e-05,-0.0002717652848138136,4.9547187101721566e-05,7,0.01,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010161332719984229,0.009865610829992771,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1237,1207,1081,121736,-0.0002464349083262141,-0.0005175133074850496,2.464349083262141e-05,7,0.01,baseline,plus_both,fpir,query,2000,8972,0.010161332719984229,0.009914897811658014,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
101,96,90,60423,-8.274994621253496e-05,-0.0002490033657514828,6.565530184864174e-05,7,0.01,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010161332719984229,0.009914897811658014,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5490,5453,5225,121736,-0.00030393638693566405,-0.0006818032463691923,4.928698166524282e-05,7,0.05,baseline,plus_outside,fpir,query,2000,8972,0.04509758822369718,0.04479365183676152,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
390,389,376,60423,-1.6549989242506992e-05,-0.00019028368358405082,0.00015981676855501294,7,0.05,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04509758822369718,0.04479365183676152,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5490,5506,4905,121736,0.00013143195110731419,-0.0004437881974107902,0.0007064467372018138,7,0.05,baseline,plus_entropy,fpir,query,2000,8972,0.04509758822369718,0.04522902017480449,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
390,392,356,60423,3.3099978485013984e-05,-0.000220348315225219,0.0002967390037785442,7,0.05,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04509758822369718,0.04522902017480449,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5490,5505,4861,121736,0.00012321745416310706,-0.00047644082276401394,0.0006982322402576066,7,0.05,baseline,plus_both,fpir,query,2000,8972,0.04509758822369718,0.045220805677860285,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
390,388,350,60423,-3.3099978485013984e-05,-0.00033334699026545995,0.0002567182126037931,7,0.05,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04509758822369718,0.045220805677860285,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11035,10958,10471,121736,-0.0006325162647039496,-0.0011746730630216205,-0.00011479759479529585,7,0.1,baseline,plus_outside,fpir,query,2000,8972,0.09064697377932575,0.09001445751462181,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
735,743,712,60423,0.00013239991394005594,-0.00012092352947383786,0.000423644730990497,7,0.1,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09064697377932575,0.09001445751462181,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11035,11010,9915,121736,-0.00020536242360517842,-0.0009939541302490635,0.0005175133074850496,7,0.1,baseline,plus_entropy,fpir,query,2000,8972,0.09064697377932575,0.09044161135572057,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
735,735,671,60423,0.0,-0.00040735834485860123,0.0005058516703728588,7,0.1,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09064697377932575,0.09044161135572057,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11035,10961,9822,121736,-0.0006078727738713281,-0.0013886607084182157,0.00014786094499572846,7,0.1,baseline,plus_both,fpir,query,2000,8972,0.09064697377932575,0.09003910100545442,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
735,752,674,60423,0.0002813498171226189,-0.0002507067560651014,0.0009465659902003813,7,0.1,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09064697377932575,0.09003910100545442,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
22478,22457,21182,121736,-0.00017250443582834986,-0.000961096142472235,0.0006489452585923638,7,0.2,baseline,plus_outside,fpir,query,2000,8972,0.18464546231188803,0.18447295787605966,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1404,1408,1327,60423,6.619995697002797e-05,-0.0004054931688790348,0.0005476827537771427,7,0.2,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18464546231188803,0.18447295787605966,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
22478,22524,20503,121736,0.0003778668594335283,-0.0005916491424065186,0.0014211079713478346,7,0.2,baseline,plus_entropy,fpir,query,2000,8972,0.18464546231188803,0.18502332917132155,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1404,1374,1279,60423,-0.0004964996772752097,-0.0011823374309017029,8.14068652716897e-05,7,0.2,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18464546231188803,0.18502332917132155,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
22478,22630,20251,121736,0.0012486035355194847,0.00018030820792534739,0.0023657751199316554,7,0.2,baseline,plus_both,fpir,query,2000,8972,0.18464546231188803,0.1858940658474075,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1404,1374,1257,60423,-0.0004964996772752097,-0.001178788074738524,0.00015962916389919107,7,0.2,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18464546231188803,0.1858940658474075,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34107,33813,31909,121736,-0.0024150621015968984,-0.003482946704343826,-0.0013636064927383847,7,0.3,baseline,plus_outside,fpir,query,2000,8972,0.2801718472760728,0.27775678517447594,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2019,2046,1924,60423,0.0004468497095476888,-8.60941959488359e-05,0.0010068749350490586,7,0.3,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.2801718472760728,0.27775678517447594,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34107,34105,31415,121736,-1.6428993888414273e-05,-0.0011746730630216205,0.001199521916277846,7,0.3,baseline,plus_entropy,fpir,query,2000,8972,0.2801718472760728,0.2801554182821844,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2019,1995,1846,60423,-0.00039719974182016784,-0.0011357034382586087,0.00032684524661296977,7,0.3,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.2801718472760728,0.2801554182821844,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34107,33807,30765,121736,-0.002464349083262141,-0.00372979233751725,-0.001141609712821188,7,0.3,baseline,plus_both,fpir,query,2000,8972,0.2801718472760728,0.27770749819281065,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2019,1984,1834,60423,-0.0005792496234877447,-0.0013392533808063566,0.00013680013612044916,7,0.3,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.2801718472760728,0.27770749819281065,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
999,1016,987,121736,0.00013964644805152134,4.1072484721035685e-05,0.0002464349083262141,8,0.01,baseline,plus_outside,fpir,query,2000,8972,0.00820628244726293,0.008345928895314452,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
81,79,78,60423,-3.3099978485013984e-05,-0.00010188530441228273,3.093024542569715e-05,8,0.01,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.00820628244726293,0.008345928895314452,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
999,1034,892,121736,0.0002875073930472498,3.2857987776828546e-05,0.0005585857922060854,8,0.01,baseline,plus_entropy,fpir,query,2000,8972,0.00820628244726293,0.008493789840310179,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
81,83,72,60423,3.3099978485013984e-05,-8.266396306805951e-05,0.0001466062551434676,8,0.01,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.00820628244726293,0.008493789840310179,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
999,1052,903,121736,0.00043536833804297826,0.00018071893277255702,0.0007064467372018138,8,0.01,baseline,plus_both,fpir,query,2000,8972,0.00820628244726293,0.008641650785305908,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
81,86,72,60423,8.274994621253496e-05,-4.9782100613170836e-05,0.00021905728069439995,8,0.01,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.00820628244726293,0.008641650785305908,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
4656,4748,4453,121736,0.0007557337188670566,0.0003942958533219426,0.0011007425905237562,8,0.05,baseline,plus_outside,fpir,query,2000,8972,0.03824669777222843,0.03900243149109549,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
356,355,340,60423,-1.6549989242506992e-05,-0.00022347345188646753,0.00024081648453417397,8,0.05,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.03824669777222843,0.03900243149109549,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
4656,4776,4155,121736,0.0009857396333048565,0.00042715384109877114,0.0015278964316225274,8,0.05,baseline,plus_entropy,fpir,query,2000,8972,0.03824669777222843,0.03923243740553328,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
356,356,314,60423,0.0,-0.00035273548408167846,0.00033836971214323727,8,0.05,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.03824669777222843,0.03923243740553328,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
4656,4797,4106,121736,0.0011582440691332062,0.0005914437799829139,0.0017334642176513098,8,0.05,baseline,plus_both,fpir,query,2000,8972,0.03824669777222843,0.03940494184136163,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
356,353,309,60423,-4.964996772752098e-05,-0.00039860372237361067,0.0003071732307884614,8,0.05,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.03824669777222843,0.03940494184136163,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
10215,10233,9641,121736,0.00014786094499572846,-0.00041893934415456396,0.0007064467372018138,8,0.1,baseline,plus_outside,fpir,query,2000,8972,0.0839110862850759,0.08405894723007164,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
693,707,663,60423,0.00023169984939509788,-0.0001350138841226596,0.0006757798709645794,8,0.1,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.0839110862850759,0.08405894723007164,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
10215,10311,9164,121736,0.0007885917066438852,4.928698166524282e-05,0.001560754419399356,8,0.1,baseline,plus_entropy,fpir,query,2000,8972,0.0839110862850759,0.08469967799171979,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
693,696,627,60423,4.964996772752098e-05,-0.0003527967890519472,0.0004637231202820428,8,0.1,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.0839110862850759,0.08469967799171979,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
10215,10338,9106,121736,0.0010103831241374778,0.00024602418347900447,0.0017743313399487416,8,0.1,baseline,plus_both,fpir,query,2000,8972,0.0839110862850759,0.08492146940921338,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
693,712,622,60423,0.00031444979560763285,-0.00022873997252909208,0.0009830260694369992,8,0.1,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.0839110862850759,0.08492146940921338,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
21481,21656,20177,121736,0.001437536965236249,0.0005748094236708948,0.0023000591443779984,8,0.2,baseline,plus_outside,fpir,query,2000,8972,0.1764556088585135,0.17789314582374977,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1354,1363,1276,60423,0.00014894990318256292,-0.00038219004061474667,0.0007221119161511288,8,0.2,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.1764556088585135,0.17789314582374977,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
21481,21631,19551,121736,0.0012321745416310704,0.00020536242360517842,0.002267406519024774,8,0.2,baseline,plus_entropy,fpir,query,2000,8972,0.1764556088585135,0.17768778340014457,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1354,1325,1231,60423,-0.0004799496880327028,-0.001123819988014486,9.475920874028158e-05,8,0.2,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.1764556088585135,0.17768778340014457,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
21481,21682,19217,121736,0.0016511138857856346,0.0005914437799829139,0.0027929289610304263,8,0.2,baseline,plus_both,fpir,query,2000,8972,0.1764556088585135,0.17810672274429915,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1354,1327,1207,60423,-0.0004468497095476888,-0.0011347861232696953,0.00022088570214101488,8,0.2,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.1764556088585135,0.17810672274429915,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
33045,33119,30955,121736,0.0006078727738713281,-0.0003860813563777354,0.0016759627390418599,8,0.3,baseline,plus_outside,fpir,query,2000,8972,0.27144805152132484,0.27205592429519615,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1971,2007,1876,60423,0.0005957996127302517,3.229571006014532e-05,0.0011969246850845013,8,0.3,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.27144805152132484,0.27205592429519615,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
33045,33036,30248,121736,-7.393047249786423e-05,-0.001256818032463692,0.0011666639285010175,8,0.3,baseline,plus_entropy,fpir,query,2000,8972,0.27144805152132484,0.27137412104882697,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1971,1953,1802,60423,-0.00029789980636512584,-0.0010345808085279965,0.0004109186024350837,8,0.3,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.27144805152132484,0.27137412104882697,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
33045,32977,29674,121736,-0.0005585857922060854,-0.0019057632910560558,0.000780377209699678,8,0.3,baseline,plus_both,fpir,query,2000,8972,0.27144805152132484,0.27088946572911876,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1971,1945,1780,60423,-0.0004302997203051818,-0.0011860972472353775,0.00029972433851653383,8,0.3,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.27144805152132484,0.27088946572911876,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1259,1260,1254,121736,8.214496944207137e-06,-4.928698166524282e-05,5.7501478609449955e-05,9,0.01,baseline,plus_outside,fpir,query,2000,8972,0.010342051652756786,0.010350266149700992,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
103,104,103,60423,1.6549989242506992e-05,0.0,5.204035395015578e-05,9,0.01,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010342051652756786,0.010350266149700992,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1259,1243,1097,121736,-0.00013143195110731419,-0.00041093020963396166,0.00013964644805152134,9,0.01,baseline,plus_entropy,fpir,query,2000,8972,0.010342051652756786,0.010210619701649472,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
103,94,90,60423,-0.00014894990318256292,-0.0003197079324748428,0.0,9,0.01,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010342051652756786,0.010210619701649472,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1259,1265,1109,121736,4.928698166524282e-05,-0.00023000591443779982,0.0003285798777682855,9,0.01,baseline,plus_both,fpir,query,2000,8972,0.010342051652756786,0.010391338634422029,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
103,96,92,60423,-0.00011584992469754894,-0.0002758315888624597,1.7680698958241535e-05,9,0.01,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010342051652756786,0.010391338634422029,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5667,5664,5398,121736,-2.464349083262141e-05,-0.0004025103502661497,0.0003285798777682855,9,0.05,baseline,plus_outside,fpir,query,2000,8972,0.04655155418282184,0.04652691069198922,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
395,398,380,60423,4.964996772752098e-05,-0.0001338397494863619,0.0002552475674798676,9,0.05,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04655155418282184,0.04652691069198922,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5667,5670,5012,121736,2.464349083262141e-05,-0.0005750147860944996,0.0006080781362949321,9,0.05,baseline,plus_entropy,fpir,query,2000,8972,0.04655155418282184,0.046576197673654465,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
395,395,357,60423,0.0,-0.00027532954540067037,0.00029798846225691217,9,0.05,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04655155418282184,0.046576197673654465,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5667,5671,4954,121736,3.2857987776828546e-05,-0.0005914437799829139,0.0006327216271275536,9,0.05,baseline,plus_both,fpir,query,2000,8972,0.04655155418282184,0.04658441217059867,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
395,403,355,60423,0.00013239991394005594,-0.0002104263460286042,0.0005034896750601265,9,0.05,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04655155418282184,0.04658441217059867,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11521,11476,10868,121736,-0.00036965236248932116,-0.0009777304987842541,0.00020577314845238653,9,0.1,baseline,plus_outside,fpir,query,2000,8972,0.09463921929421042,0.0942695669317211,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
750,768,720,60423,0.00029789980636512584,-4.844919184232338e-05,0.0007197379205833072,9,0.1,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09463921929421042,0.0942695669317211,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11521,11419,10289,121736,-0.0008378786883091279,-0.0016511138857856346,-8.214496944207137e-05,9,0.1,baseline,plus_entropy,fpir,query,2000,8972,0.09463921929421042,0.0938013406059013,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
750,754,682,60423,6.619995697002797e-05,-0.00038617462829761297,0.0006099669850625851,9,0.1,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09463921929421042,0.0938013406059013,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11521,11469,10213,121736,-0.00042715384109877114,-0.001256818032463692,0.0003616432279687181,9,0.1,baseline,plus_both,fpir,query,2000,8972,0.09463921929421042,0.09421206545311166,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
750,768,680,60423,0.00029789980636512584,-0.0002605961873554301,0.0010213426324620415,9,0.1,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09463921929421042,0.09421206545311166,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23392,23373,22031,121736,-0.0001560754419399356,-0.0010023739896168756,0.0006653742524807781,9,0.2,baseline,plus_outside,fpir,query,2000,8972,0.19215351251889334,0.1919974370769534,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1451,1443,1369,60423,-0.00013239991394005594,-0.0006470680412200534,0.00038281846247698053,9,0.2,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.19215351251889334,0.1919974370769534,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23392,23448,21360,121736,0.00046001182887559964,-0.0005423621607412758,0.0015114674377341131,9,0.2,baseline,plus_entropy,fpir,query,2000,8972,0.19215351251889334,0.19261352434776893,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1451,1402,1309,60423,-0.0008109494728828426,-0.001535025625217078,-0.0001754544799942035,9,0.2,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.19215351251889334,0.19261352434776893,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23392,23375,20999,121736,-0.00013964644805152134,-0.0012321745416310704,0.001026812118025892,9,0.2,baseline,plus_both,fpir,query,2000,8972,0.19215351251889334,0.1920138660708418,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1451,1397,1283,60423,-0.0008936994190953776,-0.0016003830370389888,-0.00019181272189398036,9,0.2,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.19215351251889334,0.1920138660708418,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
35184,35226,33179,121736,0.00034500887165669973,-0.0006900177433133995,0.001380035486626799,9,0.3,baseline,plus_outside,fpir,query,2000,8972,0.2890188604849839,0.2893638693566406,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2074,2110,1979,60423,0.0005957996127302517,4.859493231312183e-05,0.001154259882109721,9,0.3,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.2890188604849839,0.2893638693566406,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
35184,35234,32462,121736,0.00041072484721035683,-0.0008214496944207137,0.0016513192482092386,9,0.3,baseline,plus_entropy,fpir,query,2000,8972,0.2890188604849839,0.28942958533219426,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2074,2045,1894,60423,-0.0004799496880327028,-0.0012513806122862133,0.00023002720021152867,9,0.3,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.2890188604849839,0.28942958533219426,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
35184,35218,31911,121736,0.0002792928961030427,-0.0010432411119143065,0.0016020322665439956,9,0.3,baseline,plus_both,fpir,query,2000,8972,0.2890188604849839,0.28929815338108694,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
