case_id,extraction_uid,dataset_id,sample_id,model_uid,compression_family,compression_profile,search_mode,is_mated,threshold_policy,top1_score_drift,agreement_with_origin,threshold_crossing,origin_fallback_used,saliency_target_eligible,heatmap_available,angular_error_rad,retrieval_metrics_available,case_group,case_priority_rank,selection_seed,cases_per_group
gradcam-35b6a031be44ba3d81dc,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5263_20,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.1398235559463501,True,True,False,True,True,1.2120720181490827,True,threshold_crossing,1,42,8
gradcam-b23b1b38b0ffcef7906e,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_3188,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.4882405400276184,True,True,False,True,True,1.2095183767870608,True,threshold_crossing,2,42,8
gradcam-47442aaf01a2d2902fc2,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5244_10,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.2788687944412231,True,True,False,True,True,1.1921809602981082,True,threshold_crossing,3,42,8
gradcam-807e24ab420e8d50b92f,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5244_23,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.1115530729293823,True,True,False,True,True,1.176174729121713,True,threshold_crossing,4,42,8
gradcam-3344c6cbe76fe689f7a7,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:9057_cam2_8,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.3924164175987243,False,True,False,True,True,1.1758065595809382,True,threshold_crossing,5,42,8
gradcam-d7378e4238e23950e14e,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:8363_cam1_100,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.4835121035575866,False,True,False,True,True,1.1679857640760551,True,threshold_crossing,6,42,8
gradcam-51a2b6cfcec3a1467e57,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_8542,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.4312494397163391,False,True,False,True,True,1.1635453849802608,True,threshold_crossing,7,42,8
gradcam-847964138c827f54dfed,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9206_cam3_43,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.5358425378799438,False,True,False,True,True,1.159536719726511,True,threshold_crossing,8,42,8
gradcam-78c32db308eda9ef5598,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9388_cam3_130,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,0.1208587139844894,True,False,False,True,True,0.0208940106951187,True,high_error,1,42,8
gradcam-24163e57693ffddf8829,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:4443_cam2_3,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,0.1001147180795669,True,False,False,True,True,0.0207490255877407,True,high_error,2,42,8
gradcam-eac16324c990cf0a537c,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9000_cam2_120,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,0.0839946866035461,True,False,False,True,True,0.020378214365381,True,high_error,3,42,8
gradcam-46aa23db37304a9a04ac,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9346_cam3_16,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0753967463970184,True,False,False,True,True,0.0201671545912236,True,high_error,4,42,8
gradcam-49448b3b24c927b278d2,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:9740_cam2_65,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,True,frozen_origin,0.1262670457363128,True,False,False,True,True,0.0199174856663922,True,high_error,5,42,8
gradcam-b4c3272e5446da40d4a8,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:4443_cam2_5,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,0.1163394451141357,True,False,False,True,True,0.0194086894017071,True,high_error,6,42,8
gradcam-9567321396092984e183,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5244_11,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,True,frozen_origin,0.0207706689834594,True,False,False,True,True,0.0191773566354997,True,high_error,7,42,8
gradcam-d334547799ca1f895a30,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:2973_cam3_1,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,True,frozen_origin,0.190857857465744,True,False,False,True,True,0.019115101617,True,high_error,8,42,8
gradcam-1fb1c7e0e78762ab8306,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9346_cam3_82,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0698353052139282,False,False,False,True,True,0.0222637084235006,True,rank_flip,1,42,8
gradcam-3aa57d770c1a33499b63,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10181_cam2_62,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,0.071718156337738,False,False,False,True,True,0.0220232896611718,True,rank_flip,2,42,8
gradcam-cc756b746ed25a8c3ed2,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10181_cam2_52,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,0.0877158939838409,False,False,False,True,True,0.0210759961495785,True,rank_flip,3,42,8
gradcam-37a23349fbc5d3bd4cd4,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9346_cam3_125,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,0.0124184489250183,False,False,False,True,True,0.0202274608929702,True,rank_flip,4,42,8
gradcam-5e6e04cfbb886cb697cb,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:8647_cam1_243,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,True,frozen_origin,-0.0637577474117279,False,False,False,True,True,0.0199542389193977,True,rank_flip,5,42,8
gradcam-71eba03b56b41336186e,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:4464_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,0.0937133431434631,False,False,False,True,True,0.01953450264421,True,rank_flip,6,42,8
gradcam-9da7f5efc36cb7363926,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9346_cam3_87,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0237248837947845,False,False,False,True,True,0.0193228846308267,True,rank_flip,7,42,8
gradcam-913e29e1b169bd0b00cf,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9230_cam2_28,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,0.0802755355834961,False,False,False,True,True,0.0192581209398981,True,rank_flip,8,42,8
gradcam-8d9b01e2631763795bdf,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5754_cam1_66,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.2238355278968811,True,False,False,True,True,0.0039311808640787,True,stable,1,42,8
gradcam-1e14219201927ab59dc6,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5647_cam1_240,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,True,frozen_origin,-0.1317445635795593,True,False,False,True,True,0.0039734155378324,True,stable,2,42,8
gradcam-9f050eed4b2a9448da7b,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:8801_cam2_9,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.1276003718376159,True,False,False,True,True,0.0040534248363388,True,stable,3,42,8
gradcam-d79b3f3839feb22aff54,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5788_cam2_126,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,True,frozen_origin,-0.1112804412841796,True,False,False,True,True,0.0040600711286253,True,stable,4,42,8
gradcam-6fadf388924f9475e2d7,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10007_cam1_12,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.2449367642402649,True,False,False,True,True,0.0041149503112938,True,stable,5,42,8
gradcam-4ab95bb77a39fef43836,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:7661_cam4_3,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.179595947265625,True,False,False,True,True,0.0041307168598318,True,stable,6,42,8
gradcam-0cb753246a3987e7cc59,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5808_cam1_107,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,True,frozen_origin,-0.2853441834449768,True,False,False,True,True,0.0041629545753711,True,stable,7,42,8
gradcam-87bae62c1b654072c7e8,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5818_cam2_49,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.2307771444320678,True,False,False,True,True,0.0041672402704497,True,stable,8,42,8
gradcam-2551e03fb9b8a2951c07,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5244_23,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,True,frozen_origin,0.0186884999275207,True,True,False,True,True,0.0128429060542769,True,threshold_crossing,1,42,8
gradcam-d2857a94270910b7b2e2,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9685_cam3_101,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.1406326293945312,True,True,False,True,True,0.0116059146976692,True,threshold_crossing,2,42,8
gradcam-c869706fe14cbf499326,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:8789_cam2_38,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.2303391695022583,True,True,False,True,True,0.0113185101611927,True,threshold_crossing,3,42,8
gradcam-5481c383ac2a69d50eab,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:6985_cam3_2,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,True,frozen_origin,-0.1653611063957214,True,True,False,True,True,0.011131174117198,True,threshold_crossing,4,42,8
gradcam-a77519cc0f73b0f295ee,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:9155_cam3_17,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,True,frozen_origin,-0.0938286781311035,True,True,False,True,True,0.0109676090308268,True,threshold_crossing,5,42,8
gradcam-d5572fe35d5409de196d,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5364_cam6_14,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.1094762086868286,True,True,False,True,True,0.010889665643057,True,threshold_crossing,6,42,8
gradcam-34377073c8047e4adace,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_16066,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.1789813637733459,True,True,False,True,True,0.0108345261355844,True,threshold_crossing,7,42,8
gradcam-bcb4edc8657dd33b8f26,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5668_cam1_22,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.2164583206176757,True,True,False,True,True,0.0106013092851301,True,threshold_crossing,8,42,8
gradcam-a59584279fab2865d892,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9346_cam3_82,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,3.886222839355469e-05,True,False,False,True,True,0.0222637084235006,True,high_error,1,42,8
gradcam-b0a7fc09271437f16fa7,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10181_cam2_62,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,7.143616676330566e-05,True,False,False,True,True,0.0220232896611718,True,high_error,2,42,8
gradcam-e73d05c0333e387765b4,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10181_cam2_52,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,9.083747863769533e-05,True,False,False,True,True,0.0210759961495785,True,high_error,3,42,8
gradcam-87491a30d88e039f7eff,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9388_cam3_130,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,-3.5122036933898926e-05,True,False,False,True,True,0.0208940106951187,True,high_error,4,42,8
gradcam-bae38890adc2cbd818cd,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:4443_cam2_3,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,2.409517765045166e-05,True,False,False,True,True,0.0207490255877407,True,high_error,5,42,8
gradcam-f4eacd84739fb7102475,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9000_cam2_120,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,9.545683860778809e-05,True,False,False,True,True,0.020378214365381,True,high_error,6,42,8
gradcam-6c74f3d2280a7befe512,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9346_cam3_125,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,4.13060188293457e-05,True,False,False,True,True,0.0202274608929702,True,high_error,7,42,8
gradcam-c8f4270ed86786b15adf,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9346_cam3_16,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,7.230043411254883e-05,True,False,False,True,True,0.0201671545912236,True,high_error,8,42,8
gradcam-e885dac878f1611e8ef7,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9482_cam3_45,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,7.140636444091797e-05,False,False,False,True,True,0.0170170877315509,True,rank_flip,1,42,8
gradcam-89d20b8c2fc63b243e98,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_2852,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,3.644824028015137e-05,False,False,False,True,True,0.0158008932062086,True,rank_flip,2,42,8
gradcam-2be336f3b78dc8654655,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:9950_cam2_76,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,True,frozen_origin,3.7729740142822266e-05,False,False,False,True,True,0.0129233759205609,True,rank_flip,3,42,8
gradcam-c57ee334508ee60b9c52,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:2098_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,3.451108932495117e-05,False,False,False,True,True,0.0126116436742734,True,rank_flip,4,42,8
gradcam-929634830d65915a35b6,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9519_cam3_116,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,1.9043684005737305e-05,False,False,False,True,True,0.0123277020476809,True,rank_flip,5,42,8
gradcam-2d551966070a78b2a5da,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9235_cam4_38,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,4.1961669921875e-05,False,False,False,True,True,0.0112348515541491,True,rank_flip,6,42,8
gradcam-aa83d188cad43c175938,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_14252,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,3.516674041748047e-05,False,False,False,True,True,0.0107587176731959,True,rank_flip,7,42,8
gradcam-d51611f26cdc1c640aec,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9383_cam3_33,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,2.9474496841430664e-05,False,False,False,True,True,0.0103273489082576,True,rank_flip,8,42,8
gradcam-212f957dd65197462834,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5718_cam2_14,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,True,frozen_origin,6.318092346191406e-06,True,False,False,True,True,0.0036724790944941,True,stable,1,42,8
gradcam-8cdf87fd60c1d08001dd,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5624_cam1_63,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,6.67572021484375e-06,True,False,False,True,True,0.0036815072392818,True,stable,2,42,8
gradcam-405f6a25c55135c609f5,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5783_cam1_98,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,1.0609626770019531e-05,True,False,False,True,True,0.0037240715492412,True,stable,3,42,8
gradcam-26f0c782e1fc8a91d7a5,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5618_cam2_80,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,True,frozen_origin,7.62939453125e-06,True,False,False,True,True,0.0037380492924978,True,stable,4,42,8
gradcam-efe8ec0c97f2195908cd,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_22989,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,5.7220458984375e-06,True,False,False,True,True,0.0037763806632617,True,stable,5,42,8
gradcam-8d3b3b33c01219249dd3,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10290_cam1_72,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,7.62939453125e-06,True,False,False,True,True,0.0037790018731171,True,stable,6,42,8
gradcam-3636a49b3698910bfb44,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5647_cam1_113,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,True,frozen_origin,1.0371208190917969e-05,True,False,False,True,True,0.0037982926994975,True,stable,7,42,8
gradcam-340926acbfa89a92a54f,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5737_cam1_52,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,1.3947486877441406e-05,True,False,False,True,True,0.0038012019140374,True,stable,8,42,8
gradcam-3a375c252ec63ef81331,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10616_cam3_28,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,4.32729721069336e-05,True,True,False,True,True,0.0091428832409038,True,threshold_crossing,1,42,8
gradcam-1509c9c0d241ae1b352f,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:8801_cam2_5,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,1.9550323486328125e-05,True,True,False,True,True,0.0070630634427882,True,threshold_crossing,2,42,8
gradcam-8d43b6a470429411d65d,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5825_cam2_90,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,1.931190490722656e-05,True,True,False,True,True,0.0066313646788163,True,threshold_crossing,3,42,8
gradcam-2349cd788faaa43e435a,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5591_cam2_24,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,True,frozen_origin,1.4185905456542969e-05,True,True,False,True,True,0.0066172900449765,True,threshold_crossing,4,42,8
gradcam-77975b39bb6493c0af6c,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5409_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,True,frozen_origin,1.5020370483398438e-05,True,True,False,True,True,0.0065846205841401,True,threshold_crossing,5,42,8
gradcam-813c668c6129b869a82f,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10296_cam2_89,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,False,frozen_origin,1.6033649444580078e-05,True,True,False,True,True,0.0063332460542681,True,threshold_crossing,6,42,8
gradcam-e804b0ded3baaf4fd900,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:10272_cam1_4,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_reconstruction_cosine,True,frozen_origin,8.58306884765625e-06,True,True,False,True,True,0.0051861756026759,True,threshold_crossing,7,42,8
gradcam-a81e06725c1c3f55df01,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:2973_cam3_1,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,True,frozen_origin,0.4229395985603332,True,False,False,True,True,1.1575381348188971,True,high_error,1,42,8
gradcam-ac5cbcfcbfd715dbf401,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:2756_cam4_1,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,False,frozen_origin,0.463210180401802,True,False,False,True,True,1.1337463940148391,True,high_error,2,42,8
gradcam-b346a578059d03eefa23,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_2510,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,False,frozen_origin,0.402250587940216,True,False,False,True,True,1.1126730853943876,True,high_error,3,42,8
gradcam-390471f5f0e23dce38ee,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:4443_cam2_3,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,False,frozen_origin,0.3557916134595871,True,False,False,True,True,1.0966696521544352,True,high_error,4,42,8
gradcam-b2f088cb722c75afb1c5,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5244_28,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,True,frozen_origin,0.0273172259330749,True,False,False,True,True,1.0868673726302118,True,high_error,5,42,8
gradcam-1fc41c3b83c2c81445df,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:2742_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,True,frozen_origin,0.2721908986568451,True,False,False,True,True,1.0850033842889515,True,high_error,6,42,8
gradcam-18f023b91060626cf9cd,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_3567,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,False,frozen_origin,0.3123522400856018,True,False,False,True,True,1.0495358874678904,True,high_error,7,42,8
gradcam-7e13b820d27bf2b7b6ca,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5244_25,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,True,frozen_origin,0.0118570327758789,True,False,False,True,True,1.0443304521134025,True,high_error,8,42,8
gradcam-9f35d607f82dec154547,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_4031,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,False,frozen_origin,0.1855370998382568,False,False,False,True,True,1.1303005398141035,True,rank_flip,1,42,8
gradcam-b688e3f3b9b40c5859ad,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:728_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,False,frozen_origin,0.3986179530620575,False,False,False,True,True,1.127178824702064,True,rank_flip,2,42,8
gradcam-78328aab29463eb7ec8d,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:2704_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,False,frozen_origin,0.3461394906044006,False,False,False,True,True,1.1263785603881789,True,rank_flip,3,42,8
gradcam-0b9f274bd782a0498406,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_21592,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,False,frozen_origin,0.3194401264190674,False,False,False,True,True,1.1221153596603857,True,rank_flip,4,42,8
gradcam-5891298893d973439ed6,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:447_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,False,frozen_origin,0.4308016449213028,False,False,False,True,True,1.1183911751146138,True,rank_flip,5,42,8
gradcam-7656fe0244c84333cb04,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:707_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,True,frozen_origin,0.4187963604927063,False,False,False,True,True,1.1122926036519385,True,rank_flip,6,42,8
gradcam-00cb0f182dd81b9bfcd2,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_3041,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,False,frozen_origin,0.4436634182929992,False,False,False,True,True,1.1081696658142706,True,rank_flip,7,42,8
gradcam-f3c14bbe0e0146006551,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_2350,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,False,frozen_origin,0.3188325017690658,False,False,False,True,True,1.1024750410373882,True,rank_flip,8,42,8
gradcam-59c1392a3197be93c58e,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5783_cam1_37,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,False,frozen_origin,-0.0985799431800842,True,False,False,True,True,0.2271367033660205,True,stable,1,42,8
gradcam-893e05f7950b1a2195f7,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5647_cam1_47,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,True,frozen_origin,-0.0592681169509887,True,False,False,True,True,0.2330677144747683,True,stable,2,42,8
gradcam-d463804fd4913a2ba8e3,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10256_cam1_19,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,False,frozen_origin,-0.1064549684524536,True,False,False,True,True,0.2350549883403815,True,stable,3,42,8
gradcam-cea8219b43a9c396a7ad,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5647_cam1_249,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,True,frozen_origin,-0.0783619284629821,True,False,False,True,True,0.2361388701823517,True,stable,4,42,8
gradcam-81f2560aa1671e37b4b2,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5678_cam1_16,adaface-4df25b75e065b0b9ed43,pca,pca_64,pca_direct_cosine,True,frozen_origin,-0.0850250720977783,True,False,False,True,True,0.2385415761364527,True,stable,5,42,8
