dataset,model_uid,run_id,compression_family,compression_profile,search_mode,target_fpir,comparison_role,threshold_policy,threshold,realized_fpir,tpir20,tpir20_retention,closed_set_rank20_recall,target_met_on_test
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_reconstruction_cosine,0.3,origin,origin_calibrated,0.719169616699,0.270749819281,0.0371216258709,1,0.168478890489,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_reconstruction_cosine,0.3,compressed_frozen_threshold,frozen_origin,0.719169616699,0.27080732076,0.0371381758602,1.00044583148,0.168495440478,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_reconstruction_cosine,0.3,compressed_recalibrated,recalibrated_compressed,0.719194769859,0.270749819281,0.0371216258709,1,0.168495440478,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_64,pca_direct_cosine,0.01,origin,origin_calibrated,0.840707361698,0.0124121048827,0.000976449365308,1,0.168478890489,False
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_64,pca_direct_cosine,0.01,compressed_frozen_threshold,frozen_origin,0.840707361698,0.00512584609319,0.000182049881668,0.186440677966,0.10006123496,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_64,pca_direct_cosine,0.01,compressed_recalibrated,recalibrated_compressed,0.794222593307,0.0124121048827,0.00086059944061,0.881355932203,0.10006123496,False
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_64,pca_direct_cosine,0.05,origin,origin_calibrated,0.802969455719,0.0499030689361,0.006619995697,1,0.168478890489,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_64,pca_direct_cosine,0.05,compressed_frozen_threshold,frozen_origin,0.802969455719,0.0104734836039,0.000761299505155,0.115,0.10006123496,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_64,pca_direct_cosine,0.05,compressed_recalibrated,recalibrated_compressed,0.705945611,0.0578382729842,0.00574284626715,0.8675,0.10006123496,False
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_64,pca_direct_cosine,0.1,origin,origin_calibrated,0.778957605362,0.0926923835184,0.0127434917167,1,0.168478890489,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_64,pca_direct_cosine,0.1,compressed_frozen_threshold,frozen_origin,0.778957605362,0.0162729184465,0.00129089916092,0.101298701299,0.10006123496,True
