schema_version,metric_contract,rank_k,model_uid,method,target_fpir,score_space,test_probe_count,test_non_mated_count,test_mated_count,false_accept_count,true_identification_at_rank_k_count,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir_at_rank_k,tpir_at_rank_k_wilson95_low,tpir_at_rank_k_wilson95_high,target_met_on_test,target_met_by_wilson_upper,threshold_fit_on_test,fallback_query_count,fallback_query_fraction,saliency_branch_enabled,partition_seed,tpir_cluster95_low,tpir_cluster95_high,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
2,genuine-score-topk-v2,20,saliency-fallback-6dd9497ecb95b18582421649,plus_outside,0.01,negative_squared_l2_adc,182159,121736,60423,1549,87,0.012724255766576854,0.012109840334080593,0.013369422836061719,0.0014398490640981083,0.0011675584988706596,0.001775528621476155,False,False,False,0,0.0,True,2,0.0008589994866916308,0.0021429481773927706,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-0ae22d9a74509d131c170ad8,plus_entropy,0.01,negative_squared_l2_adc,182159,121736,60423,1598,80,0.013126766116843004,0.012502590830983294,0.013781667637540025,0.0013239991394005594,0.00106404551651773,0.001647356484070829,False,False,False,0,0.0,True,2,0.0007974762112185565,0.0019559281971198907,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-4a53c84448a28e5f9f0f5278,plus_both,0.01,negative_squared_l2_adc,182159,121736,60423,1572,76,0.012913189196293619,0.01229417295421766,0.013562945151899411,0.0012577991824305314,0.001005136502080018,0.0015738740015038234,False,False,False,0,0.0,True,2,0.0007780674743895297,0.0018395542326012035,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,continuous-threshold-cb9c374b5286864325d5234f,baseline,0.05,negative_squared_l2_adc,182159,121736,60423,6328,476,0.05198133666294276,0.05074840096487133,0.05324254651063503,0.007877794879433329,0.007203501504118555,0.008614658699937038,False,False,False,0,0.0,False,2,0.0053602158867257135,0.010956951149228173,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-fc52ada2668e941cee9b7243,plus_outside,0.05,negative_squared_l2_adc,182159,121736,60423,6293,480,0.05169382926989551,0.05046416710285986,0.052951783730945785,0.007943994836403356,0.007266768421706496,0.008683783279353811,False,False,False,0,0.0,True,2,0.005468605893598515,0.010990188876206402,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-1fbdeaec559ddcced28e29e3,plus_entropy,0.05,negative_squared_l2_adc,182159,121736,60423,6241,460,0.05126667542879674,0.05004189656366255,0.05251977354533059,0.0076129950515532166,0.006950561487849363,0.008338032728187358,False,False,False,0,0.0,True,2,0.005251489355076756,0.010459660200408403,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-b8763389c286696aaca122b0,plus_both,0.05,negative_squared_l2_adc,182159,121736,60423,6253,472,0.05136524939212723,0.050139341501680736,0.05261947031303837,0.0078115949224633,0.007140247191263507,0.008545521515787365,False,False,False,0,0.0,True,2,0.005379730599677473,0.010753128439692483,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,continuous-threshold-a4844fc4ec36e352060568e1,baseline,0.1,negative_squared_l2_adc,182159,121736,60423,11641,865,0.09562495892751528,0.09398573956426451,0.0972896981214112,0.014315740694768549,0.013398984873528856,0.015294248414235514,True,True,False,0,0.0,False,2,0.010266115191674745,0.01943343388460384,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-60942cfddad002e222e2f4d1,plus_outside,0.1,negative_squared_l2_adc,182159,121736,60423,11636,870,0.09558388644279424,0.09394498565669315,0.09724830965159673,0.014398490640981084,0.013479037606611819,0.015379685052408446,True,True,False,0,0.0,True,2,0.010286224467568505,0.019602278387408228,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-1cc2cebfb80fdf93d9a5b0fb,plus_entropy,0.1,negative_squared_l2_adc,182159,121736,60423,11610,855,0.09537030952224486,0.09373306684083609,0.09703308810504756,0.014150240802343478,0.013238903865875094,0.015123350679377479,True,True,False,0,0.0,True,2,0.0102532325805813,0.019115410086159513,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
