method,target_fpir,split_count,target_met_split_count,target_met_split_fraction,wilson_upper_met_split_count,wilson_lower_exceeds_target_split_count,observed_pattern,split_dependent_method,between_split_statistics_are_ci,fpir_min,fpir_q25,fpir_median,fpir_q75,fpir_max,fpir_excess_min,fpir_excess_q25,fpir_excess_median,fpir_excess_q75,fpir_excess_max,tpir_min,tpir_q25,tpir_median,tpir_q75,tpir_max
fiqa_s_2bin,0.01,20,20,1.0,13,0,all_observed_splits_meet,True,False,0.007639482158112637,0.009169432213971217,0.009376848261812447,0.009456939607018466,0.00972596438194125,-0.002360517841887363,-0.0008305677860287832,-0.0006231517381875542,-0.0005430603929815342,-0.0002740356180587506,0.0016384489350081922,0.001961173725237079,0.0019777237144795855,0.0020190986875858533,0.002052198666070867
fiqa_s_2bin,0.05,20,20,1.0,20,0,all_observed_splits_meet,True,False,0.03974995071301834,0.04591698429388184,0.04624761779588618,0.04700951238746139,0.04761943878556877,-0.010250049286981665,-0.004083015706118158,-0.003752382204113825,-0.00299048761253861,-0.002380561214431233,0.005809046224119954,0.006628270691624051,0.006719295632457839,0.006789633086738494,0.006868245535640402
fiqa_s_2bin,0.1,20,20,1.0,20,0,all_observed_splits_meet,True,False,0.08097029637904975,0.08980088059407242,0.0905976867976605,0.09127743641979365,0.0927663139909312,-0.01902970362095026,-0.010199119405927586,-0.009402313202339495,-0.008722563580206354,-0.007233686009068804,0.010823692964599573,0.012027704681991956,0.012114592125515118,0.012197342071727653,0.012362841964152724
fiqa_s_2bin,0.2,20,20,1.0,20,0,all_observed_splits_meet,True,False,0.16373135309193665,0.17785207333902872,0.1810598343957416,0.1821749523559177,0.18467010580272064,-0.03626864690806336,-0.02214792666097129,-0.018940165604258402,-0.01782504764408229,-0.01532989419727937,0.02085298644555881,0.022867947635834038,0.023178259934131043,0.023380997302351755,0.023666484616785
fiqa_s_2bin,0.3,20,20,1.0,20,0,all_observed_splits_meet,True,False,0.24890747190642046,0.26923219097062495,0.2727911217717027,0.2752369882368404,0.2765821121114543,-0.05109252809357953,-0.030767809029375023,-0.02720887822829729,-0.02476301176315962,-0.023417887888545708,0.03200767919500852,0.0346805024576734,0.0351439021564636,0.03537146450854807,0.03554937689290502
fiqa_s_5bin,0.01,20,20,1.0,8,0,all_observed_splits_meet,True,False,0.008074850496155615,0.0093234540316751,0.009475422225142933,0.009652033909443386,0.009898468817769599,-0.0019251495038443856,-0.0006765459683248996,-0.0005245777748570674,-0.0003479660905566142,-0.0001015311822304011,0.0016384489350081922,0.001919798752130811,0.0019777237144795855,0.0020190986875858533,0.002118398623040895
fiqa_s_5bin,0.05,20,20,1.0,20,0,all_observed_splits_meet,True,False,0.03945422882302688,0.04561510153118223,0.04625172504435829,0.04675691660642702,0.0469622790300322,-0.010545771176973126,-0.0043848984688177745,-0.003748274955641718,-0.0032430833935729805,-0.0030377209699678012,0.0056931962994224055,0.006400708339539579,0.006553795740032769,0.006586895718517783,0.006619995697002797
fiqa_s_5bin,0.1,20,20,1.0,20,0,all_observed_splits_meet,True,False,0.08051028455017414,0.09057304330682789,0.09159985542485377,0.09199620490241178,0.09370276664257081,-0.019489715449825862,-0.00942695669317212,-0.008400144575146228,-0.008003795097588227,-0.006297233357429197,0.010641643082931996,0.011878754778809394,0.012081492147030104,0.01220147956903828,0.012478691888850273
fiqa_s_5bin,0.2,20,20,1.0,20,0,all_observed_splits_meet,True,False,0.1654974699349412,0.1795093480975225,0.1816184201879477,0.18285264835381482,0.1838240126174673,-0.03450253006505882,-0.020490651902477515,-0.018381579812052323,-0.017147351646185208,-0.016175987382532703,0.021448786058289062,0.023318934842692353,0.023699584595270013,0.023865084487695084,0.023964384423150124
fiqa_s_5bin,0.3,20,20,1.0,20,0,all_observed_splits_meet,True,False,0.25087895117303016,0.2690555792863245,0.27242968390615757,0.27486938949858714,0.27592495235591774,-0.049121048826969826,-0.030944420713675466,-0.027570316093842417,-0.025130610501412867,-0.024075047644082248,0.0329013786141039,0.035367327011237445,0.03574797676381511,0.036078976548665244,0.036161726494877776
global_empirical,0.01,20,0,0.0,0,0,all_observed_splits_exceed,False,False,0.010005257278044292,0.010005257278044292,0.010005257278044292,0.010005257278044292,0.010005257278044292,5.257278044292282e-06,5.257278044292282e-06,5.257278044292282e-06,5.257278044292282e-06,5.257278044292282e-06,0.002068748655313374,0.002068748655313374,0.002068748655313374,0.002068748655313374,0.002068748655313374
global_empirical,0.05,20,20,1.0,20,0,all_observed_splits_meet,False,False,0.04716764145363738,0.04716764145363738,0.04716764145363738,0.04716764145363738,0.04716764145363738,-0.002832358546362622,-0.002832358546362622,-0.002832358546362622,-0.002832358546362622,-0.002832358546362622,0.006818595567912881,0.006818595567912881,0.006818595567912881,0.006818595567912881,0.006818595567912881
global_empirical,0.1,20,20,1.0,20,0,all_observed_splits_meet,False,False,0.0920927252415062,0.0920927252415062,0.0920927252415062,0.0920927252415062,0.0920927252415062,-0.007907274758493801,-0.007907274758493801,-0.007907274758493801,-0.007907274758493801,-0.007907274758493801,0.012611091802790329,0.012611091802790329,0.012611091802790329,0.012611091802790329,0.012611091802790329
global_empirical,0.2,20,20,1.0,20,0,all_observed_splits_meet,False,False,0.18252612210028257,0.18252612210028257,0.18252612210028257,0.18252612210028257,0.18252612210028257,-0.017473877899717438,-0.017473877899717438,-0.017473877899717438,-0.017473877899717438,-0.017473877899717438,0.023517534713602437,0.023517534713602437,0.023517534713602437,0.023517534713602437,0.023517534713602437
global_empirical,0.3,20,20,1.0,20,0,all_observed_splits_meet,False,False,0.2779457186041927,0.2779457186041927,0.2779457186041927,0.2779457186041927,0.2779457186041927,-0.022054281395807285,-0.022054281395807285,-0.022054281395807285,-0.022054281395807285,-0.022054281395807285,0.036161726494877776,0.036161726494877776,0.036161726494877776,0.036161726494877776,0.036161726494877776
global_safe,0.01,20,20,1.0,11,0,all_observed_splits_meet,True,False,0.007253400801734902,0.00919612932903989,0.009356312019451928,0.009816323848327528,0.009988828284155878,-0.0027465991982650985,-0.0008038706709601108,-0.0006436879805480711,-0.00018367615167247126,-1.1171715844122618e-05,0.0015556989887956572,0.001936348741373318,0.001985998709100839,0.002052198666070867,0.002068748655313374
global_safe,0.05,20,20,1.0,20,0,all_observed_splits_meet,True,False,0.038640993625550374,0.04503597949661563,0.04599296839061576,0.04640574686206217,0.04702799500558586,-0.011359006374449629,-0.004964020503384377,-0.004007031609384242,-0.003594253137937837,-0.0029720049944141416,0.005809046224119954,0.006562070734654022,0.00662827069162405,0.006690333151283452,0.006785495589427867
global_safe,0.1,20,20,1.0,20,0,all_observed_splits_meet,True,False,0.0786209502530065,0.08841263061050142,0.08962016166129985,0.09061616941578497,0.09197772228428731,-0.021379049746993506,-0.01158736938949859,-0.010379838338700147,-0.00938383058421503,-0.008022277715712692,0.010658193072174502,0.012110454628204492,0.012296642007182695,0.012412491931880244,0.012594541813547822
global_safe,0.2,20,20,1.0,20,0,all_observed_splits_meet,True,False,0.16176808832227113,0.17502628639022147,0.17938818426759545,0.18095920680817507,0.18247683511861734,-0.03823191167772888,-0.02497371360977854,-0.02061181573240456,-0.01904079319182493,-0.01752316488138267,0.020952286381013853,0.022574185326779538,0.02304586002019099,0.023335484831934858,0.02350098472435993
global_safe,0.3,20,20,1.0,20,0,all_observed_splits_meet,True,False,0.2476835118617336,0.2672874088190839,0.27396990208319644,0.2762473713609778,0.27780607215614117,-0.05231648813826639,-0.03271259118091607,-0.026030097916803552,-0.023752628639022152,-0.02219392784385882,0.031958029227281005,0.034754977409264684,0.03569832679608759,0.03590520166161892,0.03614517650563527
