reference_method,candidate_method,target_fpir,metric,split_count,delta_min,delta_q25,delta_median,delta_q75,delta_max,positive_delta_split_count,negative_delta_split_count,positive_conditional_ci_split_count,negative_conditional_ci_split_count,between_split_statistics_are_ci,independent_replications,multiple_comparison_adjustment
fiqa_s_2bin,fiqa_l_2bin,0.2,tpir_at_rank_k,20,0.0008771494298528706,0.0013777866044387072,0.0016218989457656853,0.001853598795160783,0.002184598580010923,20,0,19,0,False,False,none
fiqa_s_2bin,fiqa_l_2bin,0.3,fpir,20,-0.0024807780771505554,0.000856361306433594,0.002074160478412302,0.002844269566931721,0.005569428928172439,19,1,13,1,False,False,none
fiqa_s_2bin,fiqa_l_2bin,0.3,tpir_at_rank_k,20,0.0024328484186485278,0.002859010641643083,0.00305347301524254,0.00323138539959949,0.0035913476656240172,20,0,20,0,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.01,fpir,20,-0.0002875073930472498,4.1072484721035685e-05,0.000209469672077282,0.00026697115068673193,0.00043536833804297826,17,3,5,1,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.01,tpir_at_rank_k,20,-0.00011584992469754894,-4.964996772752098e-05,0.0,1.6549989242506992e-05,9.929993545504196e-05,9,8,0,0,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.05,fpir,20,-0.0010350266149700992,-0.0006509988828284156,-0.00010678846027469278,0.00013143195110731419,0.0006407307616481567,8,12,1,6,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.05,tpir_at_rank_k,20,-0.00029789980636512584,-0.00023583734670572462,-0.0001737748870463234,-0.0001034374327656687,6.619995697002797e-05,1,19,0,0,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.1,fpir,20,-0.00046001182887559964,0.0005216205559571531,0.0007187684826181244,0.0011869948084379312,0.0018236183216139843,18,2,9,0,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.1,tpir_at_rank_k,20,-0.00019859987091008392,-8.688744352316172e-05,0.0,4.551247041689423e-05,0.0002813498171226189,8,7,0,0,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.2,fpir,20,-0.0014621804560688704,0.0003367943747124926,0.0007023394887297102,0.0010925280935795492,0.0020782677268844055,16,4,6,1,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.2,tpir_at_rank_k,20,0.0001820498816675769,0.00024411234132697813,0.0004302997203051818,0.0005502871423133575,0.0007447495159128147,20,0,0,0,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.3,fpir,20,-0.0016757573766182558,-0.0005503712952618781,-0.00028340014457514624,0.00013759282381546953,0.003606164158506933,7,12,4,1,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.3,tpir_at_rank_k,20,0.00046339969879019576,0.0005792496234877447,0.0006123496019727587,0.0007695744997765751,0.0012081492147030105,20,0,1,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.01,fpir,20,4.1072484721035685e-05,0.0003367943747124926,0.00043126108957087465,0.0006407307616481566,0.000846093185253335,20,0,10,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.01,tpir_at_rank_k,20,-4.964996772752098e-05,1.6549989242506992e-05,4.964996772752098e-05,9.929993545504196e-05,0.00013239991394005594,16,4,0,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.05,fpir,20,-0.0005585857922060854,0.0005154596832489979,0.000780377209699678,0.001113064335940067,0.002111125714661234,19,1,8,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.05,tpir_at_rank_k,20,0.0010260993330354336,0.0011088492792479686,0.0011667742415967428,0.0012164242093242639,0.0013405491286430664,20,0,20,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.1,fpir,20,-0.0011746730630216205,-0.00038197410790563184,0.00014786094499572846,0.0011911020569100347,0.004838338700138003,11,9,5,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.1,tpir_at_rank_k,20,0.0014067490856130944,0.0015639739834169106,0.0016963738973569667,0.0018080863247438889,0.002168048590768416,20,0,20,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.2,fpir,20,-1.6428993888414273e-05,0.0035897351646185186,0.00420171518696195,0.005612555037129526,0.009109877111125715,19,1,18,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.2,tpir_at_rank_k,20,0.002350098472435993,0.002656273273422372,0.002838323155089949,0.0032603478807738773,0.003624447644109031,20,0,20,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.3,fpir,20,0.0029325754090819478,0.005548892685811921,0.006588026549254123,0.008768975487941118,0.01213281198659394,20,0,20,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.3,tpir_at_rank_k,20,0.0038230475150191155,0.004365059662711219,0.004600897009416944,0.004857421842675802,0.005246346589874717,20,0,20,0,False,False,none
global_empirical,fiqa_l_2bin,0.01,fpir,20,-0.002883288427416705,-0.0009179700335151476,-0.0007516264703949531,-0.0005729611618584478,-0.00034500887165669973,0,20,0,20,False,False,none
global_empirical,fiqa_l_2bin,0.01,tpir_at_rank_k,20,-0.0005295996557602237,-0.0002523873359482316,-0.0002151498601525909,-0.0001820498816675769,-8.274994621253496e-05,0,20,0,6,False,False,none
global_empirical,fiqa_l_2bin,0.05,fpir,20,-0.009233094565288822,-0.002608102779785766,-0.002074160478412302,-0.0015833442859959255,-0.001191102056910035,0,20,0,20,False,False,none
global_empirical,fiqa_l_2bin,0.05,tpir_at_rank_k,20,-0.0011088492792479686,-0.00024824983863760486,-0.00014894990318256292,-5.792496234877447e-05,-1.6549989242506992e-05,0,20,0,4,False,False,none
global_empirical,fiqa_l_2bin,0.1,fpir,20,-0.015016100414010646,-0.004708960373266741,-0.003450088716566997,-0.002121393835841493,-0.0007557337188670566,0,20,0,19,False,False,none
global_empirical,fiqa_l_2bin,0.1,tpir_at_rank_k,20,-0.0014232990748556014,-5.792496234877448e-05,0.00014067490856130944,0.0003516872714032736,0.0005461496450027307,13,7,0,3,False,False,none
global_empirical,fiqa_l_2bin,0.2,fpir,20,-0.01994479858053493,-0.005025218505618716,-0.0018482618124466058,0.0003265262535322337,0.0016428993888414273,7,13,1,12,False,False,none
global_empirical,fiqa_l_2bin,0.2,tpir_at_rank_k,20,-0.0012246992039455175,0.0009143869056485113,0.0012577991824305314,0.001688098902735713,0.001969448719858332,17,3,15,3,False,False,none
global_empirical,fiqa_l_2bin,0.3,fpir,20,-0.02814286653085365,-0.006957678911743445,-0.002045409739107577,-0.0009672570151803904,0.0011582440691332062,3,17,0,12,False,False,none
global_empirical,fiqa_l_2bin,0.3,tpir_at_rank_k,20,-0.0013239991394005594,0.0014853615345150025,0.002168048590768416,0.002362510964367873,0.0026314482895586117,16,4,16,1,False,False,none
global_empirical,fiqa_l_5bin,0.01,fpir,20,-0.0015936124071761846,-0.0002587566537425248,-0.00010268121180258922,0.00011294933298284813,0.0005914437799829139,6,14,2,4,False,False,none
global_empirical,fiqa_l_5bin,0.01,tpir_at_rank_k,20,-0.0004468497095476888,-7.447495159128146e-05,-3.3099978485013984e-05,0.0,9.929993545504196e-05,3,13,0,0,False,False,none
global_empirical,fiqa_l_5bin,0.05,fpir,20,-0.0060951567326016955,-0.0008502004337254387,-0.00021357692054938557,2.0536242360517846e-06,0.0005503712952618781,5,15,0,5,False,False,none
global_empirical,fiqa_l_5bin,0.05,tpir_at_rank_k,20,0.00016549989242506993,0.0008026744782615892,0.0008605994406103636,0.0009598993760654055,0.0009929993545504195,20,0,0,0,False,False,none
global_empirical,fiqa_l_5bin,0.1,fpir,20,-0.007738056121443123,-0.0010411874876782544,-0.0008009134520601958,0.00029982913846356054,0.001084313596635342,7,13,1,4,False,False,none
global_empirical,fiqa_l_5bin,0.1,tpir_at_rank_k,20,-1.6549989242506992e-05,0.000984724359929166,0.0011419492577329825,0.0012950366582261722,0.0014398490640981083,19,1,3,0,False,False,none
global_empirical,fiqa_l_5bin,0.2,fpir,20,-0.008493789840310179,0.001398518104751265,0.0023493461260432414,0.0038402773214168363,0.006530525070644674,16,4,14,4,False,False,none
global_empirical,fiqa_l_5bin,0.2,tpir_at_rank_k,20,0.0015060490210681364,0.0026397232841798655,0.0029210731013024844,0.003086572993727554,0.0038561474935041294,20,0,17,0,False,False,none
global_empirical,fiqa_l_5bin,0.3,fpir,20,-0.014933955444568575,-0.0007126076099099691,0.000570907537622396,0.002538279555760005,0.005413353486232503,13,7,6,4,False,False,none
global_empirical,fiqa_l_5bin,0.3,tpir_at_rank_k,20,0.001952898730615825,0.003831322509640369,0.003955447428959171,0.004394022143885606,0.004733296923357,20,0,18,0,False,False,none
global_empirical,fiqa_s_2bin,0.01,fpir,20,-0.0023657751199316554,-0.0008358250640730762,-0.000628409016231846,-0.0005483176710258264,-0.0002792928961030427,0,20,0,19,False,False,none
global_empirical,fiqa_s_2bin,0.01,tpir_at_rank_k,20,-0.0004302997203051818,-0.00010757493007629545,-9.102494083378847e-05,-4.964996772752098e-05,-1.6549989242506992e-05,0,20,0,1,False,False,none
global_empirical,fiqa_s_2bin,0.05,fpir,20,-0.007417690740619045,-0.0012506571597555366,-0.0009200236577511994,-0.0001581290661759874,0.0004517973319313925,4,16,0,12,False,False,none
global_empirical,fiqa_s_2bin,0.05,tpir_at_rank_k,20,-0.0010095493437929266,-0.00019032487628883041,-9.929993545504195e-05,-2.8962481174387235e-05,4.964996772752098e-05,2,16,0,4,False,False,none
global_empirical,fiqa_s_2bin,0.1,fpir,20,-0.011122428862456462,-0.002291844647433791,-0.0014950384438456989,-0.0008152888217125583,0.0006735887494249852,2,18,0,12,False,False,none
global_empirical,fiqa_s_2bin,0.1,tpir_at_rank_k,20,-0.0017873988381907552,-0.0005833871207983715,-0.0004964996772752097,-0.0004137497310626748,-0.00024824983863760486,0,20,0,5,False,False,none
global_empirical,fiqa_s_2bin,0.2,fpir,20,-0.018794769008345927,-0.00467404876125386,-0.0014662877045409739,-0.0003511697443648551,0.0021439837024380625,4,15,1,10,False,False,none
global_empirical,fiqa_s_2bin,0.2,tpir_at_rank_k,20,-0.0026645482680436256,-0.0006495870777683994,-0.00033927477947139333,-0.00013653741125068268,0.00014894990318256292,2,18,0,4,False,False,none
global_empirical,fiqa_s_2bin,0.3,fpir,20,-0.02903824669777223,-0.008713527633567721,-0.005154596832489979,-0.0027087303673523034,-0.0013636064927383847,0,20,0,18,False,False,none
global_empirical,fiqa_s_2bin,0.3,tpir_at_rank_k,20,-0.004154047299869255,-0.0014812240372043758,-0.00101782433841418,-0.0007902619863297089,-0.0006123496019727587,0,20,0,7,False,False,none
global_empirical,fiqa_s_5bin,0.01,fpir,20,-0.001930406781888677,-0.0006818032463691923,-0.0005298350529013604,-0.0003532233686009069,-0.00010678846027469278,0,20,0,17,False,False,none
global_empirical,fiqa_s_5bin,0.01,tpir_at_rank_k,20,-0.0004302997203051818,-0.00014894990318256292,-9.102494083378847e-05,-4.964996772752098e-05,4.964996772752098e-05,1,19,0,3,False,False,none
global_empirical,fiqa_s_5bin,0.05,fpir,20,-0.0077134126306105015,-0.0015525399224551489,-0.0009159164092790958,-0.00041072484721035683,-0.00020536242360517842,0,20,0,13,False,False,none
global_empirical,fiqa_s_5bin,0.05,tpir_at_rank_k,20,-0.0011253992684904755,-0.00041788722837330153,-0.0002647998278801119,-0.00023169984939509788,-0.00019859987091008392,0,20,0,4,False,False,none
global_empirical,fiqa_s_5bin,0.1,fpir,20,-0.011582440691332062,-0.0015196819346783204,-0.0004928698166524282,-9.652033909443387e-05,0.0016100414010645988,4,16,2,6,False,False,none
global_empirical,fiqa_s_5bin,0.1,tpir_at_rank_k,20,-0.001969448719858332,-0.0007323370239809344,-0.0005295996557602237,-0.00040961223375204805,-0.00013239991394005594,0,20,0,5,False,False,none
global_empirical,fiqa_s_5bin,0.2,fpir,20,-0.017028652165341395,-0.003016774002760071,-0.0009077019123348885,0.0003265262535322337,0.0012978905171847277,6,14,2,9,False,False,none
global_empirical,fiqa_s_5bin,0.2,tpir_at_rank_k,20,-0.002068748655313374,-0.0001985998709100839,0.0001820498816675769,0.00034754977409264686,0.0004468497095476888,11,9,0,2,False,False,none
global_empirical,fiqa_s_5bin,0.3,fpir,20,-0.027066767431162514,-0.008890139317868175,-0.005516034698035093,-0.0030763291056055725,-0.0020207662482749555,0,20,0,20,False,False,none
global_empirical,fiqa_s_5bin,0.3,tpir_at_rank_k,20,-0.0032603478807738777,-0.0007943994836403356,-0.00041374973106267485,-8.274994621253496e-05,0.0,0,19,0,4,False,False,none
global_safe,fiqa_l_2bin,0.01,fpir,20,-0.0007310902280344352,-0.0003881349806137872,-0.00012732470263521062,-1.8482618124466058e-05,0.0002792928961030427,5,15,1,6,False,False,none
global_safe,fiqa_l_2bin,0.01,tpir_at_rank_k,20,-0.0002151498601525909,-0.00015308740049318966,-0.00010757493007629545,-6.619995697002797e-05,-1.6549989242506992e-05,0,20,0,0,False,False,none
global_safe,fiqa_l_2bin,0.05,fpir,20,-0.0023575606229874484,-0.0010083294999014261,-0.0006941249917855031,-0.00036965236248932116,-0.00011500295721889991,0,20,0,12,False,False,none
global_safe,fiqa_l_2bin,0.05,tpir_at_rank_k,20,-0.00013239991394005594,-3.723747579564073e-05,2.4824983863760486e-05,8.274994621253496e-05,0.00011584992469754894,11,7,0,0,False,False,none
global_safe,fiqa_l_2bin,0.1,fpir,20,-0.0032693697837944406,-0.0012157455477426562,-0.0003860813563777354,-0.00013964644805152134,0.001026812118025892,4,16,1,7,False,False,none
global_safe,fiqa_l_2bin,0.1,tpir_at_rank_k,20,0.0001820498816675769,0.0004551247041689423,0.0005709746288664912,0.0006495870777683994,0.0008109494728828426,20,0,10,0,False,False,none
global_safe,fiqa_l_2bin,0.2,fpir,20,-0.0017907603338371558,0.0008933265426825261,0.00174968784911612,0.002552654925412368,0.005487283958730368,17,3,12,2,False,False,none
global_safe,fiqa_l_2bin,0.2,tpir_at_rank_k,20,0.0011419492577329825,0.0015019115237575095,0.0018204988166757691,0.0019818612117902122,0.002283898515465965,20,0,20,0,False,False,none
global_safe,fiqa_l_2bin,0.3,fpir,20,-0.0017332588552277058,0.0004867089439442729,0.0020659459814680948,0.0026614970099231123,0.005166918577906289,16,4,12,1,False,False,none
global_safe,fiqa_l_2bin,0.3,tpir_at_rank_k,20,0.002002548698343346,0.002523873359482316,0.00269764824652864,0.0028300481604686956,0.0032934478592588916,20,0,20,0,False,False,none
global_safe,fiqa_l_5bin,0.01,fpir,20,-0.0001560754419399356,0.00027723927186699087,0.0005626930406781889,0.0006715351251889335,0.001371820989682592,19,1,13,0,False,False,none
global_safe,fiqa_l_5bin,0.01,tpir_at_rank_k,20,-0.00013239991394005594,2.4824983863760486e-05,4.964996772752098e-05,8.688744352316172e-05,0.0001820498816675769,15,3,0,0,False,False,none
global_safe,fiqa_l_5bin,0.05,fpir,20,-0.000657159755536571,0.0007536800946310048,0.0012650325294078992,0.0018954951698757967,0.0031543668265755407,17,3,14,0,False,False,none
global_safe,fiqa_l_5bin,0.05,tpir_at_rank_k,20,0.0007943994836403357,0.0010343743276566872,0.0010922992900054614,0.0011295367658011022,0.0013570991178855733,20,0,14,0,False,False,none
global_safe,fiqa_l_5bin,0.1,fpir,20,-0.00018893342971676414,0.0014539659591246634,0.002254879411184859,0.003388479989485444,0.007278044292567523,19,1,16,0,False,False,none
global_safe,fiqa_l_5bin,0.1,tpir_at_rank_k,20,0.0010922992900054614,0.0014688115452724955,0.0015225990103106433,0.0016136239511444317,0.002234248547738444,20,0,17,0,False,False,none
global_safe,fiqa_l_5bin,0.2,fpir,20,0.002332917132154827,0.005497552079910626,0.006703029506473024,0.009530870079516331,0.012839258723795755,20,0,20,0,False,False,none
global_safe,fiqa_l_5bin,0.2,tpir_at_rank_k,20,0.0027472982142561606,0.0032893103619482645,0.003583072671002764,0.0038478724988828756,0.004087847342899227,20,0,20,0,False,False,none
global_safe,fiqa_l_5bin,0.3,fpir,20,0.00010678846027469278,0.004082604981270947,0.006243017677597424,0.009801948478675165,0.015328251297890517,20,0,17,0,False,False,none
global_safe,fiqa_l_5bin,0.3,tpir_at_rank_k,20,0.0038561474935041294,0.004505734571272528,0.004741571917978253,0.005209109114079076,0.006189695976697615,20,0,20,0,False,False,none
global_safe,fiqa_s_2bin,0.01,fpir,20,-0.0005339423013734639,-0.0002443812840901623,-8.214496944207137e-05,6.982322402576067e-05,0.0006653742524807781,6,14,2,4,False,False,none
global_safe,fiqa_s_2bin,0.01,tpir_at_rank_k,20,-6.619995697002797e-05,-3.3099978485013984e-05,-8.274994621253496e-06,3.723747579564073e-05,0.00016549989242506993,8,10,0,0,False,False,none
global_safe,fiqa_s_2bin,0.05,fpir,20,-0.0005257278044292567,0.0005031379378326871,0.0007968062035880923,0.000961096142472235,0.0016182558980088059,17,3,12,0,False,False,none
global_safe,fiqa_s_2bin,0.05,tpir_at_rank_k,20,-4.964996772752098e-05,2.8962481174387235e-05,5.792496234877448e-05,0.00013653741125068268,0.00016549989242506993,16,3,0,0,False,False,none
global_safe,fiqa_s_2bin,0.1,fpir,20,-0.0008953801669185779,0.0006900177433133996,0.0010021686271932707,0.0018605835578629165,0.0030147203785240192,17,3,14,0,False,False,none
global_safe,fiqa_s_2bin,0.1,tpir_at_rank_k,20,-0.00046339969879019576,-0.00023583734670572462,-0.00015722489780381642,-6.206245965940122e-05,0.00016549989242506993,4,16,0,0,False,False,none
global_safe,fiqa_s_2bin,0.2,fpir,20,-0.000961096142472235,0.0012588716566997438,0.0020659459814680948,0.002511582440691332,0.005076559111520011,19,1,15,0,False,False,none
global_safe,fiqa_s_2bin,0.2,tpir_at_rank_k,20,-0.00013239991394005594,4.5512470416894234e-05,0.00013239991394005594,0.0002647998278801119,0.0006123496019727587,16,4,0,0,False,False,none
global_safe,fiqa_s_2bin,0.3,fpir,20,-0.0032118683051849907,-0.001207531050798449,-0.0008584149306696458,0.0002505421567983177,0.004616547282644411,6,13,2,4,False,False,none
global_safe,fiqa_s_2bin,0.3,tpir_at_rank_k,20,-0.0007943994836403357,-0.0005957996127302517,-0.0004799496880327028,-0.00034754977409264686,0.0004468497095476888,3,17,0,0,False,False,none
global_safe,fiqa_s_5bin,0.01,fpir,20,-0.0005175133074850496,-0.00012732470263521062,6.160872708155353e-05,0.0002341131629099034,0.0009693106394164421,11,9,3,2,False,False,none
global_safe,fiqa_s_5bin,0.01,tpir_at_rank_k,20,-0.00013239991394005594,-3.723747579564073e-05,0.0,3.723747579564073e-05,0.00014894990318256292,7,9,0,0,False,False,none
global_safe,fiqa_s_5bin,0.05,fpir,20,-0.001560754419399356,0.00016223631464809096,0.0005955510284550174,0.0007762699612275744,0.0016511138857856346,15,5,9,1,False,False,none
global_safe,fiqa_s_5bin,0.05,tpir_at_rank_k,20,-0.00031444979560763285,-0.00015308740049318966,-8.274994621253496e-05,-2.8962481174387235e-05,9.929993545504196e-05,3,16,0,0,False,False,none
global_safe,fiqa_s_5bin,0.1,fpir,20,0.00011500295721889991,0.001406732601695472,0.00186469080633502,0.0025239041861076427,0.004830124203193797,20,0,18,0,False,False,none
global_safe,fiqa_s_5bin,0.1,tpir_at_rank_k,20,-0.00046339969879019576,-0.00023583734670572462,-0.00014894990318256292,-4.5512470416894234e-05,0.00034754977409264686,3,17,0,0,False,False,none
global_safe,fiqa_s_5bin,0.2,fpir,20,-0.00047644082276401394,0.0017620095945324308,0.002628639022146284,0.00329195965039101,0.006234803180653217,18,2,17,0,False,False,none
global_safe,fiqa_s_5bin,0.2,tpir_at_rank_k,20,0.00016549989242506993,0.0004344372176158086,0.0005461496450027307,0.0007943994836403357,0.0009267993975803915,20,0,0,0,False,False,none
global_safe,fiqa_s_5bin,0.3,fpir,20,-0.003548662679897483,-0.0016819182493264112,-0.0010103831241374778,0.0003511697443648551,0.006497667082867845,7,13,3,6,False,False,none
global_safe,fiqa_s_5bin,0.3,tpir_at_rank_k,20,-0.0002647998278801119,8.274994621253496e-05,0.00013239991394005594,0.00034341227678202007,0.0011419492577329825,17,3,0,0,False,False,none
