analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,event_count,non_event_count,event_rate,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version,event_support_eligible,association_status
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,face_attention,reconstruction_mse,9122,1674,,,,0.07153332288798064,0.95,0.026381380650764855,0.1219215683268336,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,face_attention,cosine_to_origin,9122,1674,,,,-0.07153328888228734,0.95,-0.12192173157748842,-0.026382483431638935,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,outside_face_attention,angular_error_rad,9122,1674,,,,-0.07153328888228734,0.95,-0.12192173157748842,-0.026382483431638935,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,outside_face_attention,reconstruction_mse,9122,1674,,,,-0.07153332288798064,0.95,-0.12192156832683361,-0.02638138065076486,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,outside_face_attention,cosine_to_origin,9122,1674,,,,0.07153328888228734,0.95,0.026382483431638928,0.12192173157748841,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,saliency_entropy,angular_error_rad,9122,1674,,,,0.033171398368247555,0.95,-0.04347821723053111,0.10923581388158525,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,saliency_entropy,reconstruction_mse,9122,1674,,,,0.03317108331376374,0.95,-0.04347791876721013,0.1092333022428563,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,saliency_entropy,cosine_to_origin,9122,1674,,,,-0.033171398368247555,0.95,-0.10923581388158525,0.0434782172305311,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,maximum_region_concentration,angular_error_rad,9122,1674,,,,-0.051865960841816,0.95,-0.10859515898319172,-0.0038376553070081708,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,maximum_region_concentration,reconstruction_mse,9122,1674,,,,-0.05186529541492535,0.95,-0.10859172267182701,-0.0038356374455079663,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
