case_id,model_uid,sample_id,is_mated,compression_family,compression_profile,search_mode,top1_score_drift,agreement_with_origin,threshold_crossing,origin_fallback_used,threshold_policy,extraction_uid,dataset_id,saliency_target_eligible,heatmap_available,angular_error_rad,retrieval_metrics_available,case_group,case_priority_rank,selection_seed,cases_per_group
gradcam-3a3e91d3ec2820306d4e,arcface-7972a704552df378345f,survface:registered_probe:5263_16,True,pca,pca_32,pca_reconstruction_cosine,0.1552565097808838,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.097206637481409,True,threshold_crossing,5,42,8
gradcam-ce7a5348d368a40a813d,arcface-7972a704552df378345f,survface:registered_probe:2159_cam2_1,True,pca,pca_32,pca_reconstruction_cosine,0.539206862449646,False,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0924970719792042,True,threshold_crossing,6,42,8
gradcam-8b52a2faa64b81125f34,arcface-7972a704552df378345f,survface:registered_probe:8481_cam2_37,True,pca,pca_32,pca_reconstruction_cosine,0.4331550598144531,False,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0887526379156969,True,threshold_crossing,7,42,8
gradcam-95820c95731453a012bb,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_4812,False,pca,pca_32,pca_reconstruction_cosine,0.3915561139583587,False,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.082434305428175,True,threshold_crossing,8,42,8
gradcam-fdeafe1e200dafe7799e,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_1833,False,pca,pca_384,pca_direct_cosine,-0.2516972124576568,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.015080511088674,True,high_error,1,42,8
gradcam-6ec7d90d23f0436f0483,arcface-7972a704552df378345f,survface:unknown_unknown_probe:4444_cam2_3,False,pca,pca_384,pca_direct_cosine,0.0194961428642272,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0148761349518117,True,high_error,2,42,8
gradcam-3093516c362bd8fb3871,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_4936,False,pca,pca_384,pca_direct_cosine,-0.0625007450580596,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0147369379066921,True,high_error,3,42,8
gradcam-38ffa10696b64b3c4b9b,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10106_cam2_149,False,pca,pca_384,pca_direct_cosine,-0.0959538221359252,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0146030091868555,True,high_error,4,42,8
gradcam-b5be801f1de96ac3e3fb,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_545,False,pca,pca_384,pca_direct_cosine,-0.007298469543457,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0145860628059195,True,high_error,5,42,8
gradcam-f49423b48e7ae53c2c64,arcface-7972a704552df378345f,survface:unknown_unknown_probe:8291_cam1_5,False,pca,pca_384,pca_direct_cosine,-0.1964896321296692,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0143633881624219,True,high_error,6,42,8
gradcam-c0af9f6407118237efc3,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_5236,False,pca,pca_384,pca_direct_cosine,-0.2607473134994507,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0142633377494014,True,high_error,7,42,8
gradcam-e588cecdf4fa5c7980f3,arcface-7972a704552df378345f,survface:unknown_unknown_probe:2186_cam2_1,False,pca,pca_384,pca_direct_cosine,-0.097124308347702,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0142260560358184,True,high_error,8,42,8
gradcam-306e66e0ccbc9ffccf51,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_4219,False,pca,pca_384,pca_direct_cosine,-0.0994879305362701,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.015528929664495,True,rank_flip,1,42,8
gradcam-df837de05b6eee944128,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_5144,False,pca,pca_384,pca_direct_cosine,-0.1126518845558166,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0152347931174297,True,rank_flip,2,42,8
gradcam-28e1dd23af3f59c166b8,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_4126,False,pca,pca_384,pca_direct_cosine,-0.0280310213565826,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0150685069641808,True,rank_flip,3,42,8
gradcam-2492a2b9902ebb360a97,arcface-7972a704552df378345f,survface:unknown_unknown_probe:8657_cam1_192,False,pca,pca_384,pca_direct_cosine,-0.2190680205821991,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0148710438689858,True,rank_flip,4,42,8
gradcam-aa4f0923b624ab1bd8b3,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2932,False,pca,pca_384,pca_direct_cosine,-0.0286730527877807,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0147528903191664,True,rank_flip,5,42,8
gradcam-a3e40f537e5531f97931,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_4475,False,pca,pca_384,pca_direct_cosine,-0.1295020878314972,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0146915409459155,True,rank_flip,6,42,8
gradcam-53158132fa5147dd6cda,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10524_cam3_15,False,pca,pca_384,pca_direct_cosine,-0.2224633693695068,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.014654638739271,True,rank_flip,7,42,8
gradcam-e64034ede323f7a41470,arcface-7972a704552df378345f,survface:unknown_unknown_probe:9624_cam3_46,False,pca,pca_384,pca_direct_cosine,-0.0298732817173004,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0145575713251891,True,rank_flip,8,42,8
gradcam-250211083037335fc2cc,arcface-7972a704552df378345f,survface:registered_probe:8939_cam1_82,True,pca,pca_384,pca_direct_cosine,-0.1436388492584228,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0045036642638773,True,stable,1,42,8
gradcam-ff23112f8c2a0f9b03ee,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5814_cam1_81,False,pca,pca_384,pca_direct_cosine,-0.2327224910259246,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0046909168038436,True,stable,2,42,8
gradcam-903af93c5503b79c64e9,arcface-7972a704552df378345f,survface:registered_probe:5788_cam2_38,True,pca,pca_384,pca_direct_cosine,-0.1324657201766967,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0046996776532991,True,stable,3,42,8
gradcam-2c686f8628eaf448ac1a,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5849_cam1_54,False,pca,pca_384,pca_direct_cosine,-0.1744361519813537,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0047138508382467,True,stable,4,42,8
gradcam-3e21f023cf5272034ee4,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5726_cam1_44,False,pca,pca_384,pca_direct_cosine,-0.0885794162750244,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0047788949813351,True,stable,5,42,8
gradcam-3ab5647d34c9bd5f6aef,arcface-7972a704552df378345f,survface:registered_probe:9829_cam1_26,True,pca,pca_384,pca_direct_cosine,-0.2232973575592041,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0047939242492187,True,stable,6,42,8
gradcam-69807a2b86ba514ad822,arcface-7972a704552df378345f,survface:unknown_unknown_probe:9562_cam4_12,False,pca,pca_384,pca_direct_cosine,-0.0896943807601928,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0048016288597264,True,stable,7,42,8
gradcam-af0dcd924e16e78c4d23,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5737_cam2_68,False,pca,pca_384,pca_direct_cosine,-0.186328113079071,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0048131980945526,True,stable,8,42,8
gradcam-3eba86ecd7e4d1444e0d,arcface-7972a704552df378345f,survface:unknown_unknown_probe:1346_cam1_1,False,pca,pca_384,pca_direct_cosine,0.0397809147834777,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.011400343073595,True,threshold_crossing,1,42,8
gradcam-82bf29ab25681b6ecc8e,arcface-7972a704552df378345f,survface:unknown_unknown_probe:8301_cam1_65,False,pca,pca_384,pca_direct_cosine,-0.1294587850570678,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0111651903099512,True,threshold_crossing,2,42,8
gradcam-ad3afe3c8586e134c7cb,arcface-7972a704552df378345f,survface:registered_probe:4818_cam1_4,True,pca,pca_384,pca_direct_cosine,-0.1681016683578491,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0110339586936858,True,threshold_crossing,3,42,8
gradcam-3d099ffb2daa713829fb,arcface-7972a704552df378345f,survface:registered_probe:9774_cam2_17,True,pca,pca_384,pca_direct_cosine,-0.0639742612838745,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.010686201030261,True,threshold_crossing,4,42,8
gradcam-b49f0bc1313123d884ca,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_12429,False,pca,pca_384,pca_direct_cosine,-0.3212679922580719,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.010671476649521,True,threshold_crossing,5,42,8
gradcam-7c1b8ea9fc9106bca4e0,arcface-7972a704552df378345f,survface:registered_probe:3174_cam2_1,True,pca,pca_384,pca_direct_cosine,-0.2666219472885132,False,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0106474399243318,True,threshold_crossing,6,42,8
gradcam-d2ead457d9ae8da32436,arcface-7972a704552df378345f,survface:registered_probe:5986_cam6_11,True,pca,pca_384,pca_direct_cosine,-0.2325403690338134,False,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0106050441956537,True,threshold_crossing,7,42,8
gradcam-4921274a35ad7c9e9007,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5783_cam2_41,False,pca,pca_384,pca_direct_cosine,-0.1953054070472717,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0105841687855195,True,threshold_crossing,8,42,8
gradcam-11cddb30abffc4817adb,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_4219,False,pca,pca_384,pca_reconstruction_cosine,7.149577140808105e-05,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.015528929664495,True,high_error,1,42,8
gradcam-4006646ba59fe1cfc7fd,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_5144,False,pca,pca_384,pca_reconstruction_cosine,5.206465721130371e-05,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0152347931174297,True,high_error,2,42,8
gradcam-935c070a3dc7a1bc1ff2,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_1833,False,pca,pca_384,pca_reconstruction_cosine,7.766485214233398e-05,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.015080511088674,True,high_error,3,42,8
gradcam-507d168268c3460ddc4a,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_4126,False,pca,pca_384,pca_reconstruction_cosine,5.003809928894043e-05,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0150685069641808,True,high_error,4,42,8
gradcam-ffc524c70e8189cb1ef4,arcface-7972a704552df378345f,survface:unknown_unknown_probe:4444_cam2_3,False,pca,pca_384,pca_reconstruction_cosine,6.29127025604248e-05,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0148761349518117,True,high_error,5,42,8
gradcam-4a3b45e2ae23e86537b5,arcface-7972a704552df378345f,survface:unknown_unknown_probe:8657_cam1_192,False,pca,pca_384,pca_reconstruction_cosine,5.27501106262207e-05,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0148710438689858,True,high_error,6,42,8
gradcam-c5db1ec61aa617f6bb73,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2932,False,pca,pca_384,pca_reconstruction_cosine,3.516674041748047e-05,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0147528903191664,True,high_error,7,42,8
gradcam-0a52f22638166898e7e8,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_4936,False,pca,pca_384,pca_reconstruction_cosine,4.76837158203125e-05,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0147369379066921,True,high_error,8,42,8
gradcam-0f278a73cdb00f3d3b83,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5466_cam2_41,False,pca,pca_384,pca_reconstruction_cosine,5.0067901611328125e-05,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0109529318757793,True,rank_flip,1,42,8
gradcam-3bb45ce7e6ea0ee864ca,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5854_cam2_200,False,pca,pca_384,pca_reconstruction_cosine,4.047155380249024e-05,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0102254544955864,True,rank_flip,2,42,8
gradcam-073d9ca340f06d89ba4a,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_10056,False,pca,pca_384,pca_reconstruction_cosine,3.93986701965332e-05,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0100973852795089,True,rank_flip,3,42,8
gradcam-c85969610fe9219ebc23,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_18777,False,pca,pca_384,pca_reconstruction_cosine,3.5822391510009766e-05,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0098328623282005,True,rank_flip,4,42,8
gradcam-444907169cfedd413b82,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2561,False,pca,pca_384,pca_reconstruction_cosine,3.522634506225586e-05,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0097543855005871,True,rank_flip,5,42,8
gradcam-0c4189ed3e3c2fb9fd04,arcface-7972a704552df378345f,survface:unknown_unknown_probe:1419_cam4_1,False,pca,pca_384,pca_reconstruction_cosine,2.54511833190918e-05,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0096474923470858,True,rank_flip,6,42,8
gradcam-6f35f3e29cfa35397b74,arcface-7972a704552df378345f,survface:registered_probe:8444_cam2_22,True,pca,pca_384,pca_reconstruction_cosine,3.266334533691406e-05,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.00959146400726,True,rank_flip,7,42,8
gradcam-66c39933ad5fa361c3cf,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_11376,False,pca,pca_384,pca_reconstruction_cosine,2.306699752807617e-05,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0095530237500013,True,rank_flip,8,42,8
gradcam-90933b1688d22f5eea1e,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10628_cam1_18,False,pca,pca_384,pca_reconstruction_cosine,8.761882781982422e-06,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.004338581267091,True,stable,1,42,8
gradcam-587babdcdf631a7ec6ec,arcface-7972a704552df378345f,survface:registered_probe:10191_cam1_17,True,pca,pca_384,pca_reconstruction_cosine,1.2040138244628906e-05,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0044827350757108,True,stable,2,42,8
gradcam-05a2d3af9ea0c993daf6,arcface-7972a704552df378345f,survface:registered_probe:8939_cam1_82,True,pca,pca_384,pca_reconstruction_cosine,7.331371307373047e-06,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0045036642638773,True,stable,3,42,8
gradcam-e6dfd2295f911a0d4668,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10487_cam2_8,False,pca,pca_384,pca_reconstruction_cosine,1.2278556823730469e-05,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0045493931585634,True,stable,4,42,8
gradcam-aa25d49ae5f7db192584,arcface-7972a704552df378345f,survface:registered_probe:5640_cam1_176,True,pca,pca_384,pca_reconstruction_cosine,1.4901161193847656e-05,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0046540815683567,True,stable,5,42,8
gradcam-3e0594d6fabdb3097f51,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5814_cam1_81,False,pca,pca_384,pca_reconstruction_cosine,1.1086463928222656e-05,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0046909168038436,True,stable,6,42,8
gradcam-3641bf3546bfca737ab9,arcface-7972a704552df378345f,survface:registered_probe:5788_cam2_38,True,pca,pca_384,pca_reconstruction_cosine,1.7523765563964844e-05,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0046996776532991,True,stable,7,42,8
gradcam-e30a113b9740b3d6d8c1,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5849_cam1_54,False,pca,pca_384,pca_reconstruction_cosine,1.1265277862548828e-05,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0047138508382467,True,stable,8,42,8
gradcam-74f517afc815d7532882,arcface-7972a704552df378345f,survface:unknown_unknown_probe:8483_cam1_15,False,pca,pca_384,pca_reconstruction_cosine,3.55839729309082e-05,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0094304861436944,True,threshold_crossing,1,42,8
gradcam-826c9540836a6e12c16d,arcface-7972a704552df378345f,survface:registered_probe:10383_cam2_21,True,pca,pca_384,pca_reconstruction_cosine,3.314018249511719e-05,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0093902860269326,True,threshold_crossing,2,42,8
gradcam-5a3a191abba2cc9b77b4,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_7293,False,pca,pca_384,pca_reconstruction_cosine,2.694129943847656e-05,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0086185388745382,True,threshold_crossing,3,42,8
gradcam-86935e36770ae9dbeb0b,arcface-7972a704552df378345f,survface:registered_probe:5591_cam2_47,True,pca,pca_384,pca_reconstruction_cosine,3.349781036376953e-05,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.008299486129457,True,threshold_crossing,4,42,8
gradcam-dd88a57888f60bc98b75,arcface-7972a704552df378345f,survface:registered_probe:10219_cam1_46,True,pca,pca_384,pca_reconstruction_cosine,4.416704177856445e-05,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.008235955235734,True,threshold_crossing,5,42,8
gradcam-8e3e9590db738f57beae,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10605_cam3_35,False,pca,pca_384,pca_reconstruction_cosine,2.8789043426513672e-05,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0082023773011315,True,threshold_crossing,6,42,8
gradcam-7c5f3bfd64485d63b3e4,arcface-7972a704552df378345f,survface:registered_probe:3217_cam1_1,True,pca,pca_384,pca_reconstruction_cosine,2.944469451904297e-05,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0080160692585024,True,threshold_crossing,7,42,8
gradcam-0e909c5070aec21a222d,arcface-7972a704552df378345f,survface:registered_probe:9762_cam1_1,True,pca,pca_384,pca_reconstruction_cosine,2.1457672119140625e-05,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.0077099131782939,True,threshold_crossing,8,42,8
gradcam-806bfdda4333be697f94,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2350,False,pca,pca_64,pca_direct_cosine,0.427686482667923,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0025498189298443,True,high_error,1,42,8
gradcam-e3b21798f8fb1e8b0634,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_4105,False,pca,pca_64,pca_direct_cosine,0.3367213308811188,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9967956679212112,True,high_error,2,42,8
gradcam-ffd8c4e14114b8fc1dde,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2648,False,pca,pca_64,pca_direct_cosine,0.3958292007446289,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.991220717759561,True,high_error,3,42,8
gradcam-14ede8be57e61a4bfb85,arcface-7972a704552df378345f,survface:unknown_unknown_probe:9542_cam3_91,False,pca,pca_64,pca_direct_cosine,0.2629850506782532,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.974122531710136,True,high_error,4,42,8
gradcam-6a716595f667234521b8,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_1289,False,pca,pca_64,pca_direct_cosine,0.3622265756130218,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9718436287664164,True,high_error,5,42,8
gradcam-ff167c7ae006e6a79d67,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_620,False,pca,pca_64,pca_direct_cosine,0.3496345281600952,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9634676312224184,True,high_error,6,42,8
gradcam-df5b1b5bd8e2bded59c9,arcface-7972a704552df378345f,survface:registered_probe:4072_cam2_1,True,pca,pca_64,pca_direct_cosine,0.2322105169296264,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9603346459525388,True,high_error,7,42,8
gradcam-9200dfad489128824405,arcface-7972a704552df378345f,survface:registered_probe:9552_cam2_76,True,pca,pca_64,pca_direct_cosine,0.3153935074806213,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9556892529118,True,high_error,8,42,8
gradcam-6af7e13a5733cc3ee39e,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2185,False,pca,pca_64,pca_direct_cosine,0.3672646284103393,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0854056098783311,True,rank_flip,1,42,8
gradcam-4e08a55a8be2fe50d750,arcface-7972a704552df378345f,survface:registered_probe:2973_cam3_1,True,pca,pca_64,pca_direct_cosine,0.3619314730167389,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.043972193552454,True,rank_flip,2,42,8
gradcam-4adaa6d1e2e195ac98f1,arcface-7972a704552df378345f,survface:unknown_unknown_probe:2721_cam1_1,False,pca,pca_64,pca_direct_cosine,0.3570773005485534,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0385260387841753,True,rank_flip,3,42,8
gradcam-82e0fe48374c5a304cc5,arcface-7972a704552df378345f,survface:registered_probe:2742_cam2_1,True,pca,pca_64,pca_direct_cosine,0.2751901149749756,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0318352290476311,True,rank_flip,4,42,8
gradcam-b15039a8ae8b3adddde0,arcface-7972a704552df378345f,survface:unknown_unknown_probe:distractors_2318,False,pca,pca_64,pca_direct_cosine,0.4015975296497345,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0113878268903422,True,rank_flip,5,42,8
gradcam-fd7aecfcfc60b8ff3c1f,arcface-7972a704552df378345f,survface:unknown_unknown_probe:9018_cam2_72,False,pca,pca_64,pca_direct_cosine,0.3530494570732116,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0074858477711717,True,rank_flip,6,42,8
gradcam-7264b7ea3d9fcc38a29d,arcface-7972a704552df378345f,survface:unknown_unknown_probe:728_cam2_1,False,pca,pca_64,pca_direct_cosine,0.429006963968277,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0025152372824682,True,rank_flip,7,42,8
gradcam-21f20c94de2d727fffbf,arcface-7972a704552df378345f,survface:unknown_unknown_probe:2197_cam2_1,False,pca,pca_64,pca_direct_cosine,0.272955447435379,False,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,1.0018021767901102,True,rank_flip,8,42,8
gradcam-854239ad5eeed4a9784b,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5726_cam1_44,False,pca,pca_64,pca_direct_cosine,-0.0565467476844787,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2349014990756393,True,stable,1,42,8
gradcam-9a10cefd5d1cdcd575a8,arcface-7972a704552df378345f,survface:unknown_unknown_probe:9726_cam2_18,False,pca,pca_64,pca_direct_cosine,-0.0292966365814209,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2423489452633165,True,stable,2,42,8
gradcam-dfc8c7a3ce8d0e02ea49,arcface-7972a704552df378345f,survface:registered_probe:10472_cam1_12,True,pca,pca_64,pca_direct_cosine,-0.0595028400421142,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2458484807514144,True,stable,3,42,8
gradcam-b79f81f4a7cc9ce321ae,arcface-7972a704552df378345f,survface:unknown_unknown_probe:10385_cam3_10,False,pca,pca_64,pca_direct_cosine,-0.0702630877494812,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2461545009373953,True,stable,4,42,8
gradcam-f82d5a86447c14061b3f,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5762_cam1_60,False,pca,pca_64,pca_direct_cosine,-0.0543165802955627,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2500364256226542,True,stable,5,42,8
gradcam-b5bbaf0fc136e430d123,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5849_cam2_34,False,pca,pca_64,pca_direct_cosine,-0.0844728946685791,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2530544537115008,True,stable,6,42,8
gradcam-45ab32be0d3f7cf70f95,arcface-7972a704552df378345f,survface:unknown_unknown_probe:5726_cam1_28,False,pca,pca_64,pca_direct_cosine,-0.0578060150146484,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2535820020208238,True,stable,7,42,8
gradcam-194a6b1f2c09341c6152,arcface-7972a704552df378345f,survface:unknown_unknown_probe:9794_cam3_25,False,pca,pca_64,pca_direct_cosine,-0.072887122631073,True,False,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.2536511251882501,True,stable,8,42,8
gradcam-9b76a486337b8d8b81bc,arcface-7972a704552df378345f,survface:registered_probe:5244_28,True,pca,pca_64,pca_direct_cosine,0.1144030094146728,True,True,False,frozen_origin,population-8cf1a0037c25d80a20f282c3,survface,True,True,0.9409932683651064,True,threshold_crossing,1,42,8
